Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1459242000.0 1.0 76 79 135 NA NA NA NA 142 145 190 NA NA NA NA 2139 358 311 NA NA NA NA 982 254 275 NA NA NA NA
1459242000.0 10.0 NA 93 344 0 NA NA NA NA 162 414 0 NA NA NA NA 2808 3004 474 NA NA NA NA 1001 1274 494 NA NA NA
1459242000.0 1000.0 NA 305 112 0 40 NA NA NA 383 175 0 81 NA NA NA 2708 643 345 158 NA NA NA 1305 567 364 192 NA NA
1459242000.0 1001.0 NA 288 393 0 0 0 0 NA 348 438 0 0 0 0 NA 2196 2838 28 27 952 70 NA 1021 2800 31 30 955 83
1459242000.0 1002.0 NA 321 68 NA NA NA NA NA 389 105 NA NA NA NA NA 2503 165 NA NA NA NA NA 1177 128 NA NA NA NA
1459242000.0 10021.0 NA 91 312 0 NA NA NA NA 182 373 0 NA NA NA NA 730 1330 429 NA NA NA NA 697 1000 440 NA NA NA
1459242000.0 10023.0 NA 87 306 0 NA NA NA NA 183 372 0 NA NA NA NA 684 888 392 NA NA NA NA 640 937 416 NA NA NA
1459242000.0 10024.0 NA 98 323 0 NA NA NA NA 183 397 0 NA NA NA NA 768 1415 424 NA NA NA NA 660 1115 431 NA NA NA
1459242000.0 10025.0 NA 92 308 0 NA NA NA NA 183 378 0 NA NA NA NA 842 972 372 NA NA NA NA 681 878 379 NA NA NA
1459242000.0 10026.0 NA 101 322 0 NA NA NA NA 183 385 0 NA NA NA NA 793 1365 444 NA NA NA NA 830 1009 456 NA NA NA
1459242000.0 1003.0 NA 264 0 NA NA NA NA NA 337 0 NA NA NA NA NA 3341 253 NA NA NA NA NA 1417 286 NA NA NA NA
1459242000.0 1004.0 NA 338 338 0 0 0 NA NA 408 374 0 0 0 NA NA 747 2031 29 27 960 NA NA 612 2046 32 35 964 NA
1459242000.0 101.0 101 NA NA NA NA NA NA 163 NA NA NA NA NA NA 578 NA NA NA NA NA NA 685 NA NA NA NA NA NA
1459242000.0 102.0 99 NA NA NA NA NA NA 162 NA NA NA NA NA NA 562 NA NA NA NA NA NA 628 NA NA NA NA NA NA
1459242000.0 10224.0 NA 184 519 0 NA NA NA NA 271 615 0 NA NA NA NA 2986 5318 433 NA NA NA NA 2608 3348 451 NA NA NA
1459242000.0 10225.0 NA 187 520 0 NA NA NA NA 260 618 0 NA NA NA NA 3450 4985 387 NA NA NA NA 2604 2968 402 NA NA NA
1459242000.0 103.0 51 80 327 NA NA NA NA 101 152 395 NA NA NA NA 1876 256 585 NA NA NA NA 1183 270 604 NA NA NA NA
1459242000.0 105.0 79 83 24 NA NA NA NA 142 152 58 NA NA NA NA 2240 376 3 NA NA NA NA 1065 290 4 NA NA NA NA
1459242000.0 106.0 37 0 0 NA NA NA NA 81 0 0 NA NA NA NA 398 133 320 NA NA NA NA 407 153 332 NA NA NA NA
1459242000.0 107.0 83 91 349 NA NA NA NA 150 152 410 NA NA NA NA 4755 471 799 NA NA NA NA 1701 320 664 NA NA NA NA
1459242000.0 108.0 85 86 343 NA NA NA NA 151 152 411 NA NA NA NA 7202 489 741 NA NA NA NA 2357 326 554 NA NA NA NA
1459242000.0 109.0 86 83 341 NA NA NA NA 151 152 410 NA NA NA NA 7017 503 981 NA NA NA NA 2247 361 760 NA NA NA NA
1459242000.0 11.0 NA 87 368 0 52 NA NA NA 162 439 0 94 NA NA NA 2074 1335 555 41 NA NA NA 857 904 570 43 NA NA
1459242000.0 110.0 61 85 332 NA NA NA NA 116 152 395 NA NA NA NA 1112 408 638 NA NA NA NA 611 306 589 NA NA NA NA
1459242000.0 1102.0 NA 94 347 120 60 NA NA NA 162 416 176 111 NA NA NA 2627 4189 2926 193 NA NA NA 959 1556 1097 136 NA NA
1459242000.0 111.0 77 90 332 NA NA NA NA 144 152 399 NA NA NA NA 2603 353 670 NA NA NA NA 1095 281 627 NA NA NA NA
1459242000.0 112.0 86 90 338 NA NA NA NA 150 152 400 NA NA NA NA 4094 446 717 NA NA NA NA 1626 309 619 NA NA NA NA
1459242000.0 113.0 84 90 345 NA NA NA NA 149 152 407 NA NA NA NA 4215 424 677 NA NA NA NA 1488 316 593 NA NA NA NA
1459242000.0 114.0 85 94 356 NA NA NA NA 153 152 418 NA NA NA NA 4653 457 828 NA NA NA NA 1690 340 730 NA NA NA NA
1459242000.0 115.0 87 90 335 NA NA NA NA 152 152 402 NA NA NA NA 5599 498 782 NA NA NA NA 1945 362 689 NA NA NA NA
1459242000.0 116.0 83 83 342 NA NA NA NA 150 152 410 NA NA NA NA 7640 506 1111 NA NA NA NA 2460 360 888 NA NA NA NA
1459242000.0 117.0 84 84 338 NA NA NA NA 146 152 407 NA NA NA NA 6124 452 803 NA NA NA NA 1965 333 658 NA NA NA NA
1459242000.0 118.0 89 89 339 NA NA NA NA 155 152 411 NA NA NA NA 6873 646 1066 NA NA NA NA 2499 449 784 NA NA NA NA
1459242000.0 119.0 83 94 338 NA NA NA NA 153 152 406 NA NA NA NA 4273 400 592 NA NA NA NA 1544 276 498 NA NA NA NA
1459242000.0 12.0 NA 88 349 0 NA NA NA NA 162 418 0 NA NA NA NA 2199 3133 564 NA NA NA NA 832 1317 574 NA NA NA
1459242000.0 120.0 61 76 329 NA NA NA NA 122 152 394 NA NA NA NA 943 409 598 NA NA NA NA 545 314 567 NA NA NA NA
1459242000.0 121.0 85 95 345 NA NA NA NA 151 152 417 NA NA NA NA 6602 575 865 NA NA NA NA 2126 391 689 NA NA NA NA
1459242000.0 122.0 51 74 333 NA NA NA NA 100 152 395 NA NA NA NA 1355 234 560 NA NA NA NA 910 250 586 NA NA NA NA
1459242000.0 123.1 322 NA NA NA NA NA NA 404 NA NA NA NA NA NA 771 NA NA NA NA NA NA 554 NA NA NA NA NA NA
1459242000.0 123.2 318 NA NA NA NA NA NA 407 NA NA NA NA NA NA 813 NA NA NA NA NA NA 535 NA NA NA NA NA NA
1459242000.0 123.3 272 NA NA NA NA NA NA 345 NA NA NA NA NA NA 519 NA NA NA NA NA NA 498 NA NA NA NA NA NA
1459242000.0 124.1 298 NA NA NA NA NA NA 373 NA NA NA NA NA NA 470 NA NA NA NA NA NA 431 NA NA NA NA NA NA
1459242000.0 124.2 311 NA NA NA NA NA NA 403 NA NA NA NA NA NA 606 NA NA NA NA NA NA 484 NA NA NA NA NA NA
1459242000.0 124.4 301 NA NA NA NA NA NA 377 NA NA NA NA NA NA 478 NA NA NA NA NA NA 427 NA NA NA NA NA NA
1459242000.0 124.5 302 NA NA NA NA NA NA 378 NA NA NA NA NA NA 495 NA NA NA NA NA NA 430 NA NA NA NA NA NA
1459242000.0 124.6 278 NA NA NA NA NA NA 346 NA NA NA NA NA NA 484 NA NA NA NA NA NA 446 NA NA NA NA NA NA
1459242000.0 125.0 85 83 333 NA NA NA NA 151 152 401 NA NA NA NA 4937 659 686 NA NA NA NA 1692 479 595 NA NA NA NA
1459242000.0 126.0 70 86 341 NA NA NA NA 117 152 400 NA NA NA NA 2088 400 641 NA NA NA NA 960 289 595 NA NA NA NA
1459242000.0 127.0 65 85 328 NA NA NA NA 116 152 394 NA NA NA NA 1740 405 613 NA NA NA NA 811 336 576 NA NA NA NA
1459242000.0 128.0 57 77 329 NA NA NA NA 105 152 395 NA NA NA NA 955 361 538 NA NA NA NA 553 266 505 NA NA NA NA
1459242000.0 129.0 57 80 330 NA NA NA NA 106 152 396 NA NA NA NA 854 348 565 NA NA NA NA 536 265 533 NA NA NA NA
