Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1458381600.0 1.0 59 90 145 NA NA NA NA 103 147 186 NA NA NA NA 3830 631 527 NA NA NA NA 3875 879 556 NA NA NA NA
1458381600.0 10.0 NA 98 212 0 NA NA NA NA 155 264 0 NA NA NA NA 4288 4184 996 NA NA NA NA 4498 4243 1009 NA NA NA
1458381600.0 1000.0 NA 227 133 0 55 NA NA NA 287 178 0 81 NA NA NA 4163 686 845 153 NA NA NA 4241 730 855 191 NA NA
1458381600.0 1001.0 NA 203 219 0 0 0 0 NA 253 243 0 0 0 0 NA 3740 551 85 93 1128 47 NA 3799 570 87 97 1144 53
1458381600.0 1002.0 NA 227 73 NA NA NA NA NA 288 100 NA NA NA NA NA 4131 247 NA NA NA NA NA 4191 265 NA NA NA NA
1458381600.0 10021.0 NA 90 206 0 NA NA NA NA 178 276 0 NA NA NA NA 1077 1667 775 NA NA NA NA 1583 2044 944 NA NA NA
1458381600.0 10023.0 NA 93 203 0 NA NA NA NA 179 275 0 NA NA NA NA 965 1085 726 NA NA NA NA 1044 1145 1136 NA NA NA
1458381600.0 10024.0 NA 95 209 0 NA NA NA NA 179 277 0 NA NA NA NA 1112 1557 815 NA NA NA NA 1308 1696 840 NA NA NA
1458381600.0 10025.0 NA 92 203 0 NA NA NA NA 179 275 0 NA NA NA NA 1028 1148 741 NA NA NA NA 1710 1224 1077 NA NA NA
1458381600.0 10026.0 NA 101 209 0 NA NA NA NA 179 277 0 NA NA NA NA 1081 1739 792 NA NA NA NA 1879 1995 847 NA NA NA
