Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1458684000.0 1.0 59 93 145 NA NA 103 147 187 NA NA 3697 606 510 NA NA 3713 615 522 NA NA
1458684000.0 10.0 NA 84 216 0 NA NA 155 264 0 NA NA 4332 4116 1016 NA NA 4377 4163 1033 NA
1458684000.0 1002.0 NA 227 73 NA NA NA 288 100 NA NA NA 3956 241 NA NA NA 3988 244 NA NA
1458684000.0 10021.0 NA 90 208 0 NA NA 178 277 0 NA NA 1077 1683 775 NA NA 1163 1755 800 NA
1458684000.0 10023.0 NA 92 202 0 NA NA 179 276 0 NA NA 993 1130 717 NA NA 1088 1210 785 NA
1458684000.0 10024.0 NA 95 210 0 NA NA 179 278 0 NA NA 1139 1621 818 NA NA 1225 1698 895 NA
1458684000.0 10025.0 NA 91 205 0 NA NA 179 276 0 NA NA 1042 1178 758 NA NA 1119 1240 786 NA
1458684000.0 10026.0 NA 95 215 0 NA NA 179 278 0 NA NA 1122 1878 819 NA NA 1180 1994 833 NA
1458684000.0 101.0 90 NA NA NA NA 145 NA NA NA NA 2394 NA NA NA NA 2429 NA NA NA NA
1458684000.0 102.0 90 NA NA NA NA 145 NA NA NA NA 1754 NA NA NA NA 1775 NA NA NA NA
1458684000.0 10224.0 NA 130 281 0 NA NA 187 353 0 NA NA 4499 7019 931 NA NA 12255 13670 943 NA
1458684000.0 10225.0 NA 142 290 0 NA NA 191 353 0 NA NA 4625 6895 933 NA NA 12662 13874 949 NA
1458684000.0 103.0 54 93 211 NA NA 96 149 257 NA NA 1522 360 629 NA NA 1566 460 647 NA NA
1458684000.0 105.0 59 82 33 NA NA 103 149 56 NA NA 3897 647 4 NA NA 3954 699 7 NA NA
1458684000.0 106.0 45 0 0 NA NA 80 0 0 NA NA 769 130 260 NA NA 825 138 271 NA NA
1458684000.0 107.0 60 95 216 NA NA 104 149 257 NA NA 6686 642 839 NA NA 6713 650 870 NA NA
1458684000.0 108.0 61 98 222 NA NA 108 149 258 NA NA 9770 697 1059 NA NA 9810 726 1074 NA NA
1458684000.0 109.0 75 87 224 NA NA 108 149 258 NA NA 11232 684 1034 NA NA 11249 692 1044 NA NA
1458684000.0 110.0 54 82 210 NA NA 89 149 257 NA NA 1327 631 701 NA NA 1355 658 929 NA NA
1458684000.0 111.0 59 83 213 NA NA 103 149 257 NA NA 4095 490 761 NA NA 4117 498 790 NA NA
1458684000.0 112.0 60 96 214 NA NA 105 149 257 NA NA 6579 688 811 NA NA 6647 703 824 NA NA
