Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1457949600.0 1.0 59 86 150 NA NA NA NA 103 147 186 NA NA NA NA 3776 637 520 NA NA NA NA 3816 658 534 NA NA NA NA
1457949600.0 10.0 NA 98 212 0 NA NA NA NA 155 264 0 NA NA NA NA 4210 4132 1004 NA NA NA NA 4250 4166 1028 NA NA NA
1457949600.0 1000.0 NA 240 131 0 50 NA NA NA 287 178 0 81 NA NA NA 4077 703 800 144 NA NA NA 4136 762 815 152 NA NA
1457949600.0 1001.0 NA 205 209 0 0 0 0 NA 253 243 0 0 0 0 NA 3740 542 87 92 1141 49 NA 3830 562 91 98 1152 60
1457949600.0 1002.0 NA 228 65 NA NA NA NA NA 288 100 NA NA NA NA NA 4152 247 NA NA NA NA NA 4203 256 NA NA NA NA
1457949600.0 10021.0 NA 91 155 0 NA NA NA NA 179 228 0 NA NA NA NA 1057 1468 417 NA NA NA NA 1187 1598 440 NA NA NA
1457949600.0 10023.0 NA 93 157 0 NA NA NA NA 179 227 0 NA NA NA NA 931 943 441 NA NA NA NA 1057 992 463 NA NA NA
1457949600.0 10024.0 NA 96 158 0 NA NA NA NA 179 228 0 NA NA NA NA 1122 1321 523 NA NA NA NA 1263 1437 543 NA NA NA
1457949600.0 10025.0 NA 92 156 0 NA NA NA NA 179 227 0 NA NA NA NA 970 1001 456 NA NA NA NA 1273 1175 535 NA NA NA
1457949600.0 10026.0 NA 97 158 0 NA NA NA NA 179 228 0 NA NA NA NA 1144 1494 514 NA NA NA NA 1236 1553 577 NA NA NA
1457949600.0 1003.0 NA 190 0 NA NA NA NA NA 260 0 NA NA NA NA NA 6128 622 NA NA NA NA NA 6215 641 NA NA NA NA
1457949600.0 1004.0 NA 219 169 0 0 0 NA NA 279 194 0 0 0 NA NA 2035 259 90 92 1076 NA NA 2078 265 95 97 1085 NA
1457949600.0 101.0 93 NA NA NA NA NA NA 143 NA NA NA NA NA NA 2413 NA NA NA NA NA NA 2460 NA NA NA NA NA NA
1457949600.0 102.0 90 NA NA NA NA NA NA 143 NA NA NA NA NA NA 1731 NA NA NA NA NA NA 1760 NA NA NA NA NA NA
1457949600.0 10224.0 NA 142 236 0 NA NA NA NA 187 294 0 NA NA NA NA 4459 5009 609 NA NA NA NA 12984 12124 628 NA NA NA
1457949600.0 10225.0 NA 140 235 0 NA NA NA NA 190 293 0 NA NA NA NA 4568 4983 595 NA NA NA NA 13124 12094 616 NA NA NA
1457949600.0 103.0 56 82 210 NA NA NA NA 96 149 257 NA NA NA NA 1489 359 651 NA NA NA NA 1646 381 685 NA NA NA NA
1457949600.0 105.0 58 82 36 NA NA NA NA 103 149 56 NA NA NA NA 3923 659 4 NA NA NA NA 3975 831 40 NA NA NA NA
1457949600.0 106.0 45 0 0 NA NA NA NA 80 0 0 NA NA NA NA 789 129 258 NA NA NA NA 808 143 282 NA NA NA NA
1457949600.0 107.0 60 96 210 NA NA NA NA 104 149 257 NA NA NA NA 7090 672 853 NA NA NA NA 7140 691 880 NA NA NA NA
1457949600.0 108.0 62 84 210 NA NA NA NA 108 149 258 NA NA NA NA 10257 692 1071 NA NA NA NA 10324 711 1096 NA NA NA NA
1457949600.0 109.0 63 98 215 NA NA NA NA 108 149 258 NA NA NA NA 11960 718 1120 NA NA NA NA 12025 747 1144 NA NA NA NA
1457949600.0 11.0 NA 83 232 0 72 NA NA NA 154 270 0 93 NA NA NA 3522 1593 988 66 NA NA NA 3566 1635 1009 81 NA NA
1457949600.0 110.0 54 95 209 NA NA NA NA 89 149 257 NA NA NA NA 1304 633 710 NA NA NA NA 1517 694 812 NA NA NA NA
1457949600.0 1102.0 NA 89 226 137 83 NA NA NA 154 263 172 108 NA NA NA 4409 5644 3396 220 NA NA NA 4498 5692 3422 248 NA NA
1457949600.0 111.0 59 90 211 NA NA NA NA 103 149 257 NA NA NA NA 4217 503 777 NA NA NA NA 4245 517 801 NA NA NA NA
1457949600.0 112.0 61 82 211 NA NA NA NA 105 149 257 NA NA NA NA 6566 697 843 NA NA NA NA 6601 742 865 NA NA NA NA
1457949600.0 113.0 60 83 210 NA NA NA NA 106 149 257 NA NA NA NA 6732 693 830 NA NA NA NA 6764 725 855 NA NA NA NA
1457949600.0 114.0 62 83 215 NA NA NA NA 105 149 257 NA NA NA NA 6329 689 853 NA NA NA NA 6379 719 874 NA NA NA NA
1457949600.0 115.0 60 83 210 NA NA NA NA 106 149 257 NA NA NA NA 8393 695 903 NA NA NA NA 8464 715 932 NA NA NA NA
1457949600.0 116.0 60 96 214 NA NA NA NA 106 149 257 NA NA NA NA 7956 695 935 NA NA NA NA 8003 705 958 NA NA NA NA
1457949600.0 117.0 62 97 212 NA NA NA NA 107 149 258 NA NA NA NA 11202 715 1044 NA NA NA NA 11259 725 1077 NA NA NA NA
1457949600.0 118.0 62 97 209 NA NA NA NA 106 149 257 NA NA NA NA 8402 694 1078 NA NA NA NA 8434 708 1114 NA NA NA NA
1457949600.0 119.0 60 95 211 NA NA NA NA 104 149 257 NA NA NA NA 6822 673 831 NA NA NA NA 6864 692 856 NA NA NA NA
1457949600.0 12.0 NA 97 218 0 NA NA NA NA 154 262 0 NA NA NA NA 3908 4498 1059 NA NA NA NA 3934 4538 1078 NA NA NA
1457949600.0 120.0 54 79 209 NA NA NA NA 88 149 257 NA NA NA NA 1002 620 658 NA NA NA NA 1024 651 686 NA NA NA NA
1457949600.0 121.0 60 84 212 NA NA NA NA 107 149 258 NA NA NA NA 10748 714 1106 NA NA NA NA 10836 731 1138 NA NA NA NA
1457949600.0 122.0 57 96 210 NA NA NA NA 103 149 257 NA NA NA NA 2575 423 685 NA NA NA NA 2647 470 883 NA NA NA NA
1457949600.0 123.1 196 NA NA NA NA NA NA 245 NA NA NA NA NA NA 988 NA NA NA NA NA NA 1023 NA NA NA NA NA NA
1457949600.0 123.2 193 NA NA NA NA NA NA 246 NA NA NA NA NA NA 1271 NA NA NA NA NA NA 1319 NA NA NA NA NA NA
1457949600.0 123.3 184 NA NA NA NA NA NA 229 NA NA NA NA NA NA 660 NA NA NA NA NA NA 732 NA NA NA NA NA NA
1457949600.0 124.1 193 NA NA NA NA NA NA 238 NA NA NA NA NA NA 646 NA NA NA NA NA NA 823 NA NA NA NA NA NA
1457949600.0 124.2 194 NA NA NA NA NA NA 245 NA NA NA NA NA NA 857 NA NA NA NA NA NA 893 NA NA NA NA NA NA
1457949600.0 124.4 191 NA NA NA NA NA NA 238 NA NA NA NA NA NA 661 NA NA NA NA NA NA 684 NA NA NA NA NA NA
1457949600.0 124.5 192 NA NA NA NA NA NA 238 NA NA NA NA NA NA 710 NA NA NA NA NA NA 738 NA NA NA NA NA NA
1457949600.0 124.6 183 NA NA NA NA NA NA 229 NA NA NA NA NA NA 674 NA NA NA NA NA NA 712 NA NA NA NA NA NA
1457949600.0 125.0 62 92 212 NA NA NA NA 106 149 257 NA NA NA NA 8046 688 860 NA NA NA NA 8095 701 883 NA NA NA NA
1457949600.0 126.0 54 88 213 NA NA NA NA 95 149 257 NA NA NA NA 2740 612 712 NA NA NA NA 2763 628 737 NA NA NA NA
1457949600.0 127.0 54 88 213 NA NA NA NA 95 149 257 NA NA NA NA 2479 608 709 NA NA NA NA 2499 625 729 NA NA NA NA
1457949600.0 128.0 54 82 208 NA NA NA NA 93 149 257 NA NA NA NA 939 623 680 NA NA NA NA 958 645 706 NA NA NA NA
1457949600.0 129.0 53 84 207 NA NA NA NA 88 149 256 NA NA NA NA 1030 609 666 NA NA NA NA 1053 632 691 NA NA NA NA
1457949600.0 13.0 NA 78 213 0 NA NA NA NA 154 258 0 NA NA NA NA 461 1810 805 NA NA NA NA 494 1862 826 NA NA NA
1457949600.0 130.0 52 82 209 NA NA NA NA 94 149 257 NA NA NA NA 1292 616 694 NA NA NA NA 1333 713 849 NA NA NA NA
1457949600.0 1301.0 66 129 185 NA NA NA NA 110 180 235 NA NA NA NA 3022 771 678 NA NA NA NA 3100 830 738 NA NA NA NA
1457949600.0 1302.0 70 149 184 NA NA NA NA 116 180 237 NA NA NA NA 13547 1018 1181 NA NA NA NA 13638 1080 1256 NA NA NA NA
1457949600.0 1303.0 71 155 189 NA NA NA NA 118 184 244 NA NA NA NA 21308 1229 2026 NA NA NA NA 21421 1264 2068 NA NA NA NA
1457949600.0 1306.0 NA 155 253 0 NA NA NA NA 197 312 0 NA NA NA NA 763 949 1405 NA NA NA NA 821 1018 1438 NA NA NA
1457949600.0 1307.0 NA 128 147 55 0 NA NA NA 189 205 84 0 NA NA NA 757 732 59 581 NA NA NA 944 930 142 607 NA NA
1457949600.0 1308.0 NA 131 145 60 0 NA NA NA 189 205 84 0 NA NA NA 765 656 58 553 NA NA NA 935 767 64 580 NA NA
