Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1459198800.0 10224.0 NA 129 275 0 NA NA 190 354 0 NA NA 4725 8170 979 NA NA 8754 11535 989 NA
1459198800.0 10225.0 NA 142 285 0 NA NA 188 348 0 NA NA 4707 6684 936 NA NA 9096 9937 949 NA
1459198800.0 1102.0 NA 91 222 138 80 NA 154 263 172 108 NA 4446 5684 3456 224 NA 4491 5722 3476 229
1459198800.0 1302.0 70 134 188 NA NA 116 181 239 NA NA 13806 1004 1161 NA NA 13954 1052 1222 NA NA
1459198800.0 1303.0 77 137 192 NA NA 118 182 245 NA NA 20584 1356 2121 NA NA 20693 1408 2390 NA NA
1459198800.0 133.0 63 98 211 NA NA 108 149 259 NA NA 13536 716 1203 NA NA 13643 738 1231 NA NA
1459198800.0 134.702 NA 55 241 0 NA NA 91 296 0 NA NA 222 12192 869 NA NA 235 12299 888 NA
1459198800.0 134.703 NA 50 253 0 NA NA 90 312 0 NA NA 247 12136 913 NA NA 282 12248 934 NA
1459198800.0 134.705 NA 53 250 0 NA NA 93 307 0 NA NA 248 12875 915 NA NA 272 12998 936 NA
1459198800.0 134.706 NA 56 249 0 NA NA 93 304 0 NA NA 253 13292 912 NA NA 282 13405 930 NA
1459198800.0 134.709 NA 57 258 0 NA NA 94 309 0 NA NA 244 12070 858 NA NA 260 12163 875 NA
1459198800.0 134.802 NA 142 252 0 NA NA 187 307 0 NA NA 4016 16298 975 NA NA 4071 16417 999 NA
1459198800.0 134.803 NA 128 250 0 NA NA 191 306 0 NA NA 3659 14415 978 NA NA 3735 14497 987 NA
1459198800.0 134.804 NA 140 265 0 NA NA 190 316 0 NA NA 4013 16054 955 NA NA 4073 16194 968 NA
1459198800.0 134.805 NA 140 266 0 NA NA 198 323 0 NA NA 4756 15697 995 NA NA 4860 15776 1008 NA
1459198800.0 134.806 NA 133 260 0 NA NA 190 316 0 NA NA 5231 17791 975 NA NA 5334 17899 984 NA
1459198800.0 134.807 NA 180 273 0 NA NA 226 328 0 NA NA 5074 15887 1040 NA NA 5359 15983 1054 NA
1459198800.0 134.808 NA 170 271 0 NA NA 223 330 0 NA NA 4758 16460 1039 NA NA 4875 16566 1055 NA
1459198800.0 134.809 NA 139 261 0 NA NA 190 304 0 NA NA 4235 15033 986 NA NA 4288 15136 996 NA
1459198800.0 134.81 NA 138 254 0 NA NA 189 305 0 NA NA 3701 14915 1004 NA NA 3764 15002 1019 NA
1459198800.0 134.811 NA 129 263 0 NA NA 197 311 0 NA NA 4126 15900 972 NA NA 4207 15992 990 NA
1459198800.0 134.902 NA 130 258 0 NA NA 187 303 0 NA NA 3139 11714 983 NA NA 3229 11840 1003 NA
1459198800.0 134.903 NA 133 254 0 NA NA 188 300 0 NA NA 2789 10462 964 NA NA 2847 10539 984 NA
1459198800.0 134.904 NA 129 249 0 NA NA 191 305 0 NA NA 4291 12874 955 NA NA 4349 12970 967 NA
1459198800.0 134.905 NA 129 247 0 NA NA 189 301 0 NA NA 2812 10227 962 NA NA 2902 10303 977 NA
1459198800.0 134.906 NA 139 257 0 NA NA 188 304 0 NA NA 3871 12411 979 NA NA 3965 12507 989 NA
1459198800.0 134.907 NA 187 264 0 NA NA 227 318 0 NA NA 3941 11301 1011 NA NA 4043 11394 1021 NA
1459198800.0 134.908 NA 180 269 0 NA NA 226 324 0 NA NA 3718 11434 1018 NA NA 3858 11549 1034 NA
1459198800.0 134.909 NA 139 250 0 NA NA 190 300 0 NA NA 3241 11205 956 NA NA 3324 11304 976 NA
1459198800.0 134.91 NA 133 247 0 NA NA 188 300 0 NA NA 2674 9813 985 NA NA 2753 9928 995 NA
1459198800.0 134.911 NA 130 248 0 NA NA 190 300 0 NA NA 3242 10579 1012 NA NA 3306 10677 1026 NA
1459198800.0 134.99602 NA 128 248 0 NA NA 187 301 0 NA NA 2046 9708 992 NA NA 2129 9805 1002 NA
1459198800.0 134.99603 NA 141 251 0 NA NA 187 307 0 NA NA 3570 14148 980 NA NA 3656 14277 991 NA
1459198800.0 134.99901 NA 128 249 0 NA NA 187 303 0 NA NA 2392 10016 981 NA NA 2449 10135 991 NA
1459198800.0 1356.0 70 154 272 0 115 114 192 322 0 164 9006 984 1305 1571 338 9103 1028 1367 1582 391
1459198800.0 13992501.0 NA 198 326 0 NA NA 252 404 0 NA NA 4879 7896 1719 NA NA 7504 9959 1728 NA
1459198800.0 13992502.0 NA 180 316 0 NA NA 249 402 0 NA NA 4844 7160 1707 NA NA 7307 9139 1725 NA
1459198800.0 204.0 59 98 237 0 NA 104 159 296 0 NA 7402 1256 2417 925 NA 7462 1950 3014 938 NA
1459198800.0 250200.0 NA 327 287 0 NA NA 422 422 0 NA NA 16506 5227 1659 NA NA 17966 5322 1678 NA
1459198800.0 250200.1 70 195 208 NA NA 114 247 254 NA NA 9042 2178 4086 NA NA 9144 2289 4137 NA NA
1459198800.0 250202.0 NA 216 283 0 NA NA 271 349 0 NA NA 21186 6756 1733 NA NA 22717 6832 1799 NA
1459198800.0 250203.0 NA 213 284 0 NA NA 268 348 0 NA NA 17886 5472 1678 NA NA 18607 5557 1695 NA
1459198800.0 250204.0 NA 215 288 0 NA NA 270 352 0 NA NA 19832 6363 1708 NA NA 22059 6440 1740 NA
1459198800.0 250205.0 NA 218 287 0 NA NA 272 351 0 NA NA 16902 6154 1677 NA NA 19400 6244 1694 NA
1459198800.0 250206.0 NA 213 280 0 NA NA 268 348 0 NA NA 17679 6246 1669 NA NA 18546 6334 1680 NA
1459198800.0 250207.0 NA 188 295 0 NA NA 264 346 0 NA NA 14875 5111 1615 NA NA 17354 5179 1646 NA
1459198800.0 25200.0 NA 184 329 0 NA NA 256 410 0 NA NA 4701 7326 1699 NA NA 7256 9430 1722 NA
1459198800.0 25202.0 NA 186 327 0 NA NA 255 407 0 NA NA 4881 7755 1736 NA NA 7480 9864 1757 NA
1459198800.0 25203.0 NA 181 327 0 NA NA 249 410 0 NA NA 4711 6939 1692 NA NA 7473 9037 1702 NA
1459198800.0 25204.0 NA 197 323 0 NA NA 250 402 0 NA NA 5006 7046 1695 NA NA 7741 9812 1714 NA
1459198800.0 25205.0 NA 181 332 0 NA NA 253 406 0 NA NA 4612 7028 1664 NA NA 7171 9103 1675 NA
1459198800.0 25206.0 NA 185 339 0 NA NA 253 416 0 NA NA 5111 8423 1719 NA NA 7834 10445 1732 NA
1459198800.0 25207.0 NA 174 316 0 NA NA 245 400 0 NA NA 4390 5674 1634 NA NA 6959 7718 1660 NA
1459198800.0 25208.0 NA 188 336 0 NA NA 260 419 0 NA NA 6202 11605 1764 NA NA 9857 13542 1776 NA
1459198800.0 25209.0 NA 184 328 0 NA NA 249 406 0 NA NA 4995 8124 1723 NA NA 7624 10349 1736 NA
1459198800.0 25400.0 259 0 123 NA NA 341 0 164 NA NA 6741 629 537 NA NA 7300 644 576 NA NA
1459198800.0 25402.0 266 0 124 NA NA 346 0 162 NA NA 8073 679 666 NA NA 8544 695 711 NA NA
1459198800.0 25403.0 263 0 113 NA NA 341 0 164 NA NA 6457 623 558 NA NA 7261 633 593 NA NA
1459198800.0 25405.0 260 0 111 NA NA 341 0 163 NA NA 7152 635 572 NA NA 8092 644 624 NA NA
1459198800.0 25406.0 267 0 110 NA NA 353 0 164 NA NA 5563 637 484 NA NA 8022 654 527 NA NA
1459198800.0 25407.0 249 0 118 NA NA 341 0 164 NA NA 6192 583 491 NA NA 10088 600 529 NA NA
1459198800.0 25408.0 265 0 125 NA NA 346 0 164 NA NA 9795 677 848 NA NA 9988 686 882 NA NA
1459198800.0 25409.0 269 0 124 NA NA 345 0 164 NA NA 6881 624 546 NA NA 8749 631 581 NA NA
1459198800.0 3.0 60 80 158 NA NA 107 147 190 NA NA 18049 486 1442 NA NA 18114 501 1470 NA NA
1459198800.0 36.0 NA 97 223 0 NA NA 154 267 0 NA NA 4138 19904 1023 NA NA 4194 20006 1036 NA
1459198800.0 39.0 NA 90 219 0 NA NA 154 266 0 NA NA 4505 9798 1088 NA NA 4569 9848 1099 NA
1459198800.0 4.42 NA 46 251 0 NA NA 86 295 0 NA NA 221 12811 866 NA NA 262 12858 880 NA
1459198800.0 4.45 NA 50 248 0 NA NA 86 295 0 NA NA 230 14228 867 NA NA 260 14321 881 NA
1459198800.0 4.52 NA 49 239 0 NA NA 85 297 0 NA NA 237 15561 873 NA NA 267 15660 899 NA
