Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1458597600.0 1.0 58 80 149 NA NA 103 147 187 NA NA 3694 621 531 NA NA 3707 646 554 NA NA
1458597600.0 101.0 93 NA NA NA NA 143 NA NA NA NA 2280 NA NA NA NA 2294 NA NA NA NA
1458597600.0 102.0 89 NA NA NA NA 143 NA NA NA NA 1735 NA NA NA NA 1746 NA NA NA NA
1458597600.0 103.0 55 95 210 NA NA 96 149 257 NA NA 1468 326 642 NA NA 1538 656 667 NA NA
1458597600.0 105.0 58 96 36 NA NA 103 149 56 NA NA 3719 622 4 NA NA 3758 765 44 NA NA
1458597600.0 106.0 46 0 0 NA NA 80 0 0 NA NA 769 127 246 NA NA 804 382 469 NA NA
1458597600.0 107.0 58 94 211 NA NA 104 149 257 NA NA 7158 666 877 NA NA 7219 679 897 NA NA
1458597600.0 108.0 60 98 224 NA NA 107 149 258 NA NA 9654 684 1045 NA NA 9678 695 1061 NA NA
1458597600.0 109.0 63 98 212 NA NA 108 149 258 NA NA 11383 699 1081 NA NA 11407 708 1099 NA NA
1458597600.0 110.0 55 81 208 NA NA 89 149 257 NA NA 1275 607 673 NA NA 1296 633 1090 NA NA
1458597600.0 1102.0 NA 97 214 137 86 NA 154 263 172 108 NA 4411 5385 3343 219 NA 4445 5413 3356 224
1458597600.0 111.0 59 96 212 NA NA 103 149 257 NA NA 3895 481 750 NA NA 3903 497 763 NA NA
1458597600.0 112.0 61 84 211 NA NA 105 149 257 NA NA 6702 694 819 NA NA 6762 707 844 NA NA
1458597600.0 113.0 59 91 213 NA NA 106 149 257 NA NA 6669 687 820 NA NA 6702 704 844 NA NA
1458597600.0 114.0 60 95 217 NA NA 105 149 257 NA NA 6293 656 806 NA NA 6338 663 816 NA NA
1458597600.0 115.0 62 89 211 NA NA 106 149 257 NA NA 8146 682 900 NA NA 8181 695 917 NA NA
1458597600.0 116.0 60 85 212 NA NA 106 149 257 NA NA 7492 674 898 NA NA 7514 684 910 NA NA
1458597600.0 117.0 60 84 212 NA NA 106 149 258 NA NA 10693 689 1011 NA NA 10720 697 1023 NA NA
1458597600.0 118.0 60 96 218 NA NA 105 149 258 NA NA 8366 681 1005 NA NA 8430 692 1017 NA NA
