Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1457823600.0 1.0 60 88 145 NA NA NA NA 103 147 187 NA NA NA NA 3785 635 522 NA NA NA NA 3816 656 544 NA NA NA NA
1457823600.0 10.0 NA 97 215 0 NA NA NA NA 155 264 0 NA NA NA NA 4215 4205 1008 NA NA NA NA 4315 4267 1031 NA NA NA
1457823600.0 1000.0 NA 226 131 0 55 NA NA NA 288 178 0 81 NA NA NA 4118 681 825 150 NA NA NA 4172 712 840 166 NA NA
1457823600.0 1001.0 NA 204 219 0 0 0 0 NA 253 243 0 0 0 0 NA 3741 539 93 86 1103 47 NA 3790 584 98 91 1109 52
1457823600.0 1002.0 NA 226 65 NA NA NA NA NA 288 100 NA NA NA NA NA 4168 250 NA NA NA NA NA 4223 256 NA NA NA NA
1457823600.0 10021.0 NA 91 156 0 NA NA NA NA 179 228 0 NA NA NA NA 1046 1457 409 NA NA NA NA 1109 1515 424 NA NA NA
1457823600.0 10023.0 NA 99 164 0 NA NA NA NA 179 228 0 NA NA NA NA 938 948 439 NA NA NA NA 1285 1091 578 NA NA NA
1457823600.0 10024.0 NA 99 158 0 NA NA NA NA 179 228 0 NA NA NA NA 1096 1323 509 NA NA NA NA 1139 1393 525 NA NA NA
1457823600.0 10025.0 NA 100 164 0 NA NA NA NA 179 227 0 NA NA NA NA 973 984 463 NA NA NA NA 1292 1086 612 NA NA NA
1457823600.0 10026.0 NA 98 162 0 NA NA NA NA 179 228 0 NA NA NA NA 1128 1493 501 NA NA NA NA 1208 1571 520 NA NA NA
1457823600.0 1003.0 NA 196 0 NA NA NA NA NA 260 0 NA NA NA NA NA 6151 626 NA NA NA NA NA 6241 639 NA NA NA NA
1457823600.0 1004.0 NA 188 172 0 0 0 NA NA 243 194 0 0 0 NA NA 937 249 92 94 1130 NA NA 982 262 117 102 1141 NA
1457823600.0 101.0 91 NA NA NA NA NA NA 143 NA NA NA NA NA NA 2405 NA NA NA NA NA NA 2437 NA NA NA NA NA NA
1457823600.0 102.0 90 NA NA NA NA NA NA 143 NA NA NA NA NA NA 1724 NA NA NA NA NA NA 1764 NA NA NA NA NA NA
1457823600.0 10224.0 NA 143 225 0 NA NA NA NA 189 296 0 NA NA NA NA 4784 4979 594 NA NA NA NA 13345 11592 608 NA NA NA
1457823600.0 10225.0 NA 142 234 0 NA NA NA NA 191 293 0 NA NA NA NA 4563 4988 582 NA NA NA NA 12786 11998 596 NA NA NA
1457823600.0 103.0 55 95 214 NA NA NA NA 96 149 257 NA NA NA NA 1476 350 588 NA NA NA NA 1603 388 814 NA NA NA NA
1457823600.0 105.0 59 81 36 NA NA NA NA 103 149 56 NA NA NA NA 3908 651 4 NA NA NA NA 3948 668 6 NA NA NA NA
1457823600.0 106.0 44 0 0 NA NA NA NA 80 0 0 NA NA NA NA 787 132 254 NA NA NA NA 908 144 434 NA NA NA NA
1457823600.0 107.0 59 97 213 NA NA NA NA 104 149 257 NA NA NA NA 7018 676 867 NA NA NA NA 7054 701 891 NA NA NA NA
1457823600.0 108.0 62 98 214 NA NA NA NA 108 149 258 NA NA NA NA 10115 689 1092 NA NA NA NA 10225 698 1136 NA NA NA NA
1457823600.0 109.0 63 98 214 NA NA NA NA 108 149 258 NA NA NA NA 12123 707 1111 NA NA NA NA 12180 716 1144 NA NA NA NA
1457823600.0 11.0 NA 82 229 0 72 NA NA NA 154 271 0 93 NA NA NA 3533 1634 1023 66 NA NA NA 3589 1674 1049 74 NA NA
1457823600.0 110.0 56 95 210 NA NA NA NA 89 149 257 NA NA NA NA 1227 599 693 NA NA NA NA 1314 706 743 NA NA NA NA
1457823600.0 1102.0 NA 84 224 138 83 NA NA NA 154 263 172 108 NA NA NA 4412 5679 3462 220 NA NA NA 4465 5747 3490 229 NA NA
1457823600.0 111.0 59 96 208 NA NA NA NA 103 149 257 NA NA NA NA 4217 515 787 NA NA NA NA 4241 531 813 NA NA NA NA
1457823600.0 112.0 60 82 214 NA NA NA NA 105 149 257 NA NA NA NA 6617 700 834 NA NA NA NA 6655 744 868 NA NA NA NA
1457823600.0 113.0 71 85 217 NA NA NA NA 106 149 257 NA NA NA NA 6824 683 783 NA NA NA NA 6874 694 794 NA NA NA NA
1457823600.0 114.0 62 95 211 NA NA NA NA 105 149 257 NA NA NA NA 6270 685 851 NA NA NA NA 6310 707 878 NA NA NA NA
1457823600.0 115.0 60 83 211 NA NA NA NA 106 149 257 NA NA NA NA 8321 703 910 NA NA NA NA 8380 737 940 NA NA NA NA
1457823600.0 116.0 61 97 213 NA NA NA NA 106 149 257 NA NA NA NA 7885 695 949 NA NA NA NA 7961 730 978 NA NA NA NA
1457823600.0 117.0 62 94 210 NA NA NA NA 107 149 258 NA NA NA NA 11173 711 1047 NA NA NA NA 11236 723 1073 NA NA NA NA
1457823600.0 118.0 61 96 209 NA NA NA NA 106 149 257 NA NA NA NA 8428 690 1067 NA NA NA NA 8485 704 1111 NA NA NA NA
1457823600.0 119.0 58 96 209 NA NA NA NA 104 149 257 NA NA NA NA 6811 678 859 NA NA NA NA 6882 689 898 NA NA NA NA
1457823600.0 12.0 NA 95 210 0 NA NA NA NA 154 262 0 NA NA NA NA 3896 4506 1066 NA NA NA NA 3930 4543 1089 NA NA NA
1457823600.0 120.0 52 85 208 NA NA NA NA 88 149 257 NA NA NA NA 1004 622 655 NA NA NA NA 1030 650 675 NA NA NA NA
1457823600.0 121.0 63 98 212 NA NA NA NA 107 149 258 NA NA NA NA 10786 715 1109 NA NA NA NA 10857 724 1138 NA NA NA NA
1457823600.0 122.0 57 97 211 NA NA NA NA 103 149 257 NA NA NA NA 2562 417 682 NA NA NA NA 2585 430 710 NA NA NA NA
1457823600.0 123.1 197 NA NA NA NA NA NA 245 NA NA NA NA NA NA 974 NA NA NA NA NA NA 1034 NA NA NA NA NA NA
1457823600.0 123.2 195 NA NA NA NA NA NA 246 NA NA NA NA NA NA 1289 NA NA NA NA NA NA 1331 NA NA NA NA NA NA
1457823600.0 123.3 184 NA NA NA NA NA NA 229 NA NA NA NA NA NA 659 NA NA NA NA NA NA 693 NA NA NA NA NA NA
1457823600.0 124.1 194 NA NA NA NA NA NA 238 NA NA NA NA NA NA 646 NA NA NA NA NA NA 833 NA NA NA NA NA NA
1457823600.0 124.2 198 NA NA NA NA NA NA 245 NA NA NA NA NA NA 867 NA NA NA NA NA NA 939 NA NA NA NA NA NA
1457823600.0 124.4 191 NA NA NA NA NA NA 238 NA NA NA NA NA NA 662 NA NA NA NA NA NA 686 NA NA NA NA NA NA
1457823600.0 124.5 191 NA NA NA NA NA NA 238 NA NA NA NA NA NA 699 NA NA NA NA NA NA 744 NA NA NA NA NA NA
1457823600.0 124.6 183 NA NA NA NA NA NA 229 NA NA NA NA NA NA 700 NA NA NA NA NA NA 742 NA NA NA NA NA NA
1457823600.0 125.0 60 95 217 NA NA NA NA 106 149 257 NA NA NA NA 8050 696 869 NA NA NA NA 8126 707 892 NA NA NA NA
1457823600.0 126.0 55 81 209 NA NA NA NA 95 149 257 NA NA NA NA 2665 616 721 NA NA NA NA 2677 644 744 NA NA NA NA
1457823600.0 127.0 65 79 209 NA NA NA NA 95 149 257 NA NA NA NA 2511 613 717 NA NA NA NA 2524 631 741 NA NA NA NA
1457823600.0 128.0 54 90 207 NA NA NA NA 94 149 257 NA NA NA NA 922 632 689 NA NA NA NA 953 655 724 NA NA NA NA
1457823600.0 129.0 52 80 207 NA NA NA NA 88 149 257 NA NA NA NA 1027 627 676 NA NA NA NA 1052 671 921 NA NA NA NA
1457823600.0 13.0 NA 78 210 0 NA NA NA NA 154 258 0 NA NA NA NA 456 1828 816 NA NA NA NA 479 1865 837 NA NA NA
1457823600.0 130.0 56 89 212 NA NA NA NA 94 149 257 NA NA NA NA 1229 579 687 NA NA NA NA 1354 676 804 NA NA NA NA
1457823600.0 1301.0 66 142 183 NA NA NA NA 110 180 235 NA NA NA NA 3038 774 683 NA NA NA NA 3090 808 745 NA NA NA NA
1457823600.0 1302.0 70 150 193 NA NA NA NA 116 180 237 NA NA NA NA 13542 1025 1183 NA NA NA NA 13656 1074 1254 NA NA NA NA
1457823600.0 1303.0 73 153 193 NA NA NA NA 118 184 244 NA NA NA NA 21153 1252 2022 NA NA NA NA 21314 1319 2066 NA NA NA NA
