Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1459198800.0 10224.0 NA 118 238 0 NA NA 174 324 0 NA NA 5393 7996 1248 NA NA 10398 14782 1294 NA
1459198800.0 10225.0 NA 116 235 0 NA NA 170 319 0 NA NA 5150 6558 852 NA NA 10103 12217 889 NA
1459198800.0 109.0 56 82 185 NA NA 100 145 242 NA NA 8178 600 945 NA NA 8466 635 984 NA NA
1459198800.0 1102.0 NA 76 185 105 59 NA 147 243 159 106 NA 3796 4298 2758 208 NA 3877 4418 2944 219
1459198800.0 113.0 59 72 183 NA NA 100 146 243 NA NA 3546 398 494 NA NA 3835 483 534 NA NA
1459198800.0 125.0 54 86 183 NA NA 99 145 242 NA NA 6023 573 731 NA NA 6230 604 768 NA NA
1459198800.0 1302.0 62 117 158 NA NA 110 176 220 NA NA 6604 587 732 NA NA 8768 993 816 NA NA
1459198800.0 1312.0 NA 134 223 0 NA NA 195 296 0 NA NA 597 841 902 NA NA 675 905 920 NA
1459198800.0 133.0 57 76 188 NA NA 102 146 243 NA NA 6515 385 644 NA NA 6936 452 1719 NA NA
1459198800.0 1334.0 NA 134 224 0 NA NA 192 296 0 NA NA 563 791 873 NA NA 650 875 905 NA
1459198800.0 134.702 NA 38 217 0 NA NA 81 272 0 NA NA 281 9526 637 NA NA 358 10715 662 NA
1459198800.0 134.703 NA 35 222 0 NA NA 83 284 0 NA NA 280 9377 661 NA NA 404 9726 710 NA
1459198800.0 134.704 NA 37 213 0 NA NA 83 275 0 NA NA 281 8968 626 NA NA 305 9272 667 NA
1459198800.0 134.705 NA 36 220 0 NA NA 84 282 0 NA NA 157 6326 495 NA NA 233 6750 537 NA
1459198800.0 134.706 NA 39 216 0 NA NA 83 281 0 NA NA 286 10239 681 NA NA 357 11256 701 NA
1459198800.0 134.707 NA 41 213 0 NA NA 81 275 0 NA NA 281 8887 627 NA NA 345 10699 657 NA
1459198800.0 134.708 NA 38 217 0 NA NA 80 273 0 NA NA 273 8715 646 NA NA 398 9997 714 NA
1459198800.0 134.709 NA 45 221 0 NA NA 84 286 0 NA NA 149 6021 480 NA NA 179 6362 501 NA
1459198800.0 134.801 NA 112 214 0 NA NA 175 278 0 NA NA 1823 7324 677 NA NA 2062 8849 752 NA
1459198800.0 134.803 NA 114 217 0 NA NA 177 282 0 NA NA 3287 11874 754 NA NA 3481 12436 787 NA
1459198800.0 134.806 NA 123 226 0 NA NA 176 293 0 NA NA 4718 14767 805 NA NA 5377 15881 838 NA
1459198800.0 134.809 NA 114 217 0 NA NA 176 284 0 NA NA 3758 12373 769 NA NA 3853 13106 797 NA
1459198800.0 134.81 NA 120 217 0 NA NA 174 285 0 NA NA 3550 12416 775 NA NA 4198 13759 815 NA
1459198800.0 134.811 NA 122 222 0 NA NA 180 288 0 NA NA 3902 13147 797 NA NA 4561 14137 828 NA
1459198800.0 134.812 NA 111 211 0 NA NA 171 279 0 NA NA 1010 4327 520 NA NA 1098 4439 536 NA
1459198800.0 134.901 NA 112 212 0 NA NA 173 279 0 NA NA 2014 7426 702 NA NA 2240 8459 731 NA
1459198800.0 134.902 NA 113 214 0 NA NA 176 279 0 NA NA 1682 5895 531 NA NA 2166 6637 546 NA
1459198800.0 134.903 NA 114 214 0 NA NA 177 279 0 NA NA 1527 5275 518 NA NA 1598 5729 537 NA
1459198800.0 134.904 NA 117 217 0 NA NA 178 284 0 NA NA 4064 10750 756 NA NA 4465 11274 812 NA
1459198800.0 134.905 NA 120 215 0 NA NA 180 278 0 NA NA 2530 8718 719 NA NA 2992 13003 759 NA
1459198800.0 134.906 NA 124 215 0 NA NA 178 283 0 NA NA 1993 6406 532 NA NA 2374 7404 547 NA
1459198800.0 134.907 NA 137 230 0 NA NA 215 293 0 NA NA 2154 5766 544 NA NA 2716 6254 588 NA
1459198800.0 134.909 NA 118 211 0 NA NA 177 278 0 NA NA 2978 9498 796 NA NA 3172 11021 823 NA
1459198800.0 134.91 NA 122 214 0 NA NA 178 279 0 NA NA 1433 5062 562 NA NA 1500 5526 593 NA
1459198800.0 134.911 NA 125 214 0 NA NA 178 279 0 NA NA 1689 5358 525 NA NA 2075 6326 541 NA
1459198800.0 134.912 NA 117 207 0 NA NA 170 275 0 NA NA 1732 6770 701 NA NA 2207 7859 718 NA
1459198800.0 134.99602 NA 111 215 0 NA NA 174 279 0 NA NA 1157 5011 519 NA NA 1268 5125 545 NA
1459198800.0 134.99603 NA 117 NA NA NA NA 176 NA NA NA NA 3306 NA NA NA NA 3586 NA NA NA
1459198800.0 134.99901 NA 113 217 0 NA NA 178 279 0 NA NA 1336 5116 548 NA NA 1765 5547 600 NA
1459198800.0 1345.0 NA 133 228 0 NA NA 195 296 0 NA NA 567 759 885 NA NA 648 847 917 NA
1459198800.0 135.11 198 0 99 NA NA 272 0 152 NA NA 1922 502 514 NA NA 2172 2139 696 NA NA
1459198800.0 1356.0 63 127 226 0 95 107 182 296 0 154 6967 1014 1504 1263 442 7518 1375 2052 1290 494
1459198800.0 1360.0 14 70 128 224 0 116 112 186 295 0 14 6632 930 1500 1352 2916 7129 3692 1777 1387
1459198800.0 139902.0 NA 142 226 0 NA NA 195 296 0 NA NA 594 927 884 NA NA 674 1034 904 NA
1459198800.0 13992502.0 NA 165 280 0 NA NA 233 369 0 NA NA 5598 7185 1573 NA NA 5955 10172 1632 NA
1459198800.0 2.0 55 75 131 NA NA 100 143 174 NA NA 7815 565 811 NA NA 8142 587 830 NA NA
1459198800.0 20.0 NA 77 180 0 NA NA 147 245 0 NA NA 1667 1124 526 NA NA 1721 1155 555 NA
1459198800.0 203.0 NA 80 197 0 NA NA 148 267 0 NA NA 641 1155 543 NA NA 1320 1778 572 NA
1459198800.0 25.0 NA 76 195 0 62 NA 147 254 0 93 NA 3713 4319 900 98 NA 3831 4632 926 156
1459198800.0 250200.0 NA 301 250 0 NA NA 377 379 0 NA NA 17355 5237 1520 NA NA 20710 6014 4570 NA
1459198800.0 250202.0 NA 192 246 0 NA NA 256 319 0 NA NA 21299 6863 1886 NA NA 24531 11425 1919 NA
1459198800.0 250203.0 NA 179 250 0 NA NA 249 321 0 NA NA 19284 5399 1599 NA NA 24178 6089 1631 NA
1459198800.0 250204.0 NA 191 246 0 NA NA 249 326 0 NA NA 20799 6569 1596 NA NA 27222 10233 1628 NA
1459198800.0 250206.0 NA 192 248 0 NA NA 248 318 0 NA NA 17985 6282 1467 NA NA 21400 6885 4348 NA
1459198800.0 250207.0 NA 185 246 0 NA NA 243 315 0 NA NA 15572 5142 1501 NA NA 21856 6025 4568 NA
1459198800.0 250400.0 197 0 100 NA NA 277 0 152 NA NA 1754 461 571 NA NA 2151 2040 753 NA NA
1459198800.0 250402.0 198 0 95 NA NA 279 0 152 NA NA 2061 463 702 NA NA 3267 496 984 NA NA
1459198800.0 250405.0 191 0 95 NA NA 276 0 152 NA NA 1742 446 567 NA NA 5949 509 918 NA NA
1459198800.0 250407.0 184 0 96 NA NA 258 0 154 NA NA 1518 374 525 NA NA 3709 399 634 NA NA
1459198800.0 250408.0 203 0 96 NA NA 280 0 154 NA NA 1232 310 401 NA NA 1982 1079 495 NA NA
1459198800.0 250409.0 203 0 101 NA NA 284 0 153 NA NA 2649 499 865 NA NA 2871 2107 1043 NA NA
1459198800.0 25206.0 NA 162 290 0 NA NA 235 382 0 NA NA 6118 8333 1604 NA NA 12383 11655 1646 NA
1459198800.0 25208.0 NA 185 296 0 NA NA 244 384 0 NA NA 6758 11476 1587 NA NA 10260 17373 2531 NA
1459198800.0 25400.0 231 0 96 NA NA 313 0 152 NA NA 5829 553 592 NA NA 7948 655 649 NA NA
1459198800.0 25402.0 236 0 95 NA NA 322 0 152 NA NA 6712 575 915 NA NA 9086 794 1111 NA NA
1459198800.0 25403.0 227 0 95 NA NA 321 0 152 NA NA 5215 505 622 NA NA 7826 524 712 NA NA
1459198800.0 25405.0 226 0 95 NA NA 314 0 152 NA NA 5569 538 591 NA NA 6658 1248 875 NA NA
1459198800.0 25406.0 232 0 95 NA NA 325 0 153 NA NA 2928 335 305 NA NA 6798 353 1001 NA NA
1459198800.0 280.0 73 77 183 0 NA 170 145 242 0 NA 7130 586 738 697 NA 7898 627 814 727 NA
1459198800.0 3.0 56 79 127 NA NA 102 144 174 NA NA 8820 293 762 NA NA 9319 345 1020 NA NA
1459198800.0 36.0 NA 81 186 0 NA NA 147 246 0 NA NA 3574 15013 862 NA NA 3753 15930 891 NA
1459198800.0 37.0 NA 81 184 0 NA NA 147 243 0 NA NA 3562 4468 863 NA NA 4439 4616 941 NA
1459198800.0 39.0 NA 78 185 0 NA NA 147 246 0 NA NA 2173 5000 602 NA NA 2245 5499 627 NA
1459198800.0 4.42 NA 39 209 0 NA NA 77 270 0 NA NA 254 9828 604 NA NA 391 10008 663 NA
1459198800.0 4.45 NA 32 208 0 NA NA 78 271 0 NA NA 147 6903 491 NA NA 216 7102 552 NA
1459198800.0 4.53 NA 32 209 0 NA NA 77 271 0 NA NA 150 6678 482 NA NA 253 6921 532 NA
1459198800.0 4.54 NA 40 208 0 NA NA 77 274 0 NA NA 145 7089 479 NA NA 202 7383 512 NA
1459198800.0 4.55 NA 38 211 0 NA NA 77 271 0 NA NA 152 8570 470 NA NA 194 9241 495 NA
1459198800.0 4.57 NA 54 213 0 NA NA 90 278 0 NA NA 327 14061 677 NA NA 361 14570 706 NA
1459198800.0 4.61 NA 34 214 0 NA NA 77 273 0 NA NA 260 10638 636 NA NA 345 11744 713 NA
1459198800.0 4.62 NA 39 216 0 NA NA 77 270 0 NA NA 255 10307 621 NA NA 355 11469 660 NA
1459198800.0 4.63 NA 34 203 0 NA NA 76 270 0 NA NA 291 12511 699 NA NA 342 13060 732 NA
1459198800.0 4.65 NA 36 216 0 NA NA 76 280 0 NA NA 301 17806 724 NA NA 412 18790 762 NA
1459198800.0 4.68 NA 49 217 0 NA NA 85 271 0 NA NA 249 12769 685 NA NA 298 14123 720 NA
1459198800.0 4.71 NA 40 203 0 NA NA 78 267 0 NA NA 240 7325 581 NA NA 279 10095 672 NA
1459198800.0 4.72 NA 32 204 0 NA NA 76 270 0 NA NA 144 5981 482 NA NA 174 6191 546 NA
1459198800.0 4.73 NA 33 211 0 NA NA 79 276 0 NA NA 154 7361 489 NA NA 219 7768 535 NA
1459198800.0 4.74 NA 33 207 0 NA NA 77 268 0 NA NA 146 6036 473 NA NA 205 6315 538 NA
1459198800.0 4.75 NA 32 207 0 NA NA 77 271 0 NA NA 150 7184 494 NA NA 204 7406 536 NA
1459198800.0 4.76 NA 49 212 0 NA NA 91 275 0 NA NA 242 10720 744 NA NA 316 11624 796 NA
1459198800.0 4.77 NA 51 209 0 NA NA 90 277 0 NA NA 292 13224 604 NA NA 317 15224 653 NA
1459198800.0 500200.0 NA 134 236 0 NA NA 200 317 0 NA NA 4117 2486 575 NA NA 7194 2966 622 NA
1459198800.0 500200.1 63 113 159 NA NA 108 155 224 NA NA 4637 598 1605 NA NA 5100 818 1872 NA NA
1459198800.0 500202.0 NA 111 233 0 NA NA 160 307 0 NA NA 7681 4384 865 NA NA 8685 6088 899 NA
1459198800.0 500205.0 NA 104 233 0 NA NA 157 301 0 NA NA 3976 2080 551 NA NA 5177 2187 567 NA
1459198800.0 500206.0 NA 107 227 0 NA NA 161 294 0 NA NA 4027 2265 574 NA NA 6201 3578 596 NA
1459198800.0 500207.0 NA 101 222 0 NA NA 158 290 0 NA NA 3477 1724 561 NA NA 5107 3022 602 NA
1459198800.0 50200.0 NA 98 248 0 NA NA 153 328 0 NA NA 2686 4288 824 NA NA 4458 7424 864 NA
1459198800.0 50202.0 NA 102 248 0 NA NA 154 330 0 NA NA 1424 2868 560 NA NA 3535 5081 583 NA
1459198800.0 50203.0 NA 100 244 0 NA NA 153 323 0 NA NA 1366 2340 558 NA NA 3113 3720 585 NA
1459198800.0 50204.0 NA 99 255 0 NA NA 153 329 0 NA NA 1468 2810 574 NA NA 3404 4539 598 NA
1459198800.0 50206.0 NA 95 245 0 NA NA 153 321 0 NA NA 1370 2482 583 NA NA 2884 4094 606 NA
1459198800.0 50207.0 NA 102 250 0 NA NA 153 325 0 NA NA 1375 2222 553 NA NA 2284 4446 585 NA
1459198800.0 50208.0 NA 101 255 0 NA NA 155 334 0 NA NA 1606 4035 601 NA NA 3401 6017 635 NA
1459198800.0 529.0 15 31 0 NA NA 116 65 0 NA NA 12 56 19 NA NA 6204 119 30 NA NA
