Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1457949600.0 10.0 NA 81 192 0 NA NA NA NA 150 256 0 NA NA NA NA 2749 3041 953 NA NA NA NA 2830 3126 1000 NA NA NA
1457949600.0 1000.0 NA 210 113 0 45 NA NA NA 274 165 0 77 NA NA NA 4654 858 1038 248 NA NA NA 4746 920 1067 360 NA NA
1457949600.0 1001.0 NA 177 198 0 0 0 0 NA 238 253 0 0 0 0 NA 2005 563 76 69 514 39 NA 2784 763 211 97 570 61
1457949600.0 1002.0 NA 206 60 NA NA NA NA NA 276 101 NA NA NA NA NA 2767 168 NA NA NA NA NA 3831 229 NA NA NA NA
1457949600.0 10021.0 NA 78 138 0 NA NA NA NA 166 235 0 NA NA NA NA 741 1040 254 NA NA NA NA 1062 1220 295 NA NA NA
1457949600.0 10023.0 NA 77 140 0 NA NA NA NA 167 235 0 NA NA NA NA 667 709 201 NA NA NA NA 1075 738 208 NA NA NA
1457949600.0 10024.0 NA 82 142 0 NA NA NA NA 167 209 0 NA NA NA NA 737 961 359 NA NA NA NA 849 1301 422 NA NA NA
1457949600.0 10025.0 NA 77 140 0 NA NA NA NA 167 209 0 NA NA NA NA 694 741 247 NA NA NA NA 876 789 255 NA NA NA
1457949600.0 10026.0 NA 82 142 0 NA NA NA NA 167 209 0 NA NA NA NA 727 975 329 NA NA NA NA 1018 1424 366 NA NA NA
1457949600.0 1003.0 NA 174 0 NA NA NA NA NA 251 0 NA NA NA NA NA 3161 522 NA NA NA NA NA 3919 564 NA NA NA NA
1457949600.0 1004.0 NA 172 155 0 0 0 NA NA 236 207 0 0 0 NA NA 645 334 64 61 801 NA NA 789 599 163 104 991 NA
1457949600.0 10224.0 NA 118 213 0 NA NA NA NA 192 293 0 NA NA NA NA 5253 5840 726 NA NA NA NA 15752 18210 798 NA NA NA
1457949600.0 10225.0 NA 118 210 0 NA NA NA NA 185 296 0 NA NA NA NA 5435 5575 635 NA NA NA NA 15135 18751 679 NA NA NA
1457949600.0 11.0 NA 78 197 0 57 NA NA NA 148 260 0 90 NA NA NA 3172 1766 1205 76 NA NA NA 3251 1825 1241 90 NA NA
1457949600.0 1102.0 NA 88 198 112 67 NA NA NA 148 266 172 113 NA NA NA 3939 5184 3871 272 NA NA NA 4115 6114 4277 304 NA NA
1457949600.0 12.0 NA 79 193 0 NA NA NA NA 150 258 0 NA NA NA NA 2344 3056 918 NA NA NA NA 2394 3217 948 NA NA NA
1457949600.0 13.0 NA 73 187 0 NA NA NA NA 150 250 0 NA NA NA NA 286 1016 665 NA NA NA NA 367 1404 827 NA NA NA
1457949600.0 1306.0 NA 129 227 0 NA NA NA NA 190 306 0 NA NA NA NA 966 1766 1889 NA NA NA NA 1175 1893 1953 NA NA NA
1457949600.0 1307.0 NA 116 126 39 0 NA NA NA 184 199 80 0 NA NA NA 526 487 42 332 NA NA NA 771 531 106 341 NA NA
