Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1457647200.0 10.0 NA 86 196 0 NA NA NA NA 149 259 0 NA NA NA NA 3895 3898 1170 NA NA NA NA 3944 3953 1223 NA NA NA
1457647200.0 1000.0 NA 205 111 0 46 NA NA NA 275 166 0 78 NA NA NA 4769 844 1127 254 NA NA NA 4959 1101 1179 320 NA NA
1457647200.0 1001.0 NA 178 200 0 0 0 0 NA 238 253 0 0 0 0 NA 2259 615 80 81 1027 47 NA 2378 811 100 118 1110 109
1457647200.0 1002.0 NA 257 61 NA NA NA NA NA 323 101 NA NA NA NA NA 2995 160 NA NA NA NA NA 3265 219 NA NA NA NA
1457647200.0 10021.0 NA 76 139 0 NA NA NA NA 166 209 0 NA NA NA NA 806 1062 332 NA NA NA NA 954 1121 350 NA NA NA
1457647200.0 10023.0 NA 78 139 0 NA NA NA NA 166 209 0 NA NA NA NA 698 857 311 NA NA NA NA 770 972 330 NA NA NA
1457647200.0 10024.0 NA 83 143 0 NA NA NA NA 166 209 0 NA NA NA NA 827 1048 369 NA NA NA NA 930 1200 386 NA NA NA
1457647200.0 10025.0 NA 78 141 0 NA NA NA NA 166 209 0 NA NA NA NA 761 867 339 NA NA NA NA 864 949 385 NA NA NA
1457647200.0 10026.0 NA 82 144 0 NA NA NA NA 166 209 0 NA NA NA NA 842 1139 368 NA NA NA NA 1553 1223 391 NA NA NA
1457647200.0 1003.0 NA 174 0 NA NA NA NA NA 251 0 NA NA NA NA NA 3631 530 NA NA NA NA NA 3911 562 NA NA NA NA
1457647200.0 1004.0 NA 175 162 0 0 0 NA NA 236 207 0 0 0 NA NA 982 527 63 89 602 NA NA 1077 635 212 111 669 NA
1457647200.0 10224.0 NA 119 211 0 NA NA NA NA 190 294 0 NA NA NA NA 3717 3538 575 NA NA NA NA 15471 15944 610 NA NA NA
1457647200.0 10225.0 NA 114 209 0 NA NA NA NA 188 301 0 NA NA NA NA 3668 3365 577 NA NA NA NA 17740 15328 642 NA NA NA
1457647200.0 11.0 NA 74 197 0 59 NA NA NA 149 261 0 91 NA NA NA 3390 1996 1393 84 NA NA NA 3479 2061 1441 106 NA NA
1457647200.0 1102.0 NA 81 196 112 68 NA NA NA 149 269 169 114 NA NA NA 4145 5231 3925 295 NA NA NA 4321 23287 4129 318 NA NA
1457647200.0 12.0 NA 81 191 0 NA NA NA NA 149 257 0 NA NA NA NA 3611 4076 1223 NA NA NA NA 3729 4120 1255 NA NA NA
1457647200.0 13.0 NA 72 184 0 NA NA NA NA 149 250 0 NA NA NA NA 361 1201 740 NA NA NA NA 451 1317 784 NA NA NA
1457647200.0 1306.0 NA 130 272 0 NA NA NA NA 191 358 0 NA NA NA NA 1000 1749 1999 NA NA NA NA 1073 1822 2034 NA NA NA
1457647200.0 1307.0 NA 119 128 41 0 NA NA NA 183 199 80 0 NA NA NA 591 593 50 482 NA NA NA 656 939 60 502 NA NA
1457647200.0 1308.0 NA 116 128 45 0 NA NA NA 183 199 80 0 NA NA NA 597 535 50 484 NA NA NA 659 1020 63 503 NA NA
1457647200.0 1309.0 NA 143 288 0 NA NA NA NA 201 358 0 NA NA NA NA 1105 1984 1951 NA NA NA NA 1193 2503 1992 NA NA NA
1457647200.0 1310.0 NA 141 290 0 NA NA NA NA 202 362 0 NA NA NA NA 1163 1969 1998 NA NA NA NA 1268 2045 2017 NA NA NA
1457647200.0 1311.0 NA 132 213 0 60 NA NA NA 193 283 0 100 NA NA NA 1118 1492 2277 162 NA NA NA 1264 1629 2346 231 NA NA
