Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1457604000.0 1308.0 NA 118 125 45 0 NA NA 184 199 80 0 NA NA 595 562 52 422 NA NA 733 957 62 429 NA
1457604000.0 1309.0 NA 139 290 0 NA NA NA 201 358 0 NA NA NA 768 1757 1378 NA NA NA 1014 2727 1401 NA NA
1457604000.0 131.0 43 76 181 NA NA NA 88 147 249 NA NA NA 1599 430 643 NA NA NA 1868 491 666 NA NA NA
1457604000.0 1310.0 NA 151 277 0 NA NA NA 202 362 0 NA NA NA 1176 2156 2107 NA NA NA 1225 7074 2142 NA NA
1457604000.0 1311.0 NA 134 212 0 66 NA NA 193 282 0 101 NA NA 625 1216 1470 118 NA NA 1062 3618 1784 348 NA
1457604000.0 1312.0 NA 141 257 0 NA NA NA 201 358 0 NA NA NA 1102 2178 2086 NA NA NA 1229 7350 2128 NA NA
1457604000.0 1313.0 NA 145 289 0 NA NA NA 211 358 0 NA NA NA 2283 3192 1895 NA NA NA 2395 3336 1924 NA NA
1457604000.0 1314.0 NA 137 286 0 NA NA NA 203 358 0 NA NA NA 725 1577 1354 NA NA NA 882 4134 1449 NA NA
1457604000.0 1315.0 NA 129 276 0 NA NA NA 192 357 0 NA NA NA 623 1437 1306 NA NA NA 762 1924 1567 NA NA
1457604000.0 1316.0 NA 133 273 0 NA NA NA 193 357 0 NA NA NA 642 1370 1312 NA NA NA 788 1714 1342 NA NA
1457604000.0 1317.0 NA 130 278 0 NA NA NA 192 357 0 NA NA NA 647 1376 1286 NA NA NA 779 1662 1313 NA NA
1457604000.0 1318.0 NA 129 274 0 NA NA NA 191 357 0 NA NA NA 609 1331 1292 NA NA NA 728 1559 1358 NA NA
1457604000.0 1319.0 NA 133 274 0 NA NA NA 191 357 0 NA NA NA 605 1796 1304 NA NA NA 1590 5595 1629 NA NA
1457604000.0 132.0 48 87 186 NA NA NA 93 147 249 NA NA NA 4122 435 742 NA NA NA 5679 716 985 NA NA NA
1457604000.0 1320.0 NA 135 279 0 NA NA NA 193 357 0 NA NA NA 632 1441 1338 NA NA NA 735 1660 1374 NA NA
