Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1457823600.0 10.0 NA 80 194 0 NA NA NA NA 150 256 0 NA NA NA NA 2393 2575 807 NA NA NA NA 2456 2689 831 NA NA NA
1457823600.0 1000.0 NA 203 111 0 46 NA NA NA 275 166 0 78 NA NA NA 4445 798 1109 284 NA NA NA 4628 1122 1206 643 NA NA
1457823600.0 1001.0 NA 178 198 0 0 0 0 NA 238 253 0 0 0 0 NA 2176 573 80 77 960 44 NA 2291 839 89 95 1002 85
1457823600.0 1002.0 NA 212 61 NA NA NA NA NA 275 101 NA NA NA NA NA 2882 160 NA NA NA NA NA 3178 239 NA NA NA NA
1457823600.0 10021.0 NA 75 138 0 NA NA NA NA 166 209 0 NA NA NA NA 784 1066 311 NA NA NA NA 1002 1169 329 NA NA NA
1457823600.0 10023.0 NA 77 141 0 NA NA NA NA 166 209 0 NA NA NA NA 726 826 326 NA NA NA NA 857 914 348 NA NA NA
1457823600.0 10024.0 NA 83 146 0 NA NA NA NA 166 209 0 NA NA NA NA 787 1032 355 NA NA NA NA 1059 1194 384 NA NA NA
1457823600.0 10025.0 NA 78 138 0 NA NA NA NA 166 209 0 NA NA NA NA 743 862 342 NA NA NA NA 849 952 366 NA NA NA
1457823600.0 10026.0 NA 83 144 0 NA NA NA NA 166 209 0 NA NA NA NA 795 1097 351 NA NA NA NA 1597 1275 417 NA NA NA
1457823600.0 1003.0 NA 179 0 NA NA NA NA NA 255 0 NA NA NA NA NA 3430 526 NA NA NA NA NA 3743 560 NA NA NA NA
1457823600.0 1004.0 NA 175 163 0 0 0 NA NA 235 207 0 0 0 NA NA 651 343 76 75 820 NA NA 720 481 84 81 833 NA
1457823600.0 10224.0 NA 119 215 0 NA NA NA NA 190 292 0 NA NA NA NA 3694 4503 550 NA NA NA NA 19164 13199 584 NA NA NA
1457823600.0 10225.0 NA 115 209 0 NA NA NA NA 190 293 0 NA NA NA NA 3901 4390 384 NA NA NA NA 19422 13903 393 NA NA NA
1457823600.0 11.0 NA 78 198 0 52 NA NA NA 149 261 0 91 NA NA NA 3308 1949 1260 78 NA NA NA 3385 2138 1294 187 NA NA
1457823600.0 1102.0 NA 85 198 117 67 NA NA NA 149 268 173 114 NA NA NA 3921 5305 3819 272 NA NA NA 3965 5547 3986 304 NA NA
1457823600.0 12.0 NA 79 194 0 NA NA NA NA 150 258 0 NA NA NA NA 2086 2795 841 NA NA NA NA 2137 2870 880 NA NA NA
1457823600.0 13.0 NA 76 184 0 NA NA NA NA 149 250 0 NA NA NA NA 323 1186 719 NA NA NA NA 452 1411 741 NA NA NA
1457823600.0 1306.0 NA 132 227 0 NA NA NA NA 191 307 0 NA NA NA NA 983 1637 2044 NA NA NA NA 1078 1750 2065 NA NA NA
1457823600.0 1307.0 NA 120 127 42 0 NA NA NA 183 199 80 0 NA NA NA 572 571 53 452 NA NA NA 669 652 61 477 NA NA
1457823600.0 1308.0 NA 116 127 46 0 NA NA NA 183 199 80 0 NA NA NA 611 523 48 470 NA NA NA 699 593 75 492 NA NA
1457823600.0 1309.0 NA 138 244 0 NA NA NA NA 202 307 0 NA NA NA NA 740 1616 1561 NA NA NA NA 828 1708 1587 NA NA NA
1457823600.0 1310.0 NA 143 244 0 NA NA NA NA 203 307 0 NA NA NA NA 810 1571 1549 NA NA NA NA 880 1784 1581 NA NA NA
1457823600.0 1311.0 NA 130 212 0 64 NA NA NA 193 283 0 100 NA NA NA 996 1532 2235 174 NA NA NA 1080 1621 2260 264 NA NA
1457823600.0 1312.0 NA 144 239 0 NA NA NA NA 202 308 0 NA NA NA NA 766 1614 1504 NA NA NA NA 844 1819 1538 NA NA NA
1457823600.0 1313.0 NA 153 244 0 NA NA NA NA 211 308 0 NA NA NA NA 1255 2378 1356 NA NA NA NA 1318 2459 1382 NA NA NA
1457823600.0 1314.0 NA 143 236 0 NA NA NA NA 203 308 0 NA NA NA NA 1098 1975 1948 NA NA NA NA 1210 2130 1979 NA NA NA
1457823600.0 1315.0 NA 131 229 0 NA NA NA NA 192 307 0 NA NA NA NA 940 1703 2116 NA NA NA NA 1091 1824 2153 NA NA NA
1457823600.0 1316.0 NA 132 229 0 NA NA NA NA 193 307 0 NA NA NA NA 655 1430 1040 NA NA NA NA 745 1493 1052 NA NA NA
1457823600.0 1317.0 NA 130 231 0 NA NA NA NA 192 307 0 NA NA NA NA 726 1168 998 NA NA NA NA 855 1221 1007 NA NA NA
1457823600.0 1318.0 NA 132 237 0 NA NA NA NA 191 307 0 NA NA NA NA 959 1581 1866 NA NA NA NA 1063 1646 1898 NA NA NA
1457823600.0 1319.0 NA 130 236 0 NA NA NA NA 191 307 0 NA NA NA NA 994 1732 2040 NA NA NA NA 1104 1924 2068 NA NA NA
1457823600.0 1320.0 NA 135 239 0 NA NA NA NA 193 307 0 NA NA NA NA 963 1676 1842 NA NA NA NA 1052 1916 1865 NA NA NA
1457823600.0 1321.0 NA 133 231 0 NA NA NA NA 195 307 0 NA NA NA NA 687 1422 1418 NA NA NA NA 798 1536 1470 NA NA NA
1457823600.0 1322.0 NA 133 232 0 NA NA NA NA 193 307 0 NA NA NA NA 966 2025 1937 NA NA NA NA 1051 2143 1964 NA NA NA
1457823600.0 1323.0 NA 131 227 0 NA NA NA NA 191 307 0 NA NA NA NA 622 1320 1056 NA NA NA NA 725 1384 1084 NA NA NA
1457823600.0 1324.0 NA 149 241 0 NA NA NA NA 200 307 0 NA NA NA NA 1185 1978 2210 NA NA NA NA 1277 2099 2234 NA NA NA
1457823600.0 1325.0 NA 138 238 0 64 NA NA NA 201 307 0 105 NA NA NA 779 1621 1566 145 NA NA NA 969 1734 1710 213 NA NA
1457823600.0 1326.0 NA 136 236 0 NA NA NA NA 198 307 0 NA NA NA NA 654 1529 1546 NA NA NA NA 722 1671 1560 NA NA NA
1457823600.0 1327.0 NA 135 236 0 NA NA NA NA 197 307 0 NA NA NA NA 692 1514 1337 NA NA NA NA 810 1594 1353 NA NA NA
1457823600.0 1328.0 NA 142 237 0 NA NA NA NA 199 307 0 NA NA NA NA 742 1544 1576 NA NA NA NA 841 1733 1608 NA NA NA
1457823600.0 1329.0 NA 141 239 0 NA NA NA NA 198 308 0 NA NA NA NA 1105 1825 1984 NA NA NA NA 1186 1976 2027 NA NA NA
1457823600.0 1330.0 NA 138 237 0 NA NA NA NA 201 307 0 NA NA NA NA 705 1555 1472 NA NA NA NA 806 1636 1524 NA NA NA
1457823600.0 1331.0 NA 134 233 0 NA NA NA NA 196 307 0 NA NA NA NA 674 1354 1500 NA NA NA NA 768 1478 1546 NA NA NA
1457823600.0 1332.0 NA 148 235 0 NA NA NA NA 197 307 0 NA NA NA NA 1050 1945 1941 NA NA NA NA 1132 2129 1982 NA NA NA
1457823600.0 1333.0 NA 136 237 0 NA NA NA NA 195 307 0 NA NA NA NA 1124 1653 1947 NA NA NA NA 1183 1837 1977 NA NA NA
1457823600.0 1334.0 NA 138 238 0 NA NA NA NA 199 307 0 NA NA NA NA 708 1531 1520 NA NA NA NA 940 1628 1650 NA NA NA
1457823600.0 1335.0 NA 135 235 0 NA NA NA NA 197 307 0 NA NA NA NA 752 1174 1012 NA NA NA NA 830 1214 1041 NA NA NA
1457823600.0 1336.0 NA 149 238 0 NA NA NA NA 204 307 0 NA NA NA NA 1000 2275 1422 NA NA NA NA 1070 2339 1451 NA NA NA
1457823600.0 1337.0 NA 149 247 0 NA NA NA NA 206 316 0 NA NA NA NA 1023 2264 1413 NA NA NA NA 1127 2331 1442 NA NA NA
1457823600.0 1338.0 NA 137 238 0 NA NA NA NA 203 307 0 NA NA NA NA 751 1664 1487 NA NA NA NA 884 1760 1524 NA NA NA
1457823600.0 1339.0 NA 144 241 0 NA NA NA NA 203 317 0 NA NA NA NA 1010 2040 1509 NA NA NA NA 1093 2190 1547 NA NA NA
1457823600.0 134.0 NA 209 39 0 NA NA NA NA 280 72 0 NA NA NA NA 3340 9 11 NA NA NA NA 3435 14 15 NA NA NA
1457823600.0 134.701 NA 40 224 0 NA NA NA NA 85 287 0 NA NA NA NA 99 1947 735 NA NA NA NA 303 2773 752 NA NA NA
1457823600.0 134.702 NA 36 248 0 NA NA NA NA 89 324 0 NA NA NA NA 161 7834 2684 NA NA NA NA 274 8212 2730 NA NA NA
1457823600.0 134.703 NA 47 245 0 NA NA NA NA 93 333 0 NA NA NA NA 146 7066 2562 NA NA NA NA 281 14718 2618 NA NA NA
1457823600.0 134.704 NA 41 232 0 NA NA NA NA 93 313 0 NA NA NA NA 269 10315 1937 NA NA NA NA 326 12070 1981 NA NA NA
1457823600.0 134.705 NA 45 247 0 NA NA NA NA 102 332 0 NA NA NA NA 179 8826 3727 NA NA NA NA 363 9390 3738 NA NA NA
1457823600.0 134.706 NA 43 248 0 NA NA NA NA 98 334 0 NA NA NA NA 266 12177 11415 NA NA NA NA 410 26093 11660 NA NA NA
1457823600.0 134.707 NA 49 243 0 NA NA NA NA 96 321 0 NA NA NA NA 155 6995 1721 NA NA NA NA 256 7449 1852 NA NA NA
1457823600.0 134.708 NA 41 239 0 NA NA NA NA 94 325 0 NA NA NA NA 179 8684 1612 NA NA NA NA 272 9178 1624 NA NA NA
1457823600.0 134.709 NA 40 251 0 NA NA NA NA 97 322 0 NA NA NA NA 222 9138 1585 NA NA NA NA 329 9584 1597 NA NA NA
1457823600.0 134.71 NA 42 221 0 NA NA NA NA 82 290 0 NA NA NA NA 141 3503 1033 NA NA NA NA 169 5045 1131 NA NA NA
1457823600.0 134.801 NA 120 233 0 NA NA NA NA 183 312 0 NA NA NA NA 1210 5324 811 NA NA NA NA 1441 8522 858 NA NA NA
1457823600.0 134.802 NA 120 226 0 NA NA NA NA 188 320 0 NA NA NA NA 2215 8983 800 NA NA NA NA 2377 10962 828 NA NA NA
1457823600.0 134.803 NA 118 233 0 NA NA NA NA 188 325 0 NA NA NA NA 2824 8896 703 NA NA NA NA 2965 9261 712 NA NA NA
1457823600.0 134.804 NA 121 235 0 NA NA NA NA 190 316 0 NA NA NA NA 2203 8983 792 NA NA NA NA 2495 13722 820 NA NA NA
1457823600.0 134.805 NA 125 246 0 NA NA NA NA 200 331 0 NA NA NA NA 3102 10465 1255 NA NA NA NA 3291 22895 1289 NA NA NA
1457823600.0 134.806 NA 125 246 0 NA NA NA NA 193 321 0 NA NA NA NA 3635 10781 675 NA NA NA NA 3980 11061 688 NA NA NA
1457823600.0 134.807 NA 152 255 0 NA NA NA NA 232 356 0 NA NA NA NA 3390 10508 1414 NA NA NA NA 3600 22340 1457 NA NA NA
1457823600.0 134.808 NA 156 231 0 NA NA NA NA 229 338 0 NA NA NA NA 2689 9301 848 NA NA NA NA 3624 23883 865 NA NA NA
1457823600.0 134.809 NA 129 226 0 NA NA NA NA 191 318 0 NA NA NA NA 2316 8552 803 NA NA NA NA 2369 12987 825 NA NA NA
1457823600.0 134.81 NA 119 234 0 NA NA NA NA 188 320 0 NA NA NA NA 2977 9249 706 NA NA NA NA 3121 9515 714 NA NA NA
1457823600.0 134.811 NA 124 226 0 NA NA NA NA 192 316 0 NA NA NA NA 2290 8900 802 NA NA NA NA 3235 20451 858 NA NA NA
1457823600.0 134.812 NA 113 224 0 NA NA NA NA 178 307 0 NA NA NA NA 1752 8023 1106 NA NA NA NA 2467 8361 1118 NA NA NA
1457823600.0 134.901 NA 116 229 0 NA NA NA NA 183 304 0 NA NA NA NA 2084 8385 1135 NA NA NA NA 2197 9249 1159 NA NA NA
1457823600.0 134.902 NA 123 226 0 NA NA NA NA 186 307 0 NA NA NA NA 1785 7012 799 NA NA NA NA 2043 7279 892 NA NA NA
1457823600.0 134.903 NA 124 225 0 NA NA NA NA 189 304 0 NA NA NA NA 1585 6297 819 NA NA NA NA 2488 19740 860 NA NA NA
