Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1457647200.0 1.0 53 77 126 NA NA 167 236 286 NA NA 3645 679 887 NA NA 3965 700 912 NA NA
1457647200.0 10.0 NA 77 NA NA NA NA 241 NA NA NA NA 2827 NA NA NA NA 2880 NA NA NA
1457647200.0 1001.0 NA 168 NA NA NA NA 366 NA NA NA NA 1012 NA NA NA NA 1103 NA NA NA
1457647200.0 10021.0 NA 74 133 0 NA NA 255 352 0 NA NA 1253 1704 400 NA NA 1393 1800 423 NA
1457647200.0 10023.0 NA 76 135 0 NA NA 255 329 0 NA NA 708 858 291 NA NA 863 972 311 NA
1457647200.0 10024.0 NA 80 134 NA NA NA 255 329 NA NA NA 1288 1387 NA NA NA 1402 1960 NA NA
1457647200.0 10025.0 NA 75 NA NA NA NA 255 NA NA NA NA 745 NA NA NA NA 909 NA NA NA
1457647200.0 10026.0 NA 78 NA NA NA NA 255 NA NA NA NA 1336 NA NA NA NA 1507 NA NA NA
1457647200.0 101.0 84 NA NA NA NA 237 NA NA NA NA 1732 NA NA NA NA 1785 NA NA NA NA
1457647200.0 102.0 85 NA NA NA NA 237 NA NA NA NA 1298 NA NA NA NA 1344 NA NA NA NA
1457647200.0 10224.0 NA 114 NA NA NA NA 269 NA NA NA NA 4068 NA NA NA NA 13750 NA NA NA
1457647200.0 10225.0 NA 109 NA NA NA NA 265 NA NA NA NA 4236 NA NA NA NA 14361 NA NA NA
1457647200.0 103.0 47 78 181 NA NA 162 238 393 NA NA 844 302 613 NA NA 895 324 700 NA NA
1457647200.0 105.0 51 78 24 NA NA 167 239 127 NA NA 1946 445 5 NA NA 2402 504 9 NA NA
1457647200.0 106.0 36 0 0 NA NA 148 0 0 NA NA 644 170 311 NA NA 669 248 331 NA NA
1457647200.0 107.0 53 72 187 NA NA 169 239 393 NA NA 5627 746 1126 NA NA 5806 816 1185 NA NA
1457647200.0 108.0 54 84 NA NA NA 171 239 NA NA NA 5243 521 NA NA NA 5847 632 NA NA NA
1457647200.0 109.0 57 77 NA NA NA 172 239 NA NA NA 6304 508 NA NA NA 6870 634 NA NA NA
