Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1457560800.0 1.0 51 73 0 NA NA 167 236 0 NA NA 3014 662 0 NA NA 3088 689 0 NA NA
1457560800.0 10.0 NA 76 0 NA NA NA 241 0 NA NA NA 4000 0 NA NA NA 4307 0 NA NA
1457560800.0 1000.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1457560800.0 1001.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1457560800.0 1002.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1457560800.0 10021.0 NA 74 0 NA NA NA 255 0 NA NA NA 1237 0 NA NA NA 1407 0 NA NA
1457560800.0 10023.0 NA 77 0 NA NA NA 255 0 NA NA NA 686 0 NA NA NA 779 0 NA NA
1457560800.0 10024.0 NA 81 0 NA NA NA 255 0 NA NA NA 1313 0 NA NA NA 1496 0 NA NA
1457560800.0 10025.0 NA 75 0 NA NA NA 255 0 NA NA NA 720 0 NA NA NA 801 0 NA NA
1457560800.0 10026.0 NA 80 0 NA NA NA 255 0 NA NA NA 1338 0 NA NA NA 1925 0 NA NA
1457560800.0 1003.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1457560800.0 1004.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1457560800.0 101.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1457560800.0 102.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1457560800.0 10224.0 NA 115 0 NA NA NA 268 0 NA NA NA 2920 0 NA NA NA 11322 0 NA NA
1457560800.0 10225.0 NA 110 0 NA NA NA 264 0 NA NA NA 3014 0 NA NA NA 11871 0 NA NA
1457560800.0 103.0 47 80 0 NA NA 162 238 0 NA NA 813 286 0 NA NA 837 317 0 NA NA
1457560800.0 105.0 54 72 19 NA NA 167 238 126 NA NA 1892 425 4 NA NA 1920 442 7 NA NA
1457560800.0 106.0 37 0 0 NA NA 147 0 0 NA NA 466 116 0 NA NA 505 168 0 NA NA
1457560800.0 107.0 58 82 0 NA NA 169 238 0 NA NA 5484 742 0 NA NA 5632 856 0 NA NA
