Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1458208800.0 1.0 51 68 NA NA NA 168 237 NA NA NA 2667 646 NA NA NA 2758 692 NA NA NA
1458208800.0 10.0 NA 77 NA NA NA NA 242 NA NA NA NA 4062 NA NA NA NA 4163 NA NA NA
1458208800.0 10021.0 NA 73 134 0 NA NA 257 354 0 NA NA 1033 1575 439 NA NA 1249 1730 471 NA
1458208800.0 10023.0 NA 77 NA NA NA NA 256 NA NA NA NA 1093 NA NA NA NA 1212 NA NA NA
1458208800.0 10024.0 NA 81 NA NA NA NA 257 NA NA NA NA 1054 NA NA NA NA 1105 NA NA NA
1458208800.0 10025.0 NA 75 NA NA NA NA 256 NA NA NA NA 1179 NA NA NA NA 1264 NA NA NA
1458208800.0 10026.0 NA 80 NA NA NA NA 257 NA NA NA NA 1195 NA NA NA NA 1356 NA NA NA
1458208800.0 101.0 85 NA NA NA NA 237 NA NA NA NA 1541 NA NA NA NA 1655 NA NA NA NA
1458208800.0 102.0 90 NA NA NA NA 237 NA NA NA NA 1045 NA NA NA NA 1101 NA NA NA NA
1458208800.0 10224.0 NA 115 NA NA NA NA 268 NA NA NA NA 3236 NA NA NA NA 11873 NA NA NA
1458208800.0 10225.0 NA 110 NA NA NA NA 265 NA NA NA NA 3436 NA NA NA NA 12386 NA NA NA
1458208800.0 103.0 47 73 182 NA NA 163 239 394 NA NA 1258 429 931 NA NA 1299 453 955 NA NA
1458208800.0 105.0 54 72 25 NA NA 168 239 127 NA NA 3248 705 8 NA NA 3526 728 14 NA NA
1458208800.0 106.0 38 0 0 NA NA 149 0 0 NA NA 499 144 230 NA NA 515 159 255 NA NA
1458208800.0 107.0 54 73 178 NA NA 170 240 388 NA NA 5008 704 1121 NA NA 5175 747 1221 NA NA
1458208800.0 108.0 57 86 NA NA NA 172 239 NA NA NA 7687 722 NA NA NA 8024 791 NA NA NA
1458208800.0 109.0 58 77 NA NA NA 172 240 NA NA NA 6925 501 NA NA NA 7350 522 NA NA NA
1458208800.0 11.0 NA 75 NA NA NA NA 242 NA NA NA NA 3013 NA NA NA NA 3194 NA NA NA
1458208800.0 110.0 46 76 180 NA NA 160 239 385 NA NA 1149 658 955 NA NA 1173 676 980 NA NA
1458208800.0 1102.0 NA 77 NA NA NA NA 242 NA NA NA NA 4061 NA NA NA NA 4145 NA NA NA
1458208800.0 111.0 52 75 167 NA NA 169 239 394 NA NA 3333 568 602 NA NA 3695 591 633 NA NA
1458208800.0 112.0 54 75 NA NA NA 170 240 NA NA NA 5067 719 NA NA NA 5238 771 NA NA NA
1458208800.0 113.0 54 75 NA NA NA 170 240 NA NA NA 4831 681 NA NA NA 4999 760 NA NA NA
1458208800.0 114.0 53 75 NA NA NA 170 239 NA NA NA 4777 709 NA NA NA 4980 771 NA NA NA
1458208800.0 115.0 54 80 NA NA NA 171 240 NA NA NA 6611 793 NA NA NA 6821 812 NA NA NA
1458208800.0 116.0 54 74 NA NA NA 171 240 NA NA NA 6410 721 NA NA NA 6616 802 NA NA NA
1458208800.0 117.0 62 80 NA NA NA 172 240 NA NA NA 6563 513 NA NA NA 6728 545 NA NA NA
1458208800.0 118.0 54 75 NA NA NA 171 240 NA NA NA 6054 722 NA NA NA 6243 773 NA NA NA
1458208800.0 119.0 53 74 177 NA NA 169 239 388 NA NA 5102 709 1079 NA NA 5280 779 1260 NA NA
1458208800.0 12.0 NA 77 NA NA NA NA 242 NA NA NA NA 3841 NA NA NA NA 3901 NA NA NA
1458208800.0 120.0 45 74 181 NA NA 159 239 394 NA NA 1033 654 987 NA NA 1051 685 1118 NA NA
1458208800.0 121.0 57 85 NA NA NA 171 239 NA NA NA 9669 821 NA NA NA 9957 901 NA NA NA
1458208800.0 122.0 51 73 181 NA NA 169 239 394 NA NA 1888 502 815 NA NA 1948 550 857 NA NA
1458208800.0 123.1 169 NA NA NA NA 375 NA NA NA NA 844 NA NA NA NA 919 NA NA NA NA
1458208800.0 123.2 169 NA NA NA NA 375 NA NA NA NA 1065 NA NA NA NA 1140 NA NA NA NA
1458208800.0 123.3 155 NA NA NA NA 361 NA NA NA NA 687 NA NA NA NA 727 NA NA NA NA
1458208800.0 124.1 161 NA NA NA NA 369 NA NA NA NA 687 NA NA NA NA 720 NA NA NA NA
1458208800.0 124.2 168 NA NA NA NA 375 NA NA NA NA 785 NA NA NA NA 823 NA NA NA NA
1458208800.0 124.4 161 NA NA NA NA 369 NA NA NA NA 694 NA NA NA NA 728 NA NA NA NA
1458208800.0 124.5 161 NA NA NA NA 369 NA NA NA NA 693 NA NA NA NA 724 NA NA NA NA
1458208800.0 124.6 157 NA NA NA NA 361 NA NA NA NA 682 NA NA NA NA 712 NA NA NA NA
1458208800.0 125.0 55 75 NA NA NA 172 240 NA NA NA 5787 745 NA NA NA 5902 807 NA NA NA
