Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1458295200.0 1.0 51 69 NA NA NA 167 236 NA NA NA 2328 432 NA NA NA 2679 466 NA NA NA
1458295200.0 10.0 NA 77 187 NA NA NA 241 394 NA NA NA 4050 1087 NA NA NA 4102 1114 NA NA
1458295200.0 1001.0 NA 170 NA NA NA NA 367 NA NA NA NA 721 NA NA NA NA 775 NA NA NA
1458295200.0 10021.0 NA 74 NA NA NA NA 255 NA NA NA NA 789 NA NA NA NA 953 NA NA NA
1458295200.0 10023.0 NA 75 NA NA NA NA 256 NA NA NA NA 668 NA NA NA NA 1135 NA NA NA
1458295200.0 10024.0 NA 81 NA NA NA NA 255 NA NA NA NA 805 NA NA NA NA 921 NA NA NA
1458295200.0 10025.0 NA 75 NA NA NA NA 256 NA NA NA NA 699 NA NA NA NA 906 NA NA NA
1458295200.0 10026.0 NA 79 NA NA NA NA 255 NA NA NA NA 801 NA NA NA NA 913 NA NA NA
1458295200.0 101.0 84 NA NA NA NA 237 NA NA NA NA 1440 NA NA NA NA 1541 NA NA NA NA
1458295200.0 102.0 85 NA NA NA NA 237 NA NA NA NA 1008 NA NA NA NA 1069 NA NA NA NA
1458295200.0 10224.0 NA 114 NA NA NA NA 269 NA NA NA NA 3041 NA NA NA NA 10553 NA NA NA
1458295200.0 10225.0 NA 109 NA NA NA NA 270 NA NA NA NA 3291 NA NA NA NA 11654 NA NA NA
1458295200.0 103.0 46 72 177 NA NA 162 239 393 NA NA 757 291 550 NA NA 788 334 638 NA NA
1458295200.0 105.0 51 71 20 NA NA 167 239 127 NA NA 1810 424 4 NA NA 2068 472 10 NA NA
1458295200.0 106.0 36 0 0 NA NA 148 0 0 NA NA 483 137 213 NA NA 505 152 268 NA NA
1458295200.0 107.0 53 78 178 NA NA 169 239 393 NA NA 3758 464 764 NA NA 4079 482 811 NA NA
1458295200.0 108.0 56 75 NA NA NA 171 239 NA NA NA 5060 429 NA NA NA 5183 501 NA NA NA
1458295200.0 109.0 55 76 180 NA NA 171 239 393 NA NA 5849 464 587 NA NA 6023 495 625 NA NA
1458295200.0 11.0 NA 75 NA NA NA NA 241 NA NA NA NA 1902 NA NA NA NA 1964 NA NA NA
1458295200.0 110.0 45 73 179 NA NA 159 238 393 NA NA 712 391 618 NA NA 764 425 716 NA NA
1458295200.0 1102.0 NA 77 NA NA NA NA 241 NA NA NA NA 4056 NA NA NA NA 4134 NA NA NA
1458295200.0 111.0 53 73 164 NA NA 168 239 393 NA NA 3158 575 653 NA NA 3524 693 690 NA NA
1458295200.0 112.0 54 75 NA NA NA 169 239 NA NA NA 3720 470 NA NA NA 3808 494 NA NA NA
