Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1458381600.0 1.0 59 68 NA NA NA 167 236 NA NA NA 2003 436 NA NA NA 2528 471 NA NA NA
1458381600.0 10.0 NA 77 NA NA NA NA 241 NA NA NA NA 2663 NA NA NA NA 2712 NA NA NA
1458381600.0 1002.0 NA 188 NA NA NA NA 404 NA NA NA NA 1316 NA NA NA NA 1368 NA NA NA
1458381600.0 10021.0 NA 74 NA NA NA NA 255 NA NA NA NA 779 NA NA NA NA 1421 NA NA NA
1458381600.0 10023.0 NA 75 NA NA NA NA 256 NA NA NA NA 714 NA NA NA NA 961 NA NA NA
1458381600.0 10024.0 NA 81 NA NA NA NA 255 NA NA NA NA 787 NA NA NA NA 1035 NA NA NA
1458381600.0 10025.0 NA 75 NA NA NA NA 255 NA NA NA NA 775 NA NA NA NA 870 NA NA NA
1458381600.0 10026.0 NA 80 NA NA NA NA 256 NA NA NA NA 800 NA NA NA NA 931 NA NA NA
1458381600.0 101.0 84 NA NA NA NA 236 NA NA NA NA 2169 NA NA NA NA 2261 NA NA NA NA
1458381600.0 102.0 87 NA NA NA NA 236 NA NA NA NA 1598 NA NA NA NA 1666 NA NA NA NA
1458381600.0 10224.0 NA 114 NA NA NA NA 267 NA NA NA NA 4672 NA NA NA NA 13732 NA NA NA
1458381600.0 10225.0 NA 109 NA NA NA NA 263 NA NA NA NA 4978 NA NA NA NA 14733 NA NA NA
1458381600.0 103.0 46 77 178 NA NA 162 239 393 NA NA 860 305 601 NA NA 893 324 644 NA NA
1458381600.0 105.0 52 72 22 NA NA 167 239 127 NA NA 1952 452 5 NA NA 2178 491 8 NA NA
1458381600.0 106.0 36 0 0 NA NA 147 0 0 NA NA 718 173 305 NA NA 758 206 329 NA NA
1458381600.0 107.0 53 83 183 NA NA 169 239 394 NA NA 3659 454 777 NA NA 4171 515 808 NA NA
1458381600.0 108.0 56 76 NA NA NA 171 239 NA NA NA 5431 476 NA NA NA 5637 506 NA NA NA
1458381600.0 109.0 62 86 NA NA NA 171 239 NA NA NA 6352 467 NA NA NA 6558 487 NA NA NA
1458381600.0 11.0 NA 75 NA NA NA NA 241 NA NA NA NA 2188 NA NA NA NA 2271 NA NA NA
1458381600.0 110.0 45 72 180 NA NA 159 239 393 NA NA 750 450 648 NA NA 1330 480 691 NA NA
1458381600.0 1102.0 NA 76 NA NA NA NA 241 NA NA NA NA 2826 NA NA NA NA 3016 NA NA NA
1458381600.0 111.0 51 76 166 NA NA 168 239 393 NA NA 2502 415 455 NA NA 2827 449 489 NA NA
1458381600.0 112.0 55 75 NA NA NA 169 239 NA NA NA 3817 505 NA NA NA 4178 527 NA NA NA
1458381600.0 113.0 55 82 NA NA NA 170 239 NA NA NA 3534 468 NA NA NA 4010 626 NA NA NA
1458381600.0 114.0 55 74 NA NA NA 169 239 NA NA NA 3643 487 NA NA NA 4148 517 NA NA NA
1458381600.0 115.0 55 74 NA NA NA 170 239 NA NA NA 4595 497 NA NA NA 4716 521 NA NA NA
1458381600.0 116.0 55 73 NA NA NA 170 239 NA NA NA 4549 502 NA NA NA 5518 810 NA NA NA
1458381600.0 117.0 60 82 184 NA NA 170 238 392 NA NA 8496 783 1297 NA NA 8657 809 1357 NA NA
1458381600.0 118.0 55 75 NA NA NA 171 239 NA NA NA 4937 480 NA NA NA 4991 515 NA NA NA
1458381600.0 119.0 54 74 183 NA NA 169 239 394 NA NA 3586 477 793 NA NA 3951 504 829 NA NA
1458381600.0 12.0 NA 75 NA NA NA NA 241 NA NA NA NA 2437 NA NA NA NA 2475 NA NA NA
1458381600.0 120.0 45 70 177 NA NA 158 239 393 NA NA 630 431 614 NA NA 646 452 651 NA NA
1458381600.0 121.0 59 76 NA NA NA 171 239 NA NA NA 5977 509 NA NA NA 6246 537 NA NA NA
1458381600.0 122.0 51 74 181 NA NA 168 239 393 NA NA 1422 350 645 NA NA 1708 388 727 NA NA
1458381600.0 123.1 167 NA NA NA NA 373 NA NA NA NA 1276 NA NA NA NA 1349 NA NA NA NA
1458381600.0 123.2 165 NA NA NA NA 374 NA NA NA NA 1570 NA NA NA NA 1634 NA NA NA NA
