Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1458554400.0 1.0 52 70 NA NA NA 168 237 NA NA NA 2675 631 NA NA NA 2910 706 NA NA NA
1458554400.0 10.0 NA 77 NA NA NA NA 243 NA NA NA NA 3425 NA NA NA NA 3567 NA NA NA
1458554400.0 10021.0 NA 73 NA NA NA NA 256 NA NA NA NA 1197 NA NA NA NA 1396 NA NA NA
1458554400.0 10023.0 NA 77 NA NA NA NA 256 NA NA NA NA 683 NA NA NA NA 1189 NA NA NA
1458554400.0 10024.0 NA 81 NA NA NA NA 256 NA NA NA NA 761 NA NA NA NA 906 NA NA NA
1458554400.0 10025.0 NA 76 NA NA NA NA 256 NA NA NA NA 712 NA NA NA NA 848 NA NA NA
1458554400.0 10026.0 NA 80 NA NA NA NA 257 NA NA NA NA 1162 NA NA NA NA 1260 NA NA NA
1458554400.0 101.0 85 NA NA NA NA 237 NA NA NA NA 1231 NA NA NA NA 1342 NA NA NA NA
1458554400.0 102.0 86 NA NA NA NA 237 NA NA NA NA 869 NA NA NA NA 942 NA NA NA NA
1458554400.0 10224.0 NA 116 NA NA NA NA 271 NA NA NA NA 2896 NA NA NA NA 10229 NA NA NA
1458554400.0 10225.0 NA 110 NA NA NA NA 265 NA NA NA NA 2978 NA NA NA NA 10750 NA NA NA
1458554400.0 103.0 48 75 180 NA NA 163 239 394 NA NA 835 295 583 NA NA 884 332 615 NA NA
1458554400.0 105.0 51 74 19 NA NA 168 239 127 NA NA 1921 439 4 NA NA 2139 460 12 NA NA
1458554400.0 106.0 37 0 0 NA NA 149 0 0 NA NA 401 111 185 NA NA 522 160 226 NA NA
1458554400.0 107.0 54 74 179 NA NA 169 239 388 NA NA 4984 636 1130 NA NA 5358 901 1231 NA NA
1458554400.0 108.0 57 78 NA NA NA 172 239 NA NA NA 5342 496 NA NA NA 5693 586 NA NA NA
1458554400.0 109.0 57 78 NA NA NA 172 239 NA NA NA 6116 497 NA NA NA 6778 558 NA NA NA
1458554400.0 11.0 NA 76 NA NA NA NA 242 NA NA NA NA 3011 NA NA NA NA 3209 NA NA NA
1458554400.0 110.0 45 72 181 NA NA 159 239 393 NA NA 1050 595 787 NA NA 1091 642 826 NA NA
1458554400.0 1102.0 NA 76 NA NA NA NA 242 NA NA NA NA 3545 NA NA NA NA 3771 NA NA NA
1458554400.0 111.0 52 74 164 NA NA 169 239 393 NA NA 3140 567 593 NA NA 3389 613 656 NA NA
1458554400.0 112.0 53 75 NA NA NA 170 239 NA NA NA 5590 752 NA NA NA 5802 835 NA NA NA
1458554400.0 113.0 54 75 NA NA NA 170 239 NA NA NA 4677 657 NA NA NA 4939 875 NA NA NA
1458554400.0 114.0 53 77 NA NA NA 169 239 NA NA NA 4814 722 NA NA NA 4978 815 NA NA NA
1458554400.0 115.0 54 74 NA NA NA 171 240 NA NA NA 5899 739 NA NA NA 6371 962 NA NA NA
1458554400.0 116.0 54 74 NA NA NA 171 239 NA NA NA 5713 691 NA NA NA 6114 941 NA NA NA
1458554400.0 118.0 54 75 NA NA NA 171 239 NA NA NA 5826 742 NA NA NA 6307 1000 NA NA NA
1458554400.0 119.0 52 74 183 NA NA 169 239 394 NA NA 5121 804 1060 NA NA 5350 928 1187 NA NA
1458554400.0 12.0 NA 75 NA NA NA NA 242 NA NA NA NA 3255 NA NA NA NA 3410 NA NA NA
1458554400.0 120.0 45 70 179 NA NA 159 239 393 NA NA 613 415 610 NA NA 631 458 645 NA NA
1458554400.0 121.0 53 78 NA NA NA 171 239 NA NA NA 5800 518 NA NA NA 6151 613 NA NA NA
1458554400.0 122.0 52 74 181 NA NA 168 239 394 NA NA 1907 512 934 NA NA 1982 567 1011 NA NA
1458554400.0 123.1 164 NA NA NA NA 375 NA NA NA NA 744 NA NA NA NA 833 NA NA NA NA
1458554400.0 123.2 165 NA NA NA NA 375 NA NA NA NA 899 NA NA NA NA 997 NA NA NA NA
1458554400.0 123.3 152 NA NA NA NA 361 NA NA NA NA 570 NA NA NA NA 620 NA NA NA NA
1458554400.0 124.1 159 NA NA NA NA 368 NA NA NA NA 567 NA NA NA NA 616 NA NA NA NA
1458554400.0 124.2 164 NA NA NA NA 375 NA NA NA NA 667 NA NA NA NA 728 NA NA NA NA
1458554400.0 124.4 160 NA NA NA NA 368 NA NA NA NA 535 NA NA NA NA 570 NA NA NA NA
1458554400.0 124.5 160 NA NA NA NA 368 NA NA NA NA 544 NA NA NA NA 612 NA NA NA NA
1458554400.0 125.0 55 76 NA NA NA 172 240 NA NA NA 6245 717 NA NA NA 6700 840 NA NA NA
1458554400.0 126.0 45 70 177 NA NA 160 239 385 NA NA 2271 647 976 NA NA 2335 700 1053 NA NA
1458554400.0 127.0 44 70 178 NA NA 159 239 393 NA NA 2053 626 970 NA NA 2220 713 1062 NA NA
1458554400.0 128.0 44 72 180 NA NA 154 239 385 NA NA 569 425 614 NA NA 595 440 647 NA NA
1458554400.0 129.0 46 71 178 NA NA 159 239 385 NA NA 598 419 618 NA NA 639 486 652 NA NA
1458554400.0 13.0 NA 71 NA NA NA NA 242 NA NA NA NA 321 NA NA NA NA 359 NA NA NA
1458554400.0 130.0 44 72 178 NA NA 160 239 385 NA NA 989 655 776 NA NA 1023 711 817 NA NA
1458554400.0 1301.0 64 113 155 NA NA 175 304 345 NA NA 1951 883 1033 NA NA 2233 972 1129 NA NA
1458554400.0 1302.0 65 129 NA NA NA 180 304 NA NA NA 6301 739 NA NA NA 7180 797 NA NA NA
1458554400.0 1303.0 65 126 NA NA NA 182 304 NA NA NA 10009 899 NA NA NA 10825 966 NA NA NA
1458554400.0 1306.0 NA 137 218 0 NA NA 315 448 0 NA NA 907 1391 1942 NA NA 1088 1577 1987 NA
1458554400.0 1307.0 NA 115 126 48 0 NA 309 311 153 0 NA 597 618 68 453 NA 1201 683 73 462
1458554400.0 1308.0 NA 113 124 42 0 NA 309 299 154 0 NA 613 544 70 468 NA 691 609 84 485
1458554400.0 1309.0 NA 134 NA NA NA NA 324 NA NA NA NA 1055 NA NA NA NA 1176 NA NA NA
1458554400.0 131.0 46 82 180 NA NA 162 239 393 NA NA 2271 596 618 NA NA 2332 611 642 NA NA
1458554400.0 1310.0 NA 134 NA NA NA NA 326 NA NA NA NA 1174 NA NA NA NA 1270 NA NA NA
1458554400.0 1311.0 NA 139 207 0 57 NA 317 422 0 174 NA 871 1335 2169 154 NA 1032 1522 2216 206
