Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1458597600.0 1.0 52 68 NA NA NA 167 236 NA NA NA 2194 482 NA NA NA 2422 510 NA NA NA
1458597600.0 10.0 NA 76 NA NA NA NA 242 NA NA NA NA 2504 NA NA NA NA 2643 NA NA NA
1458597600.0 1001.0 NA 169 NA NA NA NA 367 NA NA NA NA 682 NA NA NA NA 780 NA NA NA
1458597600.0 10021.0 NA 76 NA NA NA NA 255 NA NA NA NA 833 NA NA NA NA 1029 NA NA NA
1458597600.0 10023.0 NA 75 NA NA NA NA 255 NA NA NA NA 690 NA NA NA NA 782 NA NA NA
1458597600.0 10024.0 NA 79 NA NA NA NA 255 NA NA NA NA 781 NA NA NA NA 887 NA NA NA
1458597600.0 10025.0 NA 75 NA NA NA NA 255 NA NA NA NA 708 NA NA NA NA 802 NA NA NA
1458597600.0 10026.0 NA 83 NA NA NA NA 255 NA NA NA NA 865 NA NA NA NA 983 NA NA NA
1458597600.0 101.0 85 NA NA NA NA 237 NA NA NA NA 1470 NA NA NA NA 1520 NA NA NA NA
1458597600.0 102.0 85 NA NA NA NA 237 NA NA NA NA 987 NA NA NA NA 1036 NA NA NA NA
1458597600.0 10224.0 NA 115 NA NA NA NA 271 NA NA NA NA 3374 NA NA NA NA 11819 NA NA NA
1458597600.0 10225.0 NA 109 NA NA NA NA 264 NA NA NA NA 3235 NA NA NA NA 11956 NA NA NA
1458597600.0 103.0 47 73 179 NA NA 162 239 393 NA NA 827 292 587 NA NA 873 313 630 NA NA
1458597600.0 105.0 51 72 21 NA NA 167 239 127 NA NA 1917 435 4 NA NA 2312 467 9 NA NA
1458597600.0 106.0 36 0 0 NA NA 148 0 0 NA NA 471 139 216 NA NA 497 292 238 NA NA
1458597600.0 107.0 52 72 179 NA NA 169 239 393 NA NA 4306 544 875 NA NA 4496 607 1138 NA NA
1458597600.0 108.0 56 80 NA NA NA 171 239 NA NA NA 5018 466 NA NA NA 5361 581 NA NA NA
1458597600.0 109.0 60 83 NA NA NA 171 239 NA NA NA 5980 483 NA NA NA 6307 507 NA NA NA
1458597600.0 11.0 NA 75 NA NA NA NA 241 NA NA NA NA 2023 NA NA NA NA 2118 NA NA NA
1458597600.0 1102.0 NA 76 180 NA NA NA 241 393 NA NA NA 2670 798 NA NA NA 2878 849 NA NA
1458597600.0 111.0 51 72 163 NA NA 168 239 393 NA NA 2215 433 413 NA NA 2596 484 454 NA NA
1458597600.0 112.0 55 75 NA NA NA 169 239 NA NA NA 4398 528 NA NA NA 4737 561 NA NA NA
1458597600.0 113.0 55 84 NA NA NA 170 239 NA NA NA 4242 495 NA NA NA 4598 662 NA NA NA
1458597600.0 114.0 55 78 NA NA NA 169 239 NA NA NA 3855 544 NA NA NA 4275 574 NA NA NA
1458597600.0 115.0 54 83 NA NA NA 170 239 NA NA NA 4521 472 NA NA NA 4846 492 NA NA NA
1458597600.0 116.0 60 79 NA NA NA 170 239 NA NA NA 4881 567 NA NA NA 5311 689 NA NA NA
1458597600.0 117.0 59 83 NA NA NA 171 239 NA NA NA 5956 484 NA NA NA 6383 508 NA NA NA
1458597600.0 118.0 60 79 NA NA NA 171 239 NA NA NA 4949 561 NA NA NA 5354 669 NA NA NA
1458597600.0 119.0 54 80 183 NA NA 168 239 393 NA NA 4567 564 838 NA NA 4804 597 1321 NA NA
1458597600.0 12.0 NA 74 NA NA NA NA 241 NA NA NA NA 2292 NA NA NA NA 2390 NA NA NA
1458597600.0 120.0 44 69 177 NA NA 158 239 393 NA NA 619 415 609 NA NA 635 440 759 NA NA
1458597600.0 121.0 58 75 NA NA NA 171 239 NA NA NA 5669 478 NA NA NA 6050 515 NA NA NA
1458597600.0 122.0 51 74 183 NA NA 168 239 393 NA NA 1480 355 700 NA NA 1655 382 743 NA NA
1458597600.0 123.1 164 NA NA NA NA 374 NA NA NA NA 851 NA NA NA NA 931 NA NA NA NA
1458597600.0 123.2 165 NA NA NA NA 375 NA NA NA NA 1010 NA NA NA NA 1063 NA NA NA NA
1458597600.0 123.3 151 NA NA NA NA 360 NA NA NA NA 590 NA NA NA NA 630 NA NA NA NA
1458597600.0 124.1 159 NA NA NA NA 368 NA NA NA NA 637 NA NA NA NA 716 NA NA NA NA
1458597600.0 124.2 163 NA NA NA NA 374 NA NA NA NA 741 NA NA NA NA 805 NA NA NA NA
1458597600.0 124.4 159 NA NA NA NA 368 NA NA NA NA 655 NA NA NA NA 733 NA NA NA NA
1458597600.0 124.5 159 NA NA NA NA 368 NA NA NA NA 681 NA NA NA NA 784 NA NA NA NA
1458597600.0 124.6 151 NA NA NA NA 360 NA NA NA NA 646 NA NA NA NA 768 NA NA NA NA
1458597600.0 125.0 61 75 188 NA NA 171 239 393 NA NA 4676 564 954 NA NA 4977 730 1200 NA NA
1458597600.0 126.0 44 72 180 NA NA 159 239 393 NA NA 1807 444 728 NA NA 1872 474 812 NA NA
1458597600.0 127.0 45 73 178 NA NA 159 239 393 NA NA 1688 463 734 NA NA 1794 489 770 NA NA
1458597600.0 128.0 44 72 178 NA NA 153 239 393 NA NA 565 424 612 NA NA 598 469 667 NA NA
1458597600.0 129.0 46 70 176 NA NA 158 239 384 NA NA 604 415 611 NA NA 658 436 665 NA NA
1458597600.0 13.0 NA 70 NA NA NA NA 242 NA NA NA NA 346 NA NA NA NA 424 NA NA NA
1458597600.0 130.0 46 76 178 NA NA 159 238 393 NA NA 811 458 688 NA NA 852 476 727 NA NA
1458597600.0 1301.0 59 112 153 NA NA 174 303 344 NA NA 1592 698 754 NA NA 1938 764 818 NA NA
1458597600.0 1302.0 63 119 NA NA NA 179 304 NA NA NA 7494 769 NA NA NA 8050 844 NA NA NA
1458597600.0 1303.0 64 124 NA NA NA 181 303 NA NA NA 11574 1002 NA NA NA 12069 1108 NA NA NA
1458597600.0 1306.0 NA 129 220 0 NA NA 314 447 0 NA NA 711 1139 1497 NA NA 957 1235 1640 NA
1458597600.0 1307.0 NA 114 123 45 0 NA 309 311 153 0 NA 620 607 69 470 NA 1121 768 88 508
1458597600.0 1308.0 NA 118 125 48 0 NA 309 311 153 0 NA 601 536 71 474 NA 684 627 85 504
