Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1457690400.0 1.0 51 69 NA NA NA 167 236 NA NA NA 3015 511 NA NA NA 3067 548 NA NA NA
1457690400.0 10.0 NA 76 NA NA NA NA 242 NA NA NA NA 2010 NA NA NA NA 2516 NA NA NA
1457690400.0 1002.0 NA 237 NA NA NA NA 455 NA NA NA NA 1137 NA NA NA NA 1217 NA NA NA
1457690400.0 10021.0 NA 73 132 0 NA NA 256 328 0 NA NA 1179 1353 327 NA NA 1290 1392 336 NA
1457690400.0 10023.0 NA 74 135 0 NA NA 256 329 0 NA NA 728 918 301 NA NA 803 974 336 NA
1457690400.0 10024.0 NA 80 139 0 NA NA 256 329 0 NA NA 1119 1098 295 NA NA 1183 1139 304 NA
1457690400.0 10025.0 NA 75 NA NA NA NA 256 NA NA NA NA 783 NA NA NA NA 851 NA NA NA
1457690400.0 10026.0 NA 79 NA NA NA NA 256 NA NA NA NA 1242 NA NA NA NA 1396 NA NA NA
1457690400.0 101.0 84 NA NA NA NA 237 NA NA NA NA 1978 NA NA NA NA 2021 NA NA NA NA
1457690400.0 102.0 85 NA NA NA NA 237 NA NA NA NA 1436 NA NA NA NA 1499 NA NA NA NA
1457690400.0 10224.0 NA 114 NA NA NA NA 269 NA NA NA NA 4162 NA NA NA NA 12576 NA NA NA
1457690400.0 10225.0 NA 109 NA NA NA NA 265 NA NA NA NA 4245 NA NA NA NA 13418 NA NA NA
1457690400.0 103.0 47 71 176 NA NA 162 238 393 NA NA 854 324 621 NA NA 871 343 659 NA NA
1457690400.0 105.0 51 71 21 NA NA 167 239 127 NA NA 1992 490 4 NA NA 2117 525 10 NA NA
1457690400.0 106.0 36 0 0 NA NA 148 0 0 NA NA 647 185 316 NA NA 686 219 357 NA NA
1457690400.0 107.0 52 72 178 NA NA 169 239 393 NA NA 5130 708 1140 NA NA 5283 758 1250 NA NA
1457690400.0 108.0 54 76 NA NA NA 171 239 NA NA NA 5088 527 NA NA NA 5303 565 NA NA NA
1457690400.0 109.0 55 75 180 NA NA 172 239 393 NA NA 5877 537 689 NA NA 5940 566 749 NA NA
1457690400.0 11.0 NA 74 NA NA NA NA 241 NA NA NA NA 2903 NA NA NA NA 3056 NA NA NA
1457690400.0 110.0 44 71 178 NA NA 159 238 393 NA NA 757 484 659 NA NA 777 504 694 NA NA
1457690400.0 1102.0 NA 76 NA NA NA NA 241 NA NA NA NA 2115 NA NA NA NA 2464 NA NA NA
1457690400.0 111.0 52 74 181 NA NA 168 239 393 NA NA 1853 352 648 NA NA 2527 396 715 NA NA
1457690400.0 112.0 56 84 NA NA NA 169 239 NA NA NA 3222 489 NA NA NA 3948 529 NA NA NA
1457690400.0 113.0 53 81 NA NA NA 170 239 NA NA NA 4861 706 NA NA NA 5013 751 NA NA NA
