Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1459242000.0 10021.0 NA 73 120 0 NA NA 166 172 0 NA NA 660 750 267 NA NA 741 812 286 NA
1459242000.0 10024.0 NA 80 123 0 NA NA 166 178 0 NA NA 710 690 299 NA NA 787 783 329 NA
1459242000.0 1003.0 NA 165 0 NA NA NA 232 0 NA NA NA 2699 289 NA NA NA 2791 299 NA NA
1459242000.0 101.0 77 NA NA NA NA 136 NA NA NA NA 1041 NA NA NA NA 1078 NA NA NA NA
1459242000.0 102.0 77 NA NA NA NA 136 NA NA NA NA 766 NA NA NA NA 810 NA NA NA NA
1459242000.0 10224.0 NA 110 181 0 NA NA 174 262 0 NA NA 2719 2446 207 NA NA 10115 9125 224 NA
1459242000.0 10225.0 NA 109 182 0 NA NA 175 260 0 NA NA 2760 2307 213 NA NA 11395 9118 219 NA
1459242000.0 106.0 36 0 0 NA NA 77 0 0 NA NA 387 70 162 NA NA 409 142 223 NA NA
1459242000.0 107.0 50 72 177 NA NA 99 146 243 NA NA 3240 339 437 NA NA 3362 369 487 NA NA
1459242000.0 108.0 54 74 187 NA NA 101 146 243 NA NA 5349 392 630 NA NA 5500 415 664 NA NA
1459242000.0 109.0 56 84 181 NA NA 101 146 239 NA NA 6613 398 661 NA NA 6922 421 687 NA NA
1459242000.0 110.0 44 71 177 NA NA 89 146 242 NA NA 599 366 432 NA NA 642 428 491 NA NA
1459242000.0 1102.0 NA 85 183 103 66 NA 147 244 159 107 NA 2251 3078 2013 152 NA 2327 4036 2212 177
1459242000.0 112.0 53 74 178 NA NA 99 146 243 NA NA 2988 369 483 NA NA 3247 398 628 NA NA
1459242000.0 113.0 53 75 179 NA NA 100 146 243 NA NA 3089 371 446 NA NA 3338 427 476 NA NA
1459242000.0 114.0 53 74 178 NA NA 99 146 243 NA NA 3294 351 470 NA NA 3402 389 530 NA NA
1459242000.0 117.0 56 74 181 NA NA 101 146 243 NA NA 5918 429 643 NA NA 6050 458 677 NA NA
1459242000.0 119.0 53 74 178 NA NA 99 146 243 NA NA 3378 335 459 NA NA 3534 402 498 NA NA
1459242000.0 12.0 NA 75 181 0 NA NA 147 242 0 NA NA 1924 2326 603 NA NA 1958 2385 619 NA
1459242000.0 120.0 45 69 174 NA NA 89 145 242 NA NA 515 361 401 NA NA 550 379 464 NA NA
1459242000.0 121.0 55 75 181 NA NA 101 146 238 NA NA 5906 409 670 NA NA 5988 433 702 NA NA
1459242000.0 123.1 163 NA NA NA NA 228 NA NA NA NA 535 NA NA NA NA 674 NA NA NA NA
1459242000.0 123.2 164 NA NA NA NA 229 NA NA NA NA 654 NA NA NA NA 773 NA NA NA NA
