Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1458856800.0 134.903 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.904 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.905 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.906 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.907 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.908 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.909 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.91 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.911 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.912 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.99601 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.99602 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.99603 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 134.99901 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1340.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1341.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1343.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1344.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1345.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1347.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1348.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 135.1 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.11 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.12 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.2 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.3 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.4 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.5 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.6 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.7 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.8 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 135.9 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 1350.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1351.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1352.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1353.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1354.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1355.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 1356.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 1360.0 14 0 NA 117 0 NA 10 0 NA 2588 0 NA
1458856800.0 139901.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 139902.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 13992501.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 13992502.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 14.0 NA 55 NA NA 147 NA NA 139 NA NA 149 NA
1458856800.0 140.1 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 140.2 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 140.4 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 140.51 NA 34 0 NA 70 0 NA 638 0 NA 877 0
1458856800.0 140.52 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 140.53 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 144.6 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 145.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 15.0 NA 55 NA NA 147 NA NA 103 NA NA 123 NA
1458856800.0 16.0 NA 61 NA NA 147 NA NA 140 NA NA 168 NA
1458856800.0 17.0 NA 52 NA NA 147 NA NA 105 NA NA 119 NA
1458856800.0 18.0 NA 60 NA NA 147 NA NA 103 NA NA 120 NA
1458856800.0 19.0 NA 60 NA NA 147 NA NA 102 NA NA 122 NA
1458856800.0 2.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 20.0 NA 51 NA NA 147 NA NA 103 NA NA 116 NA
1458856800.0 200.0 NA 59 NA NA 148 NA NA 119 NA NA 141 NA
1458856800.0 202.0 NA 61 NA NA 148 NA NA 140 NA NA 152 NA
1458856800.0 203.0 NA 52 NA NA 148 NA NA 144 NA NA 154 NA
1458856800.0 205.0 NA 60 NA NA 148 NA NA 108 NA NA 121 NA
1458856800.0 21.0 NA 59 NA NA 147 NA NA 162 NA NA 249 NA
1458856800.0 22.0 NA 50 NA NA 147 NA NA 141 NA NA 151 NA
1458856800.0 23.0 NA 58 NA NA 147 NA NA 139 NA NA 162 NA
1458856800.0 24.0 NA 54 NA NA 148 NA NA 100 NA NA 121 NA
1458856800.0 25.0 NA 51 NA NA 147 NA NA 141 NA NA 148 NA
1458856800.0 250199.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250200.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 250200.1 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250202.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 250203.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 250204.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 250205.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 250206.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 250207.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 250399.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250400.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250402.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250403.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250405.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250406.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250407.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250408.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 250409.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 25200.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 25202.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 25203.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 25204.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 25205.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 25206.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 25207.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 25208.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 25209.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 25400.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 25402.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 25403.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 25405.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 25406.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 25407.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 25408.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 25409.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 26.0 NA 60 NA NA 147 NA NA 140 NA NA 149 NA
1458856800.0 27.0 NA 52 NA NA 147 NA NA 140 NA NA 164 NA
1458856800.0 28.0 NA 61 NA NA 147 NA NA 104 NA NA 167 NA
1458856800.0 280.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 29.0 NA 51 NA NA 147 NA NA 141 NA NA 151 NA
1458856800.0 3.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 30.0 NA 51 NA NA 147 NA NA 142 NA NA 159 NA
1458856800.0 300.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 301.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 302.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 31.0 NA 58 NA NA 147 NA NA 141 NA NA 152 NA
1458856800.0 32.0 NA 51 NA NA 147 NA NA 139 NA NA 152 NA
1458856800.0 33.0 NA 52 NA NA 147 NA NA 141 NA NA 157 NA
1458856800.0 34.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 35.0 NA 51 NA NA 147 NA NA 144 NA NA 232 NA
1458856800.0 36.0 NA 60 NA NA 147 NA NA 110 NA NA 251 NA
1458856800.0 37.0 NA 53 NA NA 147 NA NA 140 NA NA 155 NA
1458856800.0 38.0 NA 53 NA NA 147 NA NA 102 NA NA 120 NA
1458856800.0 39.0 NA 61 NA NA 147 NA NA 103 NA NA 124 NA
1458856800.0 4.17 NA 34 0 NA 79 0 NA 114 0 NA 193 0
1458856800.0 4.22 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 4.23 NA 59 0 NA 109 0 NA 152 0 NA 216 0
1458856800.0 4.24 NA 52 0 NA 98 0 NA 93 0 NA 106 0
1458856800.0 4.25 NA 52 0 NA 96 0 NA 97 0 NA 128 0
1458856800.0 4.26 NA 52 0 NA 94 0 NA 155 0 NA 187 0
1458856800.0 4.27 NA 53 0 NA 95 0 NA 105 0 NA 136 0
1458856800.0 4.28 NA 58 0 NA 112 0 NA 186 0 NA 544 0
1458856800.0 4.29 NA 40 0 NA 79 0 NA 112 0 NA 147 0
1458856800.0 4.34 NA 55 0 NA 107 0 NA 442 0 NA 542 0
1458856800.0 4.36 NA 57 0 NA 93 0 NA 102 0 NA 122 0
1458856800.0 4.37 NA 51 0 NA 94 0 NA 116 0 NA 151 0
1458856800.0 4.4 NA 31 0 NA 78 0 NA 124 0 NA 164 0
1458856800.0 4.41 NA 31 0 NA 77 0 NA 139 0 NA 167 0
1458856800.0 4.42 NA 30 0 NA 78 0 NA 254 0 NA 295 0
1458856800.0 4.43 NA 34 0 NA 78 0 NA 112 0 NA 141 0
1458856800.0 4.45 NA 35 0 NA 79 0 NA 152 0 NA 208 0
1458856800.0 4.51 NA 40 0 NA 78 0 NA 245 0 NA 301 0
1458856800.0 4.52 NA 38 0 NA 77 0 NA 263 0 NA 299 0
1458856800.0 4.53 NA 33 0 NA 77 0 NA 163 0 NA 206 0
1458856800.0 4.54 NA 40 0 NA 77 0 NA 152 0 NA 231 0
1458856800.0 4.55 NA 33 0 NA 76 0 NA 286 0 NA 313 0
1458856800.0 4.57 NA 56 0 NA 91 0 NA 148 0 NA 181 0
1458856800.0 4.58 NA 47 0 NA 86 0 NA 207 0 NA 248 0
1458856800.0 4.6 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1458856800.0 4.61 NA 39 0 NA 78 0 NA 259 0 NA 285 0
1458856800.0 4.62 NA 32 0 NA 78 0 NA 256 0 NA 279 0
1458856800.0 4.63 NA 34 0 NA 77 0 NA 273 0 NA 326 0
1458856800.0 4.64 NA 38 0 NA 76 0 NA 188 0 NA 278 0
1458856800.0 4.65 NA 38 0 NA 77 0 NA 181 0 NA 349 0
1458856800.0 4.67 NA 56 0 NA 92 0 NA 179 0 NA 333 0
1458856800.0 4.68 NA 47 0 NA 86 0 NA 143 0 NA 164 0
1458856800.0 4.71 NA 34 0 NA 79 0 NA 245 0 NA 282 0
1458856800.0 4.72 NA 31 0 NA 77 0 NA 260 0 NA 287 0
1458856800.0 4.73 NA 34 0 NA 79 0 NA 285 0 NA 344 0
1458856800.0 4.74 NA 29 0 NA 77 0 NA 145 0 NA 178 0
1458856800.0 4.75 NA 39 0 NA 77 0 NA 273 0 NA 303 0
1458856800.0 4.76 NA 57 0 NA 92 0 NA 241 0 NA 319 0
1458856800.0 4.77 NA 49 0 NA 99 0 NA 275 0 NA 380 0
1458856800.0 4.78 NA 48 0 NA 85 0 NA 253 0 NA 330 0
1458856800.0 4000.0 NA 52 NA NA 147 NA NA 142 NA NA 151 NA
1458856800.0 4001.0 NA 57 NA NA 148 NA NA 130 NA NA 209 NA
1458856800.0 4002.0 NA 62 NA NA 147 NA NA 108 NA NA 119 NA
1458856800.0 4003.0 NA 51 NA NA 147 NA NA 104 NA NA 119 NA
1458856800.0 4006.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 4007.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 4008.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 43.0 NA 53 NA NA 147 NA NA 100 NA NA 124 NA
1458856800.0 44.0 NA 51 NA NA 147 NA NA 141 NA NA 157 NA
1458856800.0 45.0 NA 51 NA NA 147 NA NA 142 NA NA 181 NA
1458856800.0 5.1 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 5.2 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 5.3 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 5.4 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 5.5 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 5.6 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 5.7 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 500199.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 500200.0 NA 66 NA NA 147 NA NA 163 NA NA 366 NA
1458856800.0 500200.1 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 500202.0 NA 51 NA NA 140 NA NA 139 NA NA 284 NA
1458856800.0 500203.0 NA 50 NA NA 140 NA NA 150 NA NA 167 NA
1458856800.0 500204.0 NA 49 NA NA 140 NA NA 152 NA NA 180 NA
1458856800.0 500205.0 NA 49 NA NA 140 NA NA 150 NA NA 162 NA
1458856800.0 500206.0 NA 50 NA NA 140 NA NA 157 NA NA 173 NA
1458856800.0 500207.0 NA 58 NA NA 140 NA NA 141 NA NA 271 NA
1458856800.0 50200.0 NA 55 NA NA 148 NA NA 166 NA NA 196 NA
1458856800.0 50202.0 NA 51 NA NA 148 NA NA 168 NA NA 199 NA
1458856800.0 50203.0 NA 51 NA NA 147 NA NA 166 NA NA 175 NA
1458856800.0 50204.0 NA 61 NA NA 148 NA NA 167 NA NA 183 NA
1458856800.0 50205.0 NA 56 NA NA 148 NA NA 168 NA NA 184 NA
1458856800.0 50206.0 NA 57 NA NA 148 NA NA 162 NA NA 192 NA
1458856800.0 50207.0 NA 49 NA NA 147 NA NA 162 NA NA 176 NA
1458856800.0 50208.0 NA 54 NA NA 148 NA NA 168 NA NA 197 NA
1458856800.0 503.0 27 0 NA 63 0 NA 79 14 NA 317 76 NA
1458856800.0 504.0 30 0 NA 63 0 NA 40 16 NA 296 222 NA
1458856800.0 505.0 31 0 NA 63 0 NA 36 16 NA 284 93 NA
1458856800.0 506.0 29 0 NA 63 0 NA 35 16 NA 43 71 NA
1458856800.0 507.0 27 0 NA 63 0 NA 76 16 NA 206 67 NA
1458856800.0 508.0 34 0 NA 63 0 NA 33 15 NA 307 70 NA
1458856800.0 509.0 29 0 NA 62 0 NA 28 15 NA 296 222 NA
1458856800.0 510.0 26 0 NA 63 0 NA 148 15 NA 421 23 NA
1458856800.0 512.0 14 32 0 117 65 0 14 35 17 9178 124 38
1458856800.0 513.0 14 30 0 117 65 0 13 45 17 3886 49 29
1458856800.0 514.0 21 36 0 117 66 0 12 40 15 510 44 23
1458856800.0 515.0 14 36 0 117 66 0 11 31 14 23766 34 20
1458856800.0 516.0 14 32 0 117 66 0 11 32 15 7579 83 30
1458856800.0 517.0 14 36 0 117 66 0 9 42 16 1984 57 32
1458856800.0 518.0 14 32 0 117 66 0 10 32 17 27236 277 27
1458856800.0 519.0 14 30 0 117 65 0 13 31 15 6753 69 26
1458856800.0 520.0 14 36 0 117 66 0 11 42 16 1932 47 30
1458856800.0 521.0 14 35 0 117 66 0 11 36 16 8266 64 31
1458856800.0 522.0 14 36 0 117 66 0 13 36 15 24152 289 222
1458856800.0 523.0 14 35 0 117 68 0 10 75 17 2775 82 27
1458856800.0 524.0 14 35 0 117 65 0 14 46 17 2895 147 27
1458856800.0 525.0 14 35 0 117 65 0 13 37 16 6905 50 32
1458856800.0 526.0 14 33 0 117 66 0 10 35 16 27294 264 27
1458856800.0 527.0 14 33 0 117 66 0 11 43 16 1907 48 31
1458856800.0 528.0 21 35 0 117 65 0 17 58 21 3477 71 39
1458856800.0 529.0 14 36 0 117 66 0 10 37 16 27318 250 27
1458856800.0 530.0 14 35 0 117 65 0 12 38 16 2608 43 30
1458856800.0 531.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 534.0 31 0 NA 173 0 NA 75 15 NA 146 77 NA
1458856800.0 541.0 36 0 NA 65 0 NA 59 16 NA 72 104 NA
1458856800.0 545.0 29 0 NA 65 0 NA 55 15 NA 390 74 NA
