Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1458684000.0 1.0 51 69 120 NA NA NA NA 98 144 174 NA NA NA NA 1247 254 257 NA NA NA NA 1318 265 272 NA NA NA NA
1458684000.0 10.0 NA 80 181 0 NA NA NA NA 147 242 0 NA NA NA NA 3539 3261 841 NA NA NA NA 3863 3424 895 NA NA NA
1458684000.0 1001.0 NA 173 194 0 0 0 0 NA 233 237 0 0 0 0 NA 1958 534 65 66 860 69 NA 2138 592 82 75 870 83
1458684000.0 1004.0 NA 171 162 0 0 0 NA NA 232 191 0 0 0 NA NA 538 308 63 67 850 NA NA 668 324 70 75 862 NA
1458684000.0 101.0 78 NA NA NA NA NA NA 135 NA NA NA NA NA NA 1841 NA NA NA NA NA NA 1916 NA NA NA NA NA NA
1458684000.0 102.0 81 NA NA NA NA NA NA 136 NA NA NA NA NA NA 916 NA NA NA NA NA NA 959 NA NA NA NA NA NA
1458684000.0 103.0 46 82 190 NA NA NA NA 92 146 243 NA NA NA NA 778 217 376 NA NA NA NA 814 241 427 NA NA NA NA
1458684000.0 105.0 51 79 23 NA NA NA NA 98 146 54 NA NA NA NA 1996 359 3 NA NA NA NA 2047 375 8 NA NA NA NA
1458684000.0 106.0 45 0 0 NA NA NA NA 77 0 0 NA NA NA NA 451 88 163 NA NA NA NA 466 101 178 NA NA NA NA
1458684000.0 107.0 50 81 180 NA NA NA NA 99 146 237 NA NA NA NA 3730 370 503 NA NA NA NA 3814 426 552 NA NA NA NA
1458684000.0 108.0 54 86 184 NA NA NA NA 101 146 243 NA NA NA NA 5177 374 555 NA NA NA NA 5251 427 586 NA NA NA NA
1458684000.0 109.0 56 77 194 NA NA NA NA 101 146 243 NA NA NA NA 6542 388 625 NA NA NA NA 6628 424 729 NA NA NA NA
1458684000.0 11.0 NA 75 189 0 50 NA NA NA 146 252 0 88 NA NA NA 2855 1363 858 59 NA NA NA 3133 1488 915 69 NA NA
1458684000.0 110.0 45 72 178 NA NA NA NA 89 146 243 NA NA NA NA 694 394 430 NA NA NA NA 719 413 470 NA NA NA NA
1458684000.0 111.0 51 74 181 NA NA NA NA 98 146 243 NA NA NA NA 2135 318 453 NA NA NA NA 2193 349 490 NA NA NA NA
1458684000.0 112.0 55 82 181 NA NA NA NA 99 146 243 NA NA NA NA 3887 395 493 NA NA NA NA 3969 422 538 NA NA NA NA
1458684000.0 113.0 53 75 182 NA NA NA NA 100 146 243 NA NA NA NA 3619 399 494 NA NA NA NA 3680 422 530 NA NA NA NA
1458684000.0 114.0 53 74 175 NA NA NA NA 99 146 236 NA NA NA NA 3420 382 510 NA NA NA NA 3519 416 540 NA NA NA NA
1458684000.0 115.0 53 75 180 NA NA NA NA 100 146 237 NA NA NA NA 4547 392 531 NA NA NA NA 4657 419 556 NA NA NA NA
1458684000.0 116.0 53 74 179 NA NA NA NA 100 146 237 NA NA NA NA 4285 407 554 NA NA NA NA 4372 430 583 NA NA NA NA
1458684000.0 117.0 55 75 184 NA NA NA NA 101 146 243 NA NA NA NA 5965 415 653 NA NA NA NA 6064 445 683 NA NA NA NA
1458684000.0 118.0 53 74 181 NA NA NA NA 100 146 243 NA NA NA NA 4670 387 613 NA NA NA NA 4772 436 648 NA NA NA NA
1458684000.0 119.0 53 84 184 NA NA NA NA 99 146 243 NA NA NA NA 3664 381 497 NA NA NA NA 3743 409 547 NA NA NA NA
1458684000.0 12.0 NA 74 181 0 NA NA NA NA 146 242 0 NA NA NA NA 3237 3376 851 NA NA NA NA 3567 3524 891 NA NA NA
1458684000.0 120.0 44 70 177 NA NA NA NA 88 146 243 NA NA NA NA 556 349 401 NA NA NA NA 568 383 433 NA NA NA NA
1458684000.0 121.0 54 83 181 NA NA NA NA 100 146 243 NA NA NA NA 6026 406 653 NA NA NA NA 6108 451 692 NA NA NA NA
1458684000.0 122.0 50 74 182 NA NA NA NA 97 146 243 NA NA NA NA 1278 258 405 NA NA NA NA 1307 280 449 NA NA NA NA
1458684000.0 123.1 166 NA NA NA NA NA NA 229 NA NA NA NA NA NA 547 NA NA NA NA NA NA 597 NA NA NA NA NA NA
1458684000.0 123.2 168 NA NA NA NA NA NA 229 NA NA NA NA NA NA 692 NA NA NA NA NA NA 734 NA NA NA NA NA NA
1458684000.0 123.3 153 NA NA NA NA NA NA 215 NA NA NA NA NA NA 384 NA NA NA NA NA NA 418 NA NA NA NA NA NA
1458684000.0 124.1 160 NA NA NA NA NA NA 223 NA NA NA NA NA NA 426 NA NA NA NA NA NA 465 NA NA NA NA NA NA
1458684000.0 124.2 163 NA NA NA NA NA NA 228 NA NA NA NA NA NA 532 NA NA NA NA NA NA 586 NA NA NA NA NA NA
1458684000.0 124.4 162 NA NA NA NA NA NA 223 NA NA NA NA NA NA 428 NA NA NA NA NA NA 486 NA NA NA NA NA NA
1458684000.0 124.5 169 NA NA NA NA NA NA 223 NA NA NA NA NA NA 411 NA NA NA NA NA NA 446 NA NA NA NA NA NA
1458684000.0 124.6 161 NA NA NA NA NA NA 215 NA NA NA NA NA NA 403 NA NA NA NA NA NA 442 NA NA NA NA NA NA
1458684000.0 125.0 54 74 180 NA NA NA NA 101 146 243 NA NA NA NA 4479 386 507 NA NA NA NA 4658 412 544 NA NA NA NA
1458684000.0 126.0 44 76 177 NA NA NA NA 91 146 243 NA NA NA NA 1539 350 460 NA NA NA NA 1576 365 499 NA NA NA NA
