Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1458921600.0 10.0 NA 85 218 0 NA NA 159 267 0 NA NA 5018 4806 1177 NA NA 5044 4818 1184 NA
1458921600.0 1000.0 NA 222 126 0 55 NA 288 178 0 84 NA 4848 879 1108 189 NA 4873 916 1122 218
1458921600.0 10224.0 NA 133 281 0 NA NA 191 365 0 NA NA 5583 8617 1109 NA NA 15421 16496 1116 NA
1458921600.0 10225.0 NA 132 286 0 NA NA 195 364 0 NA NA 5620 7681 1145 NA NA 15215 15941 1150 NA
1458921600.0 107.0 58 94 207 NA NA 108 153 260 NA NA 7128 877 1102 NA NA 7138 888 1115 NA NA
1458921600.0 108.0 61 83 207 NA NA 112 153 262 NA NA 10047 918 1381 NA NA 10054 930 1396 NA NA
1458921600.0 109.0 70 84 212 NA NA 112 153 262 NA NA 11628 930 1405 NA NA 11639 939 1415 NA NA
1458921600.0 11.0 NA 83 220 0 60 NA 158 274 0 95 NA 4262 2046 1300 93 NA 4294 2068 1304 97
1458921600.0 1102.0 NA 85 211 128 79 NA 158 266 174 111 NA 4858 6319 3734 267 NA 4905 6332 3744 271
1458921600.0 112.0 60 82 208 NA NA 109 153 260 NA NA 6910 859 1093 NA NA 6921 868 1110 NA NA
1458921600.0 113.0 59 86 208 NA NA 110 153 260 NA NA 6953 912 1039 NA NA 6963 922 1051 NA NA
1458921600.0 115.0 60 85 211 NA NA 110 154 260 NA NA 8533 921 1154 NA NA 8541 928 1167 NA NA
1458921600.0 116.0 60 95 208 NA NA 110 153 260 NA NA 8034 868 1199 NA NA 8041 876 1211 NA NA
1458921600.0 117.0 61 96 210 NA NA 111 153 261 NA NA 11092 912 1358 NA NA 11101 922 1370 NA NA
1458921600.0 118.0 62 98 210 NA NA 110 153 260 NA NA 8494 889 1280 NA NA 8505 897 1292 NA NA
1458921600.0 119.0 58 81 211 NA NA 108 153 260 NA NA 6950 878 1091 NA NA 6959 890 1103 NA NA
1458921600.0 12.0 NA 82 211 0 NA NA 158 265 0 NA NA 4674 5169 1293 NA NA 4692 5184 1299 NA
1458921600.0 121.0 61 88 212 NA NA 111 153 261 NA NA 10667 942 1424 NA NA 10677 950 1438 NA NA
1458921600.0 125.0 62 98 208 NA NA 110 153 260 NA NA 8285 896 1074 NA NA 8294 903 1084 NA NA
1458921600.0 1302.0 70 145 184 NA NA 120 185 240 NA NA 13475 1323 1432 NA NA 13517 1353 1472 NA NA
1458921600.0 1303.0 71 155 189 NA NA 120 189 249 NA NA 18705 1653 2745 NA NA 18759 1687 2782 NA NA
1458921600.0 1306.0 NA 146 249 0 NA NA 202 316 0 NA NA 1054 1403 1962 NA NA 1078 1434 1968 NA
1458921600.0 1309.0 NA 154 259 0 NA NA 209 317 0 NA NA 1271 1909 2062 NA NA 1318 1950 2069 NA
1458921600.0 1310.0 NA 150 256 0 NA NA 210 317 0 NA NA 1344 1850 2134 NA NA 1371 1876 2141 NA
1458921600.0 1312.0 NA 152 257 0 NA NA 209 317 0 NA NA 1288 1935 2114 NA NA 1322 1974 2118 NA
1458921600.0 1313.0 NA 161 263 0 NA NA 219 321 0 NA NA 2332 3436 2044 NA NA 2361 3460 2052 NA
1458921600.0 1315.0 NA 147 251 0 NA NA 202 316 0 NA NA 1024 1413 1984 NA NA 1059 1453 1991 NA
1458921600.0 1318.0 NA 155 254 0 NA NA 202 316 0 NA NA 1105 1313 1941 NA NA 1124 1354 1946 NA
1458921600.0 1319.0 NA 147 251 0 NA NA 202 316 0 NA NA 1031 1331 2005 NA NA 1072 1373 2011 NA
1458921600.0 1322.0 NA 147 252 0 NA NA 205 316 0 NA NA 1143 1753 1987 NA NA 1180 1797 1992 NA
1458921600.0 1323.0 NA 155 254 0 NA NA 202 316 0 NA NA 1042 1260 1927 NA NA 1078 1287 1934 NA
1458921600.0 1324.0 NA 155 259 0 NA NA 209 317 0 NA NA 1321 1865 2102 NA NA 1357 1889 2108 NA
1458921600.0 1325.0 NA 158 261 0 73 NA 210 317 0 113 NA 1261 1990 2108 200 NA 1334 2033 2113 248
1458921600.0 1326.0 NA 150 258 0 NA NA 206 316 0 NA NA 1106 1653 2047 NA NA 1138 1692 2053 NA
1458921600.0 1329.0 NA 149 259 0 NA NA 207 316 0 NA NA 1192 1718 2077 NA NA 1249 1750 2082 NA
1458921600.0 133.0 61 84 214 NA NA 111 153 262 NA NA 12473 959 1573 NA NA 12483 968 1585 NA NA
1458921600.0 1330.0 NA 154 254 0 NA NA 209 316 0 NA NA 1282 1551 2020 NA NA 1324 1594 2025 NA
1458921600.0 1331.0 NA 152 259 0 NA NA 206 316 0 NA NA 1151 1506 2068 NA NA 1192 1549 2075 NA
1458921600.0 1332.0 NA 157 258 0 NA NA 206 316 0 NA NA 1215 1674 2128 NA NA 1246 1706 2133 NA
1458921600.0 1333.0 NA 145 257 0 NA NA 206 316 0 NA NA 1164 1577 2148 NA NA 1213 1615 2153 NA
1458921600.0 1335.0 NA 154 258 0 NA NA 207 316 0 NA NA 1167 1536 2007 NA NA 1211 1564 2014 NA
1458921600.0 1336.0 NA 160 258 0 NA NA 213 317 0 NA NA 1879 3590 1942 NA NA 1923 3609 1949 NA
1458921600.0 1337.0 NA 161 266 0 NA NA 215 321 0 NA NA 1938 3308 2138 NA NA 1994 3348 2144 NA
1458921600.0 1338.0 NA 167 260 0 NA NA 210 317 0 NA NA 1306 1975 2102 NA NA 1399 2005 2107 NA
1458921600.0 1339.0 NA 158 258 0 NA NA 212 321 0 NA NA 1779 2951 2004 NA NA 1835 2976 2009 NA
1458921600.0 134.701 NA 50 244 0 NA NA 96 307 0 NA NA 205 9708 1206 NA NA 251 9758 1213 NA
1458921600.0 134.702 NA 45 239 0 NA NA 94 299 0 NA NA 255 13627 1180 NA NA 267 13664 1186 NA
1458921600.0 134.703 NA 40 257 0 NA NA 93 314 0 NA NA 244 13336 1260 NA NA 376 13383 1266 NA
1458921600.0 134.704 NA 44 242 0 NA NA 92 299 0 NA NA 257 12681 1178 NA NA 283 12713 1183 NA
1458921600.0 134.705 NA 45 250 0 NA NA 96 309 0 NA NA 277 14491 1182 NA NA 345 14526 1186 NA
1458921600.0 134.706 NA 56 247 0 NA NA 96 309 0 NA NA 258 14722 1231 NA NA 268 14762 1237 NA
1458921600.0 134.707 NA 42 242 0 NA NA 95 301 0 NA NA 243 12528 1171 NA NA 255 12576 1176 NA
1458921600.0 134.708 NA 43 243 0 NA NA 94 298 0 NA NA 238 11949 1148 NA NA 272 11988 1165 NA
1458921600.0 134.709 NA 51 250 0 NA NA 98 311 0 NA NA 238 13493 1069 NA NA 252 13532 1073 NA
1458921600.0 134.71 NA 44 238 0 NA NA 91 294 0 NA NA 217 8090 1134 NA NA 225 8135 1141 NA
1458921600.0 134.801 NA 138 247 0 NA NA 194 307 0 NA NA 2216 9368 1217 NA NA 2243 9412 1224 NA
1458921600.0 134.802 NA 131 252 0 NA NA 192 309 0 NA NA 4259 16966 1194 NA NA 4293 17005 1198 NA
1458921600.0 134.803 NA 130 250 0 NA NA 195 308 0 NA NA 3957 15719 1275 NA NA 4021 15759 1280 NA
1458921600.0 134.804 NA 133 259 0 NA NA 195 318 0 NA NA 4345 16713 1259 NA NA 4392 16745 1264 NA
1458921600.0 134.805 NA 133 266 0 NA NA 203 324 0 NA NA 4658 16622 1305 NA NA 4908 16667 1309 NA
1458921600.0 134.806 NA 130 259 0 NA NA 195 317 0 NA NA 5458 18703 1240 NA NA 5542 18748 1245 NA
1458921600.0 134.807 NA 187 278 0 NA NA 231 330 0 NA NA 5244 16457 1378 NA NA 5322 16487 1391 NA
1458921600.0 134.808 NA 185 270 0 NA NA 228 332 0 NA NA 4706 16778 1370 NA NA 4749 16818 1381 NA
1458921600.0 134.809 NA 133 250 0 NA NA 195 310 0 NA NA 4539 15867 1230 NA NA 4577 15912 1234 NA
1458921600.0 134.81 NA 138 255 0 NA NA 194 310 0 NA NA 4056 15561 1326 NA NA 4088 15593 1330 NA
1458921600.0 134.811 NA 142 257 0 NA NA 202 313 0 NA NA 4269 16657 1270 NA NA 4308 16697 1278 NA
1458921600.0 134.812 NA 126 245 0 NA NA 187 302 0 NA NA 2045 9133 1271 NA NA 2082 9185 1276 NA
1458921600.0 134.901 NA 130 253 0 NA NA 192 304 0 NA NA 2636 9584 1220 NA NA 2688 9627 1225 NA
1458921600.0 134.902 NA 130 248 0 NA NA 191 304 0 NA NA 3640 13150 1229 NA NA 3698 13191 1237 NA
1458921600.0 134.903 NA 126 248 0 NA NA 193 305 0 NA NA 3252 11471 1291 NA NA 3279 11506 1296 NA
1458921600.0 134.904 NA 138 249 0 NA NA 196 311 0 NA NA 4700 14209 1294 NA NA 4750 14251 1299 NA
1458921600.0 134.905 NA 129 247 0 NA NA 193 303 0 NA NA 3201 11606 1278 NA NA 3240 11891 1283 NA
1458921600.0 134.906 NA 130 250 0 NA NA 193 307 0 NA NA 4368 13653 1322 NA NA 4413 13714 1328 NA
1458921600.0 134.907 NA 182 263 0 NA NA 231 321 0 NA NA 4609 12445 1262 NA NA 4693 12478 1268 NA
1458921600.0 134.908 NA 179 268 0 NA NA 231 325 0 NA NA 4249 12441 1345 NA NA 4421 12487 1349 NA
1458921600.0 134.909 NA 129 247 0 NA NA 194 302 0 NA NA 3657 12289 1272 NA NA 3693 12331 1280 NA
1458921600.0 134.91 NA 132 250 0 NA NA 193 302 0 NA NA 3069 10863 1221 NA NA 3102 10907 1227 NA
1458921600.0 134.911 NA 130 248 0 NA NA 195 303 0 NA NA 3876 11849 1359 NA NA 3914 11887 1363 NA
1458921600.0 134.912 NA 137 242 0 NA NA 187 299 0 NA NA 2177 8419 1145 NA NA 2218 8461 1150 NA
1458921600.0 134.99602 NA 125 249 0 NA NA 189 303 0 NA NA 2498 10729 1263 NA NA 2539 10773 1281 NA
1458921600.0 134.99603 NA 130 249 0 NA NA 192 310 0 NA NA 4101 15297 1288 NA NA 4184 15329 1299 NA
