Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1459198800.0 10224.0 NA 132 283 0 NA NA 194 357 0 NA NA 5507 8958 1240 NA NA 10074 13053 1246 NA
1459198800.0 10225.0 NA 126 273 0 NA NA 193 353 0 NA NA 5233 7145 1147 NA NA 9602 11307 1155 NA
1459198800.0 1102.0 NA 85 215 127 80 NA 158 266 175 111 NA 5123 6441 3781 259 NA 5145 6453 3792 263
1459198800.0 1302.0 72 133 189 NA NA 120 186 240 NA NA 13565 1363 1672 NA NA 13608 1400 1997 NA NA
1459198800.0 1303.0 71 155 193 NA NA 120 190 248 NA NA 18827 1689 2718 NA NA 18875 1714 2742 NA NA
1459198800.0 134.702 NA 54 241 0 NA NA 94 299 0 NA NA 270 13655 1171 NA NA 290 13702 1181 NA
1459198800.0 134.703 NA 57 250 0 NA NA 93 316 0 NA NA 271 13550 1183 NA NA 342 13594 1229 NA
1459198800.0 134.704 NA 43 247 0 NA NA 93 299 0 NA NA 259 12578 1101 NA NA 268 12612 1108 NA
1459198800.0 134.705 NA 57 251 0 NA NA 97 309 0 NA NA 308 14422 1150 NA NA 334 14461 1155 NA
1459198800.0 134.706 NA 57 250 0 NA NA 96 311 0 NA NA 273 14400 1176 NA NA 282 14436 1184 NA
1459198800.0 134.707 NA 41 241 0 NA NA 95 301 0 NA NA 246 12693 1176 NA NA 257 12735 1181 NA
1459198800.0 134.708 NA 45 242 0 NA NA 94 298 0 NA NA 254 11815 1197 NA NA 282 11851 1206 NA
1459198800.0 134.709 NA 50 251 0 NA NA 98 312 0 NA NA 275 13187 1277 NA NA 285 13231 1283 NA
1459198800.0 134.801 NA 135 249 0 NA NA 194 303 0 NA NA 2312 9458 1267 NA NA 2345 9503 1272 NA
1459198800.0 134.802 NA 135 251 0 NA NA 192 309 0 NA NA 4360 17306 1252 NA NA 4397 17351 1257 NA
1459198800.0 134.803 NA 138 249 0 NA NA 195 308 0 NA NA 3982 15349 1327 NA NA 4059 15391 1334 NA
1459198800.0 134.804 NA 137 261 0 NA NA 195 319 0 NA NA 4435 17248 1247 NA NA 4466 17387 1252 NA
1459198800.0 134.805 NA 140 258 0 NA NA 203 326 0 NA NA 4946 16673 1271 NA NA 5025 16714 1278 NA
1459198800.0 134.806 NA 139 264 0 NA NA 195 318 0 NA NA 5084 18929 1202 NA NA 5122 18987 1208 NA
1459198800.0 134.807 NA 182 272 0 NA NA 231 330 0 NA NA 5306 16613 1407 NA NA 5508 16647 1415 NA
1459198800.0 134.808 NA 185 273 0 NA NA 228 333 0 NA NA 4897 17027 1393 NA NA 4960 17065 1399 NA
1459198800.0 134.809 NA 134 251 0 NA NA 195 310 0 NA NA 4751 16228 1296 NA NA 4792 16268 1302 NA
1459198800.0 134.81 NA 145 251 0 NA NA 194 307 0 NA NA 4094 15949 1325 NA NA 4137 16203 1333 NA
1459198800.0 134.811 NA 130 257 0 NA NA 202 313 0 NA NA 4729 17268 1240 NA NA 4772 17316 1246 NA
1459198800.0 134.812 NA 131 246 0 NA NA 187 302 0 NA NA 2157 9436 1260 NA NA 2228 9479 1268 NA
1459198800.0 134.901 NA 133 254 0 NA NA 193 303 0 NA NA 2683 9682 1368 NA NA 2734 9715 1377 NA
1459198800.0 134.902 NA 131 249 0 NA NA 191 305 0 NA NA 3711 12683 1308 NA NA 3766 12733 1313 NA
1459198800.0 134.903 NA 134 252 0 NA NA 193 302 0 NA NA 3280 11526 1285 NA NA 3319 11568 1291 NA
1459198800.0 134.904 NA 144 251 0 NA NA 196 307 0 NA NA 4799 14447 1286 NA NA 4839 14493 1291 NA
1459198800.0 134.905 NA 131 251 0 NA NA 193 304 0 NA NA 3249 11582 1251 NA NA 3283 11610 1257 NA
1459198800.0 134.906 NA 130 252 0 NA NA 192 307 0 NA NA 4327 13773 1372 NA NA 4383 13823 1378 NA
1459198800.0 134.907 NA 175 266 0 NA NA 232 321 0 NA NA 4677 12487 1298 NA NA 4747 12525 1304 NA
1459198800.0 134.908 NA 179 269 0 NA NA 231 325 0 NA NA 4317 12534 1328 NA NA 4510 12571 1371 NA
1459198800.0 134.909 NA 133 253 0 NA NA 195 302 0 NA NA 3787 12411 1296 NA NA 3837 12448 1302 NA
1459198800.0 134.91 NA 129 248 0 NA NA 193 302 0 NA NA 3190 10845 1253 NA NA 3252 10879 1262 NA
1459198800.0 134.911 NA 131 246 0 NA NA 195 303 0 NA NA 3912 11321 1267 NA NA 3969 11365 1273 NA
1459198800.0 134.99602 NA 127 248 0 NA NA 191 303 0 NA NA 2603 10699 1216 NA NA 2642 10744 1229 NA
1459198800.0 134.99603 NA 134 250 0 NA NA 192 309 0 NA NA 3944 15364 1291 NA NA 4065 15412 1298 NA
1459198800.0 134.99901 NA 143 248 0 NA NA 191 305 0 NA NA 2836 11358 1358 NA NA 2878 11399 1363 NA
1459198800.0 135.11 233 0 114 NA NA 290 0 165 NA NA 2776 811 672 NA NA 2801 846 705 NA NA
1459198800.0 1356.0 69 161 273 0 113 118 197 325 0 170 8839 1233 1790 2067 497 8882 1267 1828 2077 522
1459198800.0 13992501.0 NA 185 322 0 NA NA 257 407 0 NA NA 6096 9078 2188 NA NA 9108 9326 2193 NA
1459198800.0 13992502.0 NA 183 316 0 NA NA 255 409 0 NA NA 5848 8234 2082 NA NA 8688 10936 2088 NA
1459198800.0 204.0 65 110 229 0 NA 108 163 299 0 NA 7416 1598 2987 1168 NA 7429 2322 3636 1175 NA
1459198800.0 250200.0 NA 325 283 0 NA NA 429 424 0 NA NA 19185 5962 2103 NA NA 19861 6009 2108 NA
1459198800.0 250200.1 71 197 195 NA NA 118 252 257 NA NA 9087 2824 4770 NA NA 9125 3059 4804 NA NA
1459198800.0 250202.0 NA 206 281 0 NA NA 276 353 0 NA NA 23940 7746 2153 NA NA 24561 7795 2205 NA
1459198800.0 250203.0 NA 206 282 0 NA NA 273 351 0 NA NA 20588 6214 2121 NA NA 21097 6257 2130 NA
1459198800.0 250204.0 NA 205 287 0 NA NA 279 357 0 NA NA 22040 7006 2231 NA NA 25035 7048 2239 NA
1459198800.0 250205.0 NA 205 288 0 NA NA 277 354 0 NA NA 20094 6673 2140 NA NA 22923 6722 2146 NA
1459198800.0 250206.0 NA 209 280 0 NA NA 273 353 0 NA NA 20302 7174 2108 NA NA 20622 7211 2115 NA
1459198800.0 250207.0 NA 200 277 0 NA NA 266 350 0 NA NA 17395 5667 2112 NA NA 20787 5712 2120 NA
1459198800.0 250400.0 232 0 116 NA NA 297 0 168 NA NA 2695 663 814 NA NA 2769 673 832 NA NA
1459198800.0 250402.0 242 0 112 NA NA 299 0 168 NA NA 3185 705 1153 NA NA 3277 710 1459 NA NA
1459198800.0 250408.0 229 0 116 NA NA 298 0 166 NA NA 3069 667 1059 NA NA 3161 722 1079 NA NA
1459198800.0 250409.0 255 0 116 NA NA 305 0 167 NA NA 4335 707 1504 NA NA 4408 757 1527 NA NA
1459198800.0 25200.0 NA 181 319 0 NA NA 258 406 0 NA NA 5812 7743 2063 NA NA 8680 10468 2072 NA
1459198800.0 25202.0 NA 187 338 0 NA NA 261 411 0 NA NA 5357 8765 2214 NA NA 8514 11564 2221 NA
1459198800.0 25203.0 NA 182 324 0 NA NA 255 412 0 NA NA 5711 8191 2274 NA NA 8744 10964 2281 NA
1459198800.0 25204.0 NA 182 320 0 NA NA 255 406 0 NA NA 5747 8169 2198 NA NA 8659 11022 2207 NA
1459198800.0 25205.0 NA 183 328 0 NA NA 258 410 0 NA NA 5508 7960 2132 NA NA 5690 10818 2140 NA
1459198800.0 25206.0 NA 187 338 0 NA NA 255 418 0 NA NA 5734 9570 2268 NA NA 9157 12505 2274 NA
1459198800.0 25207.0 NA 176 319 0 NA NA 252 398 0 NA NA 5928 6586 2204 NA NA 9144 9271 2211 NA
1459198800.0 25208.0 NA 195 348 0 NA NA 264 421 0 NA NA 6653 13160 2245 NA NA 9536 15879 2254 NA
1459198800.0 25209.0 NA 180 317 0 NA NA 254 408 0 NA NA 6134 9149 2259 NA NA 9152 12106 2266 NA
1459198800.0 25400.0 266 0 113 NA NA 342 0 168 NA NA 7080 757 783 NA NA 8074 766 819 NA NA
1459198800.0 25402.0 268 0 111 NA NA 348 0 168 NA NA 8598 769 1030 NA NA 9294 775 1064 NA NA
1459198800.0 25403.0 268 0 117 NA NA 346 0 168 NA NA 6688 809 878 NA NA 6840 829 900 NA NA
1459198800.0 25405.0 257 0 115 NA NA 345 0 165 NA NA 7277 773 893 NA NA 9641 780 918 NA NA
1459198800.0 25406.0 260 0 112 NA NA 358 0 168 NA NA 5998 791 787 NA NA 8702 796 811 NA NA
1459198800.0 25407.0 252 0 112 NA NA 349 0 169 NA NA 6431 715 766 NA NA 10508 721 797 NA NA
1459198800.0 25408.0 264 0 115 NA NA 350 0 168 NA NA 10535 833 1345 NA NA 12441 840 1390 NA NA
1459198800.0 25409.0 264 0 127 NA NA 347 0 166 NA NA 7200 759 851 NA NA 8324 764 878 NA NA
1459198800.0 3.0 59 81 146 NA NA 112 151 193 NA NA 17089 671 1620 NA NA 17100 679 1631 NA NA
1459198800.0 36.0 NA 87 224 0 NA NA 158 267 0 NA NA 4739 16806 1341 NA NA 4777 16822 1348 NA
1459198800.0 39.0 NA 88 213 0 NA NA 158 270 0 NA NA 5304 11249 1396 NA NA 5336 11304 1404 NA
1459198800.0 4.42 NA 45 239 0 NA NA 89 298 0 NA NA 243 14320 1156 NA NA 273 14338 1162 NA
1459198800.0 4.45 NA 47 237 0 NA NA 89 298 0 NA NA 244 15621 1174 NA NA 282 15639 1180 NA
1459198800.0 4.51 NA 46 238 0 NA NA 91 300 0 NA NA 255 12641 1191 NA NA 285 12661 1198 NA
1459198800.0 4.52 NA 50 239 0 NA NA 88 299 0 NA NA 272 16600 1056 NA NA 296 16618 1061 NA
1459198800.0 4.53 NA 49 238 0 NA NA 89 295 0 NA NA 256 15260 1139 NA NA 267 15278 1145 NA
1459198800.0 4.54 NA 44 243 0 NA NA 88 302 0 NA NA 243 15814 1221 NA NA 269 15832 1225 NA
1459198800.0 4.55 NA 51 237 0 NA NA 88 298 0 NA NA 257 19315 1156 NA NA 282 19333 1161 NA
1459198800.0 4.57 NA 61 249 0 NA NA 101 308 0 NA NA 237 19362 1206 NA NA 264 19388 1212 NA
1459198800.0 4.61 NA 52 243 0 NA NA 89 301 0 NA NA 262 15340 1185 NA NA 308 15366 1193 NA
1459198800.0 4.62 NA 48 238 0 NA NA 88 298 0 NA NA 244 15059 1193 NA NA 273 15080 1198 NA
1459198800.0 4.63 NA 50 243 0 NA NA 88 298 0 NA NA 269 17395 1170 NA NA 300 17413 1178 NA
1459198800.0 4.64 NA 45 238 0 NA NA 88 299 0 NA NA 254 16599 1112 NA NA 266 16618 1117 NA
1459198800.0 4.65 NA 38 259 0 NA NA 89 305 0 NA NA 279 23080 1125 NA NA 336 23108 1130 NA
1459198800.0 4.67 NA 57 248 0 NA NA 102 307 0 NA NA 244 19166 1105 NA NA 332 19211 1112 NA
1459198800.0 4.68 NA 53 237 0 NA NA 98 295 0 NA NA 215 17871 1124 NA NA 251 17891 1129 NA
1459198800.0 4.72 NA 51 235 0 NA NA 88 296 0 NA NA 248 12917 1117 NA NA 266 12936 1124 NA
1459198800.0 4.73 NA 51 241 0 NA NA 91 301 0 NA NA 264 16579 1057 NA NA 285 16599 1062 NA
1459198800.0 4.74 NA 50 246 0 NA NA 90 294 0 NA NA 256 13127 1130 NA NA 282 13147 1135 NA
1459198800.0 4.76 NA 67 244 0 NA NA 101 304 0 NA NA 192 14902 1123 NA NA 239 14920 1129 NA
