Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1458079200.0 1.0 59 82 144 NA NA NA NA 108 151 190 NA NA NA NA 4089 809 708 NA NA NA NA 4099 982 722 NA NA NA NA
1458079200.0 10.0 NA 86 216 0 NA NA NA NA 159 267 0 NA NA NA NA 5046 4808 1216 NA NA NA NA 5073 4822 1221 NA NA NA
1458079200.0 1000.0 NA 223 124 0 47 NA NA NA 288 177 0 84 NA NA NA 4759 895 1196 180 NA NA NA 4783 934 1201 205 NA NA
1458079200.0 1001.0 NA 197 208 0 0 0 0 NA 256 247 0 0 0 0 NA 4505 784 108 104 1292 46 NA 4540 814 112 109 1303 180
1458079200.0 1002.0 NA 225 68 NA NA NA NA NA 290 103 NA NA NA NA NA 4841 339 NA NA NA NA NA 4893 344 NA NA NA NA
1458079200.0 10021.0 NA 92 157 0 NA NA NA NA 182 233 0 NA NA NA NA 1573 1990 575 NA NA NA NA 1608 2028 790 NA NA NA
1458079200.0 10023.0 NA 94 157 0 NA NA NA NA 183 232 0 NA NA NA NA 1526 1325 634 NA NA NA NA 1578 1458 654 NA NA NA
1458079200.0 10024.0 NA 96 160 0 NA NA NA NA 183 233 0 NA NA NA NA 1610 1899 724 NA NA NA NA 1723 1953 754 NA NA NA
1458079200.0 10025.0 NA 91 156 0 NA NA NA NA 183 232 0 NA NA NA NA 1588 1306 648 NA NA NA NA 1631 1360 656 NA NA NA
1458079200.0 10026.0 NA 96 156 0 NA NA NA NA 183 233 0 NA NA NA NA 1962 2078 738 NA NA NA NA 2027 2107 885 NA NA NA
1458079200.0 1003.0 NA 192 0 NA NA NA NA NA 263 0 NA NA NA NA NA 6916 760 NA NA NA NA NA 6961 765 NA NA NA NA
1458079200.0 1004.0 NA 189 172 0 0 0 NA NA 247 198 0 0 0 NA NA 1237 420 102 105 1348 NA NA 1249 426 106 108 1353 NA
1458079200.0 101.0 89 NA NA NA NA NA NA 147 NA NA NA NA NA NA 2733 NA NA NA NA NA NA 2742 NA NA NA NA NA NA
1458079200.0 102.0 90 NA NA NA NA NA NA 147 NA NA NA NA NA NA 2229 NA NA NA NA NA NA 2244 NA NA NA NA NA NA
1458079200.0 10224.0 NA 132 221 0 NA NA NA NA 191 305 0 NA NA NA NA 5458 6210 731 NA NA NA NA 15295 15896 741 NA NA NA
1458079200.0 10225.0 NA 132 229 0 NA NA NA NA 195 304 0 NA NA NA NA 5501 5786 779 NA NA NA NA 15779 16253 793 NA NA NA
1458079200.0 103.0 55 83 212 NA NA NA NA 100 153 260 NA NA NA NA 1603 488 880 NA NA NA NA 1610 496 892 NA NA NA NA
1458079200.0 105.0 58 82 34 NA NA NA NA 108 154 60 NA NA NA NA 3982 878 5 NA NA NA NA 3993 888 8 NA NA NA NA
1458079200.0 106.0 45 0 0 NA NA NA NA 84 0 0 NA NA NA NA 845 203 392 NA NA NA NA 860 242 423 NA NA NA NA
1458079200.0 107.0 59 83 210 NA NA NA NA 108 153 260 NA NA NA NA 7219 936 1097 NA NA NA NA 7232 947 1110 NA NA NA NA
1458079200.0 108.0 61 91 211 NA NA NA NA 112 153 262 NA NA NA NA 10365 934 1374 NA NA NA NA 10376 945 1389 NA NA NA NA
1458079200.0 109.0 63 84 216 NA NA NA NA 112 154 262 NA NA NA NA 11695 934 1465 NA NA NA NA 11709 946 1479 NA NA NA NA
1458079200.0 11.0 NA 84 222 0 59 NA NA NA 158 274 0 96 NA NA NA 4174 2078 1266 98 NA NA NA 4215 2096 1271 103 NA NA
1458079200.0 110.0 52 80 206 NA NA NA NA 93 153 260 NA NA NA NA 1487 851 1000 NA NA NA NA 1498 862 1013 NA NA NA NA
1458079200.0 1102.0 NA 85 216 130 79 NA NA NA 158 267 174 111 NA NA NA 4930 6271 3743 256 NA NA NA 4969 6284 3754 259 NA NA
1458079200.0 111.0 59 97 213 NA NA NA NA 108 154 260 NA NA NA NA 4023 759 1071 NA NA NA NA 4036 778 1085 NA NA NA NA
1458079200.0 112.0 61 85 213 NA NA NA NA 109 153 260 NA NA NA NA 6836 918 1094 NA NA NA NA 6844 927 1108 NA NA NA NA
1458079200.0 113.0 60 85 211 NA NA NA NA 110 153 260 NA NA NA NA 6771 850 1228 NA NA NA NA 6782 862 1242 NA NA NA NA
1458079200.0 114.0 62 84 210 NA NA NA NA 109 153 260 NA NA NA NA 6513 883 1102 NA NA NA NA 6523 893 1113 NA NA NA NA
1458079200.0 115.0 60 97 213 NA NA NA NA 111 153 260 NA NA NA NA 8764 921 1158 NA NA NA NA 8776 928 1171 NA NA NA NA
1458079200.0 116.0 62 95 214 NA NA NA NA 110 154 261 NA NA NA NA 7894 865 1229 NA NA NA NA 7902 876 1243 NA NA NA NA
1458079200.0 117.0 62 97 211 NA NA NA NA 111 154 262 NA NA NA NA 11280 945 1337 NA NA NA NA 11291 952 1351 NA NA NA NA
1458079200.0 118.0 60 95 210 NA NA NA NA 110 154 260 NA NA NA NA 8453 930 1355 NA NA NA NA 8464 943 1367 NA NA NA NA
1458079200.0 119.0 61 84 214 NA NA NA NA 108 153 260 NA NA NA NA 7145 907 1065 NA NA NA NA 7156 915 1075 NA NA NA NA
1458079200.0 12.0 NA 83 211 0 NA NA NA NA 158 266 0 NA NA NA NA 4676 5271 1278 NA NA NA NA 4692 5291 1286 NA NA NA
1458079200.0 120.0 51 79 204 NA NA NA NA 92 153 260 NA NA NA NA 1195 829 934 NA NA NA NA 1201 836 947 NA NA NA NA
1458079200.0 121.0 61 96 213 NA NA NA NA 111 154 262 NA NA NA NA 10860 955 1363 NA NA NA NA 10871 962 1376 NA NA NA NA
1458079200.0 122.0 57 84 208 NA NA NA NA 107 153 260 NA NA NA NA 2652 479 959 NA NA NA NA 2705 489 974 NA NA NA NA
1458079200.0 123.1 197 NA NA NA NA NA NA 250 NA NA NA NA NA NA 1538 NA NA NA NA NA NA 1563 NA NA NA NA NA NA
1458079200.0 123.2 197 NA NA NA NA NA NA 250 NA NA NA NA NA NA 2050 NA NA NA NA NA NA 2071 NA NA NA NA NA NA
1458079200.0 123.3 186 NA NA NA NA NA NA 234 NA NA NA NA NA NA 1018 NA NA NA NA NA NA 1035 NA NA NA NA NA NA
1458079200.0 124.1 191 NA NA NA NA NA NA 242 NA NA NA NA NA NA 1039 NA NA NA NA NA NA 1060 NA NA NA NA NA NA
1458079200.0 124.2 193 NA NA NA NA NA NA 249 NA NA NA NA NA NA 1433 NA NA NA NA NA NA 1469 NA NA NA NA NA NA
1458079200.0 124.4 192 NA NA NA NA NA NA 242 NA NA NA NA NA NA 1069 NA NA NA NA NA NA 1095 NA NA NA NA NA NA
1458079200.0 124.5 193 NA NA NA NA NA NA 242 NA NA NA NA NA NA 1222 NA NA NA NA NA NA 1246 NA NA NA NA NA NA
1458079200.0 124.6 183 NA NA NA NA NA NA 234 NA NA NA NA NA NA 1081 NA NA NA NA NA NA 1112 NA NA NA NA NA NA
1458079200.0 125.0 63 96 213 NA NA NA NA 110 153 260 NA NA NA NA 8364 896 1119 NA NA NA NA 8375 903 1131 NA NA NA NA
1458079200.0 126.0 53 81 209 NA NA NA NA 99 153 260 NA NA NA NA 2977 772 921 NA NA NA NA 2983 791 938 NA NA NA NA
1458079200.0 127.0 53 81 207 NA NA NA NA 99 153 260 NA NA NA NA 2739 809 955 NA NA NA NA 2745 1045 978 NA NA NA NA
1458079200.0 128.0 54 82 208 NA NA NA NA 98 153 260 NA NA NA NA 1081 857 907 NA NA NA NA 1087 866 921 NA NA NA NA
1458079200.0 129.0 52 80 205 NA NA NA NA 93 153 260 NA NA NA NA 1190 804 954 NA NA NA NA 1198 812 968 NA NA NA NA
1458079200.0 13.0 NA 80 207 0 NA NA NA NA 158 261 0 NA NA NA NA 634 1978 997 NA NA NA NA 653 2009 1014 NA NA NA
1458079200.0 130.0 53 81 208 NA NA NA NA 99 153 260 NA NA NA NA 1400 828 939 NA NA NA NA 1463 840 951 NA NA NA NA
1458079200.0 1301.0 67 130 184 NA NA NA NA 114 185 239 NA NA NA NA 3202 1193 962 NA NA NA NA 3222 1234 1007 NA NA NA NA
1458079200.0 1302.0 70 153 188 NA NA NA NA 120 185 242 NA NA NA NA 13524 1369 1541 NA NA NA NA 13562 1404 1585 NA NA NA NA
1458079200.0 1303.0 71 158 189 NA NA NA NA 121 190 248 NA NA NA NA 18849 1408 2714 NA NA NA NA 18900 1438 2756 NA NA NA NA
1458079200.0 1306.0 NA 154 255 0 NA NA NA NA 202 316 0 NA NA NA NA 1153 1403 2066 NA NA NA NA 1178 1426 2072 NA NA NA
1458079200.0 1307.0 NA 127 145 54 0 NA NA NA 195 208 88 0 NA NA NA 952 1051 64 766 NA NA NA 981 1103 73 772 NA NA
1458079200.0 1308.0 NA 130 143 51 0 NA NA NA 195 208 88 0 NA NA NA 1018 888 86 756 NA NA NA 1089 918 91 765 NA NA
1458079200.0 1309.0 NA 159 261 0 NA NA NA NA 209 317 0 NA NA NA NA 1358 1969 2337 NA NA NA NA 1415 1997 2342 NA NA NA
1458079200.0 131.0 54 81 207 NA NA NA NA 100 153 260 NA NA NA NA 3251 836 1094 NA NA NA NA 3260 846 1114 NA NA NA NA
1458079200.0 1310.0 NA 157 261 0 NA NA NA NA 210 317 0 NA NA NA NA 1420 1860 2227 NA NA NA NA 1448 1897 2234 NA NA NA
1458079200.0 1311.0 NA 148 241 0 75 NA NA NA 204 294 0 107 NA NA NA 1166 1292 2290 213 NA NA NA 1215 1344 2301 253 NA NA
1458079200.0 1312.0 NA 160 260 0 NA NA NA NA 209 317 0 NA NA NA NA 1354 2014 2270 NA NA NA NA 1385 2042 2276 NA NA NA
1458079200.0 1313.0 NA 157 266 0 NA NA NA NA 221 321 0 NA NA NA NA 2729 3592 2148 NA NA NA NA 2775 3637 2155 NA NA NA
1458079200.0 1314.0 NA 155 270 0 NA NA NA NA 210 317 0 NA NA NA NA 1274 1772 2214 NA NA NA NA 1307 1801 2219 NA NA NA
1458079200.0 1315.0 NA 152 255 0 NA NA NA NA 203 316 0 NA NA NA NA 1072 1330 2072 NA NA NA NA 1109 1375 2080 NA NA NA
1458079200.0 1316.0 NA 145 254 0 NA NA NA NA 204 316 0 NA NA NA NA 1126 1572 1995 NA NA NA NA 1179 1622 2001 NA NA NA
1458079200.0 1317.0 NA 153 257 0 NA NA NA NA 203 316 0 NA NA NA NA 1206 1446 2019 NA NA NA NA 1228 1468 2024 NA NA NA
1458079200.0 1318.0 NA 154 255 0 NA NA NA NA 202 316 0 NA NA NA NA 1122 1435 2142 NA NA NA NA 1143 1463 2147 NA NA NA
1458079200.0 1319.0 NA 158 255 0 NA NA NA NA 202 316 0 NA NA NA NA 1030 1389 2094 NA NA NA NA 1055 1414 2099 NA NA NA
1458079200.0 132.0 57 93 211 NA NA NA NA 106 153 260 NA NA NA NA 5709 1000 1098 NA NA NA NA 5724 1016 1113 NA NA NA NA
1458079200.0 1320.0 NA 150 255 0 NA NA NA NA 204 317 0 NA NA NA NA 1115 1530 1993 NA NA NA NA 1147 1563 1999 NA NA NA
1458079200.0 1321.0 NA 152 259 0 NA NA NA NA 205 317 0 NA NA NA NA 1313 1574 2185 NA NA NA NA 1342 1597 2191 NA NA NA
1458079200.0 1322.0 NA 151 256 0 NA NA NA NA 205 317 0 NA NA NA NA 1215 1755 2115 NA NA NA NA 1252 1787 2120 NA NA NA
1458079200.0 1323.0 NA 151 253 0 NA NA NA NA 202 316 0 NA NA NA NA 1133 1325 2067 NA NA NA NA 1157 1351 2072 NA NA NA
1458079200.0 1324.0 NA 161 261 0 NA NA NA NA 209 317 0 NA NA NA NA 1349 1890 2202 NA NA NA NA 1387 1919 2208 NA NA NA
1458079200.0 1325.0 NA 163 264 0 73 NA NA NA 210 317 0 112 NA NA NA 1282 1924 2102 221 NA NA NA 1378 1958 2108 263 NA NA
1458079200.0 1326.0 NA 150 258 0 NA NA NA NA 207 316 0 NA NA NA NA 1251 1606 2133 NA NA NA NA 1283 1632 2139 NA NA NA
1458079200.0 1327.0 NA 156 265 0 NA NA NA NA 208 317 0 NA NA NA NA 1259 1623 2170 NA NA NA NA 1282 1645 2176 NA NA NA
1458079200.0 1328.0 NA 155 268 0 NA NA NA NA 208 317 0 NA NA NA NA 1295 1789 2166 NA NA NA NA 1330 1812 2171 NA NA NA
1458079200.0 1329.0 NA 154 256 0 NA NA NA NA 207 317 0 NA NA NA NA 1242 1709 2206 NA NA NA NA 1268 1753 2211 NA NA NA
1458079200.0 133.0 61 86 213 NA NA NA NA 111 154 263 NA NA NA NA 12367 957 1572 NA NA NA NA 12379 968 1585 NA NA NA NA
1458079200.0 1330.0 NA 157 267 0 NA NA NA NA 209 317 0 NA NA NA NA 1278 1683 2268 NA NA NA NA 1312 1712 2274 NA NA NA
1458079200.0 1331.0 NA 152 254 0 NA NA NA NA 206 316 0 NA NA NA NA 1178 1590 2096 NA NA NA NA 1210 1614 2101 NA NA NA
1458079200.0 1332.0 NA 154 266 0 NA NA NA NA 206 317 0 NA NA NA NA 1250 1733 2205 NA NA NA NA 1273 1762 2212 NA NA NA
1458079200.0 1333.0 NA 148 258 0 NA NA NA NA 206 316 0 NA NA NA NA 1183 1591 2286 NA NA NA NA 1211 1619 2292 NA NA NA
1458079200.0 1334.0 NA 155 268 0 NA NA NA NA 207 317 0 NA NA NA NA 1291 1858 2210 NA NA NA NA 1569 1888 2217 NA NA NA
1458079200.0 1335.0 NA 155 261 0 NA NA NA NA 207 317 0 NA NA NA NA 1251 1566 2265 NA NA NA NA 1275 1607 2271 NA NA NA
1458079200.0 1336.0 NA 158 261 0 NA NA NA NA 214 317 0 NA NA NA NA 1915 3340 2211 NA NA NA NA 1950 3363 2216 NA NA NA
1458079200.0 1337.0 NA 155 266 0 NA NA NA NA 215 321 0 NA NA NA NA 2002 3338 2131 NA NA NA NA 2061 3382 2137 NA NA NA
1458079200.0 1338.0 NA 160 259 0 NA NA NA NA 211 317 0 NA NA NA NA 1369 1968 2229 NA NA NA NA 1426 1998 2236 NA NA NA
1458079200.0 1339.0 NA 162 265 0 NA NA NA NA 212 321 0 NA NA NA NA 1845 2865 2211 NA NA NA NA 1896 2905 2217 NA NA NA
1458079200.0 134.0 NA 225 44 0 NA NA NA NA 295 78 0 NA NA NA NA 5992 11 20 NA NA NA NA 6047 15 24 NA NA NA
1458079200.0 134.701 NA 49 244 0 NA NA NA NA 96 307 0 NA NA NA NA 233 10220 999 NA NA NA NA 281 10297 1030 NA NA NA
1458079200.0 134.702 NA 55 239 0 NA NA NA NA 94 299 0 NA NA NA NA 260 13352 1146 NA NA NA NA 293 13396 1152 NA NA NA
1458079200.0 134.703 NA 46 249 0 NA NA NA NA 93 314 0 NA NA NA NA 275 13630 1208 NA NA NA NA 352 13675 1213 NA NA NA
