Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1458554400.0 1.0 59 80 144 NA NA NA NA 107 151 190 NA NA NA NA 3979 801 773 NA NA NA NA 3986 811 794 NA NA NA NA
1458554400.0 10.0 NA 85 217 0 NA NA NA NA 159 267 0 NA NA NA NA 4964 4741 1232 NA NA NA NA 4997 4757 1237 NA NA NA
1458554400.0 1000.0 NA 239 143 0 53 NA NA NA 287 178 0 84 NA NA NA 4834 916 1055 180 NA NA NA 4863 950 1062 206 NA NA
1458554400.0 1001.0 NA 198 217 0 0 0 0 NA 256 247 0 0 0 0 NA 4024 741 108 108 1268 56 NA 4047 755 112 111 1271 65
1458554400.0 1002.0 NA 226 67 NA NA NA NA NA 290 103 NA NA NA NA NA 4144 309 NA NA NA NA NA 4226 314 NA NA NA NA
1458554400.0 10021.0 NA 88 198 0 NA NA NA NA 182 280 0 NA NA NA NA 1519 2322 1069 NA NA NA NA 1565 2366 1082 NA NA NA
1458554400.0 10023.0 NA 93 198 0 NA NA NA NA 183 279 0 NA NA NA NA 1548 1630 1086 NA NA NA NA 1608 1656 1092 NA NA NA
1458554400.0 10024.0 NA 97 204 0 NA NA NA NA 183 281 0 NA NA NA NA 1584 2215 1103 NA NA NA NA 1741 2246 1109 NA NA NA
1458554400.0 10025.0 NA 94 203 0 NA NA NA NA 183 279 0 NA NA NA NA 1610 1701 1175 NA NA NA NA 1695 1744 1182 NA NA NA
1458554400.0 10026.0 NA 95 210 0 NA NA NA NA 183 281 0 NA NA NA NA 1438 1979 1133 NA NA NA NA 1772 2049 1140 NA NA NA
1458554400.0 1003.0 NA 190 0 NA NA NA NA NA 262 0 NA NA NA NA NA 6443 797 NA NA NA NA NA 6480 815 NA NA NA NA
1458554400.0 1004.0 NA 188 170 0 0 0 NA NA 247 198 0 0 0 NA NA 1223 434 109 128 1177 NA NA 1238 455 113 170 1207 NA
1458554400.0 101.0 94 NA NA NA NA NA NA 149 NA NA NA NA NA NA 1987 NA NA NA NA NA NA 2027 NA NA NA NA NA NA
1458554400.0 102.0 93 NA NA NA NA NA NA 148 NA NA NA NA NA NA 1662 NA NA NA NA NA NA 1676 NA NA NA NA NA NA
1458554400.0 10224.0 NA 143 271 0 NA NA NA NA 191 360 0 NA NA NA NA 5187 8157 1197 NA NA NA NA 13479 16113 1205 NA NA NA
1458554400.0 10225.0 NA 143 291 0 NA NA NA NA 197 356 0 NA NA NA NA 5392 7275 1154 NA NA NA NA 14484 15791 1162 NA NA NA
1458554400.0 103.0 55 83 209 NA NA NA NA 100 153 260 NA NA NA NA 1689 534 960 NA NA NA NA 1706 587 1033 NA NA NA NA
1458554400.0 105.0 59 83 36 NA NA NA NA 107 153 60 NA NA NA NA 4172 944 6 NA NA NA NA 4225 969 25 NA NA NA NA
1458554400.0 106.0 44 0 0 NA NA NA NA 84 0 0 NA NA NA NA 800 153 287 NA NA NA NA 811 193 301 NA NA NA NA
1458554400.0 107.0 61 84 213 NA NA NA NA 108 153 260 NA NA NA NA 7150 861 1088 NA NA NA NA 7161 871 1100 NA NA NA NA
1458554400.0 108.0 61 85 209 NA NA NA NA 112 153 262 NA NA NA NA 10227 904 1324 NA NA NA NA 10234 916 1337 NA NA NA NA
1458554400.0 109.0 61 84 210 NA NA NA NA 112 153 261 NA NA NA NA 11705 910 1416 NA NA NA NA 11715 917 1429 NA NA NA NA
1458554400.0 11.0 NA 88 226 0 68 NA NA NA 158 273 0 95 NA NA NA 4055 1952 1217 93 NA NA NA 4088 1963 1222 98 NA NA
1458554400.0 110.0 53 80 206 NA NA NA NA 93 153 260 NA NA NA NA 1441 947 1004 NA NA NA NA 1451 1009 1082 NA NA NA NA
1458554400.0 1102.0 NA 88 216 129 77 NA NA NA 158 266 174 111 NA NA NA 4949 6247 3792 259 NA NA NA 4975 6261 3801 269 NA NA
1458554400.0 111.0 59 87 206 NA NA NA NA 107 153 260 NA NA NA NA 3734 522 1026 NA NA NA NA 4466 531 1053 NA NA NA NA
1458554400.0 112.0 60 82 212 NA NA NA NA 109 153 260 NA NA NA NA 6837 866 1067 NA NA NA NA 6872 876 1080 NA NA NA NA
1458554400.0 113.0 60 84 212 NA NA NA NA 110 153 260 NA NA NA NA 7052 870 1062 NA NA NA NA 7062 879 1075 NA NA NA NA
1458554400.0 114.0 59 81 209 NA NA NA NA 109 153 260 NA NA NA NA 6018 897 1102 NA NA NA NA 6027 904 1113 NA NA NA NA
1458554400.0 115.0 63 97 213 NA NA NA NA 110 153 260 NA NA NA NA 8526 880 1130 NA NA NA NA 8548 886 1141 NA NA NA NA
1458554400.0 116.0 61 91 214 NA NA NA NA 110 153 260 NA NA NA NA 7904 999 1253 NA NA NA NA 7931 1010 1287 NA NA NA NA
1458554400.0 117.0 61 84 210 NA NA NA NA 111 153 261 NA NA NA NA 11123 922 1333 NA NA NA NA 11132 928 1343 NA NA NA NA
1458554400.0 118.0 63 94 214 NA NA NA NA 110 153 260 NA NA NA NA 8330 874 1268 NA NA NA NA 8336 885 1284 NA NA NA NA
1458554400.0 119.0 60 96 217 NA NA NA NA 108 153 260 NA NA NA NA 7076 894 1075 NA NA NA NA 7087 904 1088 NA NA NA NA
1458554400.0 12.0 NA 83 210 0 NA NA NA NA 158 265 0 NA NA NA NA 4654 5135 1285 NA NA NA NA 4669 5146 1289 NA NA NA
1458554400.0 120.0 51 80 206 NA NA NA NA 92 153 260 NA NA NA NA 1222 851 886 NA NA NA NA 1267 864 927 NA NA NA NA
1458554400.0 121.0 62 86 212 NA NA NA NA 111 153 262 NA NA NA NA 10647 923 1440 NA NA NA NA 10655 930 1451 NA NA NA NA
1458554400.0 122.0 57 84 211 NA NA NA NA 107 153 260 NA NA NA NA 2750 588 990 NA NA NA NA 2756 595 1007 NA NA NA NA
1458554400.0 123.1 197 NA NA NA NA NA NA 249 NA NA NA NA NA NA 1112 NA NA NA NA NA NA 1133 NA NA NA NA NA NA
1458554400.0 123.2 199 NA NA NA NA NA NA 249 NA NA NA NA NA NA 1423 NA NA NA NA NA NA 1437 NA NA NA NA NA NA
1458554400.0 123.3 186 NA NA NA NA NA NA 233 NA NA NA NA NA NA 769 NA NA NA NA NA NA 815 NA NA NA NA NA NA
1458554400.0 124.1 193 NA NA NA NA NA NA 242 NA NA NA NA NA NA 797 NA NA NA NA NA NA 872 NA NA NA NA NA NA
1458554400.0 124.2 200 NA NA NA NA NA NA 249 NA NA NA NA NA NA 962 NA NA NA NA NA NA 1053 NA NA NA NA NA NA
1458554400.0 124.4 190 NA NA NA NA NA NA 241 NA NA NA NA NA NA 802 NA NA NA NA NA NA 882 NA NA NA NA NA NA
1458554400.0 124.5 195 NA NA NA NA NA NA 242 NA NA NA NA NA NA 819 NA NA NA NA NA NA 851 NA NA NA NA NA NA
1458554400.0 124.6 185 NA NA NA NA NA NA 233 NA NA NA NA NA NA 819 NA NA NA NA NA NA 886 NA NA NA NA NA NA
1458554400.0 125.0 62 97 214 NA NA NA NA 110 153 260 NA NA NA NA 8224 888 1135 NA NA NA NA 8232 895 1144 NA NA NA NA
1458554400.0 126.0 53 79 210 NA NA NA NA 99 153 260 NA NA NA NA 2947 794 968 NA NA NA NA 2953 801 987 NA NA NA NA
1458554400.0 127.0 53 80 210 NA NA NA NA 99 153 260 NA NA NA NA 2656 789 971 NA NA NA NA 2661 796 996 NA NA NA NA
1458554400.0 128.0 53 83 204 NA NA NA NA 97 153 260 NA NA NA NA 1131 881 844 NA NA NA NA 1142 964 872 NA NA NA NA
1458554400.0 129.0 52 82 206 NA NA NA NA 93 153 260 NA NA NA NA 1197 850 816 NA NA NA NA 1204 898 845 NA NA NA NA
1458554400.0 13.0 NA 78 210 0 NA NA NA NA 158 261 0 NA NA NA NA 631 2072 1082 NA NA NA NA 650 2091 1089 NA NA NA
1458554400.0 130.0 53 80 207 NA NA NA NA 98 153 260 NA NA NA NA 1431 805 1003 NA NA NA NA 1443 824 1020 NA NA NA NA
1458554400.0 1301.0 66 143 185 NA NA NA NA 114 185 239 NA NA NA NA 3184 1021 868 NA NA NA NA 3220 1055 1067 NA NA NA NA
