Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1459198800.0 1.0 51 147 122 NA NA 88 183 168 NA NA 2157 489 470 NA NA 2240 559 547 NA NA
1459198800.0 10.0 NA 161 172 0 NA NA 218 225 0 NA NA 2383 3502 1004 NA NA 2524 3632 1040 NA
1459198800.0 1000.0 NA 177 89 0 39 NA 241 136 0 65 NA 2738 425 459 120 NA 2863 541 496 553
1459198800.0 1001.0 NA 166 32 0 NA NA 218 63 0 NA NA 2369 55 43 NA NA 2471 78 61 NA
1459198800.0 1002.0 NA 167 50 NA NA NA 222 83 NA NA NA 2466 157 NA NA NA 2584 175 NA NA
1459198800.0 1003.0 NA 169 0 NA NA NA 233 0 NA NA NA 4176 484 NA NA NA 4607 506 NA NA
1459198800.0 101.0 87 NA NA NA NA 125 NA NA NA NA 933 NA NA NA NA 982 NA NA NA NA
1459198800.0 102.0 87 NA NA NA NA 124 NA NA NA NA 702 NA NA NA NA 747 NA NA NA NA
1459198800.0 103.0 50 150 169 NA NA 86 202 220 NA NA 815 438 477 NA NA 851 502 528 NA NA
1459198800.0 105.0 51 150 37 NA NA 88 201 64 NA NA 1716 553 31 NA NA 1765 629 45 NA NA
1459198800.0 106.0 46 0 0 NA NA 78 0 0 NA NA 505 339 268 NA NA 532 375 323 NA NA
1459198800.0 107.0 52 154 174 NA NA 89 203 222 NA NA 3833 617 669 NA NA 3951 727 763 NA NA
1459198800.0 108.0 53 155 176 NA NA 88 204 222 NA NA 3956 617 692 NA NA 4154 763 764 NA NA
1459198800.0 109.0 51 156 174 NA NA 87 203 222 NA NA 2746 597 700 NA NA 2823 665 754 NA NA
1459198800.0 11.0 NA 153 182 0 54 NA 210 229 0 75 NA 1516 1956 1056 56 NA 1634 2046 1083 105
1459198800.0 1102.0 NA 156 174 117 59 NA 216 227 153 97 NA 3008 3738 1723 150 NA 3148 3847 1759 167
1459198800.0 111.0 52 154 173 NA NA 88 203 221 NA NA 2365 527 567 NA NA 2409 631 644 NA NA
1459198800.0 112.0 53 151 173 NA NA 89 204 222 NA NA 3341 597 656 NA NA 3528 704 754 NA NA
1459198800.0 113.0 54 152 172 NA NA 90 204 222 NA NA 3261 540 664 NA NA 3335 635 718 NA NA
