Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1458428400.0 1.0 51 145 120 NA NA 88 183 168 NA NA 1704 483 436 NA NA 1844 564 487 NA NA
1458428400.0 1000.0 NA 177 89 0 37 NA 241 136 0 65 NA 2669 428 437 130 NA 2741 625 486 166
1458428400.0 1001.0 NA 171 35 0 NA NA 218 63 0 NA NA 2284 48 47 NA NA 2675 175 150 NA
1458428400.0 1002.0 NA 169 53 NA NA NA 222 83 NA NA NA 2392 177 NA NA NA 2502 207 NA NA
1458428400.0 1003.0 NA 169 0 NA NA NA 233 0 NA NA NA 3988 439 NA NA NA 4432 485 NA NA
1458428400.0 101.0 88 NA NA NA NA 124 NA NA NA NA 964 NA NA NA NA 1016 NA NA NA NA
1458428400.0 102.0 86 NA NA NA NA 124 NA NA NA NA 725 NA NA NA NA 783 NA NA NA NA
1458428400.0 103.0 54 155 171 NA NA 86 202 220 NA NA 698 455 454 NA NA 1117 492 489 NA NA
1458428400.0 105.0 51 153 38 NA NA 88 201 64 NA NA 1716 530 35 NA NA 1788 606 75 NA NA
1458428400.0 106.0 46 0 0 NA NA 78 0 0 NA NA 537 394 286 NA NA 560 453 373 NA NA
1458428400.0 107.0 52 163 177 NA NA 89 203 222 NA NA 3497 555 631 NA NA 4135 640 705 NA NA
1458428400.0 108.0 52 161 175 NA NA 88 203 222 NA NA 3829 575 683 NA NA 4195 640 797 NA NA
1458428400.0 109.0 52 162 177 NA NA 87 203 222 NA NA 2629 599 690 NA NA 2834 847 1077 NA NA
1458428400.0 11.0 NA 150 179 0 48 NA 210 229 0 75 NA 1453 1864 988 57 NA 1590 2010 1019 106
1458428400.0 110.0 47 154 170 NA NA 82 200 218 NA NA 786 509 542 NA NA 855 603 690 NA NA
1458428400.0 1102.0 NA 156 177 109 60 NA 218 227 153 97 NA 2706 4218 2224 170 NA 2891 4269 2270 197
1458428400.0 111.0 51 153 173 NA NA 88 203 221 NA NA 1940 499 546 NA NA 2049 598 658 NA NA
1458428400.0 112.0 53 154 173 NA NA 89 204 222 NA NA 3119 539 616 NA NA 3214 608 672 NA NA
1458428400.0 113.0 53 155 172 NA NA 90 204 222 NA NA 3252 570 620 NA NA 3844 631 675 NA NA
1458428400.0 114.0 53 154 171 NA NA 89 204 221 NA NA 3314 563 635 NA NA 3525 653 1004 NA NA
1458428400.0 115.0 55 155 174 NA NA 91 204 222 NA NA 3794 554 668 NA NA 4070 626 727 NA NA
1458428400.0 116.0 54 153 174 NA NA 91 205 222 NA NA 4078 563 702 NA NA 4245 679 748 NA NA
1458428400.0 117.0 54 152 171 NA NA 91 205 224 NA NA 4595 603 893 NA NA 5001 647 982 NA NA
1458428400.0 118.0 54 154 172 NA NA 91 206 223 NA NA 4223 614 748 NA NA 4383 684 908 NA NA
1458428400.0 119.0 51 153 172 NA NA 88 203 222 NA NA 3299 555 645 NA NA 3460 776 711 NA NA
1458428400.0 12.0 NA 159 178 0 NA NA 216 224 0 NA NA 2246 3347 928 NA NA 2350 3784 946 NA
1458428400.0 120.0 46 151 172 NA NA 76 200 218 NA NA 590 512 523 NA NA 660 745 584 NA NA
1458428400.0 1200.0 76 187 0 NA NA 121 230 0 NA NA 216 797 133 NA NA 379 913 181 NA NA
1458428400.0 1201.0 216 NA NA NA NA 275 NA NA NA NA 972 NA NA NA NA 1062 NA NA NA NA
1458428400.0 121.0 54 153 172 NA NA 91 206 224 NA NA 4835 592 755 NA NA 5236 637 840 NA NA
1458428400.0 122.0 52 151 173 NA NA 88 202 221 NA NA 1227 476 498 NA NA 1318 527 577 NA NA
1458428400.0 123.1 212 NA NA NA NA 273 NA NA NA NA 904 NA NA NA NA 1147 NA NA NA NA
1458428400.0 123.2 218 NA NA NA NA 276 NA NA NA NA 1107 NA NA NA NA 1218 NA NA NA NA
1458428400.0 123.3 199 NA NA NA NA 259 NA NA NA NA 782 NA NA NA NA 1037 NA NA NA NA
1458428400.0 124.1 206 NA NA NA NA 267 NA NA NA NA 788 NA NA NA NA 1049 NA NA NA NA
1458428400.0 124.2 211 NA NA NA NA 272 NA NA NA NA 860 NA NA NA NA 1097 NA NA NA NA
1458428400.0 124.4 206 NA NA NA NA 267 NA NA NA NA 766 NA NA NA NA 1022 NA NA NA NA
1458428400.0 124.5 206 NA NA NA NA 267 NA NA NA NA 822 NA NA NA NA 1061 NA NA NA NA
1458428400.0 124.6 199 NA NA NA NA 260 NA NA NA NA 781 NA NA NA NA 1043 NA NA NA NA
1458428400.0 125.0 54 152 172 NA NA 91 204 222 NA NA 3596 545 633 NA NA 3675 614 704 NA NA
1458428400.0 126.0 47 150 173 NA NA 82 201 219 NA NA 1178 528 571 NA NA 1257 642 630 NA NA
1458428400.0 127.0 48 151 168 NA NA 77 200 218 NA NA 919 519 531 NA NA 947 572 575 NA NA
1458428400.0 128.0 47 149 170 NA NA 76 200 218 NA NA 524 498 527 NA NA 583 548 588 NA NA
1458428400.0 129.0 48 151 172 NA NA 76 200 218 NA NA 545 497 518 NA NA 588 569 602 NA NA
1458428400.0 13.0 NA 161 179 0 NA NA 220 228 0 NA NA 3606 5482 921 NA NA 3807 5540 954 NA
1458428400.0 130.0 47 153 173 NA NA 77 200 218 NA NA 649 509 494 NA NA 680 562 532 NA NA
1458428400.0 1301.0 60 142 125 NA NA 95 190 174 NA NA 1596 480 448 NA NA 1891 643 520 NA NA
1458428400.0 1302.0 62 149 132 NA NA 101 192 179 NA NA 5725 583 535 NA NA 5894 662 604 NA NA
1458428400.0 1303.0 66 162 145 NA NA 103 193 179 NA NA 18447 604 672 NA NA 19908 664 725 NA NA
1458428400.0 1306.0 NA 154 177 0 NA NA 212 225 0 NA NA 538 553 926 NA NA 726 685 969 NA
1458428400.0 1307.0 52 0 0 0 0 83 0 0 0 0 585 385 252 79 438 768 528 400 107 517
1458428400.0 1308.0 NA 144 113 43 0 NA 199 155 63 0 NA 479 379 77 356 NA 586 468 106 392
