Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1459033200.0 1000.0 NA 194 105 0 36 NA 394 237 0 137 NA 3170 655 682 186 NA 3325 804 697 255
1459033200.0 1003.0 NA 166 0 NA NA NA 358 0 NA NA NA 4198 458 NA NA NA 4310 486 NA NA
1459033200.0 10224.0 NA 113 NA NA NA NA 268 NA NA NA NA 3613 NA NA NA NA 13357 NA NA NA
1459033200.0 10225.0 NA 109 NA NA NA NA 263 NA NA NA NA 3000 NA NA NA NA 11813 NA NA NA
1459033200.0 107.0 51 71 178 NA NA 165 232 376 NA NA 3933 396 548 NA NA 4254 479 670 NA NA
1459033200.0 108.0 56 85 182 NA NA 168 232 382 NA NA 8621 541 697 NA NA 8827 562 735 NA NA
1459033200.0 11.0 NA 74 190 0 50 NA 235 394 0 157 NA 2490 1344 855 55 NA 2583 1477 895 75
1459033200.0 113.0 55 81 181 NA NA 167 232 382 NA NA 4074 381 494 NA NA 4324 398 543 NA NA
1459033200.0 114.0 55 74 181 NA NA 166 232 382 NA NA 3641 386 524 NA NA 3747 413 572 NA NA
1459033200.0 115.0 54 74 178 NA NA 167 232 376 NA NA 6104 414 465 NA NA 6189 439 482 NA NA
1459033200.0 116.0 53 73 178 NA NA 167 232 382 NA NA 6649 551 782 NA NA 7201 587 823 NA NA
1459033200.0 118.0 53 74 180 NA NA 167 232 377 NA NA 6130 402 526 NA NA 6235 422 545 NA NA
1459033200.0 119.0 52 75 180 NA NA 166 232 382 NA NA 6477 558 702 NA NA 6732 615 738 NA NA
1459033200.0 125.0 54 75 178 NA NA 167 232 382 NA NA 5986 483 504 NA NA 6056 504 530 NA NA
1459033200.0 1301.0 57 114 153 NA NA 171 295 336 NA NA 1571 472 546 NA NA 1684 550 620 NA NA
1459033200.0 1302.0 61 118 158 NA NA 176 296 336 NA NA 10821 679 1063 NA NA 12296 1154 1191 NA NA
1459033200.0 1303.0 64 122 164 NA NA 177 295 343 NA NA 12292 796 1379 NA NA 14806 1148 1438 NA NA
1459033200.0 1306.0 NA 127 218 0 NA NA 306 436 0 NA NA 669 810 972 NA NA 743 912 981 NA
1459033200.0 1309.0 NA 132 225 0 NA NA 315 436 0 NA NA 650 880 938 NA NA 732 983 959 NA
1459033200.0 1310.0 NA 135 220 0 NA NA 316 436 0 NA NA 621 892 933 NA NA 691 975 953 NA
1459033200.0 1311.0 NA 128 204 0 58 NA 308 411 0 166 NA 693 914 1321 110 NA 770 1041 1355 169
1459033200.0 1312.0 NA 142 225 0 NA NA 315 437 0 NA NA 645 943 923 NA NA 744 1067 949 NA
1459033200.0 1313.0 NA 142 222 0 NA NA 324 436 0 NA NA 2007 2626 1307 NA NA 2357 2852 1356 NA
1459033200.0 1314.0 NA 130 221 0 NA NA 316 436 0 NA NA 1124 1372 1365 NA NA 1452 1551 1395 NA
1459033200.0 1315.0 NA 137 219 0 NA NA 306 436 0 NA NA 540 692 859 NA NA 613 821 902 NA
1459033200.0 1316.0 NA 123 221 0 NA NA 306 435 0 NA NA 966 1285 1180 NA NA 1224 1390 2962 NA
1459033200.0 1317.0 NA 137 220 0 NA NA 306 436 0 NA NA 544 693 878 NA NA 611 822 906 NA
1459033200.0 1318.0 NA 137 219 0 NA NA 306 436 0 NA NA 509 687 860 NA NA 586 809 900 NA
1459033200.0 1319.0 NA 123 212 0 NA NA 305 435 0 NA NA 933 1156 1208 NA NA 1050 3417 1309 NA
1459033200.0 1320.0 NA 127 214 0 NA NA 307 435 0 NA NA 1074 1277 1210 NA NA 1486 2078 1249 NA
1459033200.0 1321.0 NA 131 228 0 NA NA 307 436 0 NA NA 1061 1238 1209 NA NA 1454 1434 1243 NA
1459033200.0 1322.0 NA 125 224 0 NA NA 308 436 0 NA NA 548 859 951 NA NA 687 1271 995 NA
1459033200.0 1323.0 NA 131 218 0 NA NA 306 436 0 NA NA 478 651 847 NA NA 620 868 877 NA
1459033200.0 1324.0 NA 134 223 0 NA NA 313 436 0 NA NA 1009 1595 1315 NA NA 1108 1687 1348 NA
1459033200.0 1325.0 NA 142 234 0 69 NA 314 436 0 171 NA 1236 1558 1284 353 NA 1604 1749 1312 391
1459033200.0 1326.0 NA 126 222 0 NA NA 312 436 0 NA NA 643 718 905 NA NA 706 816 947 NA
1459033200.0 1327.0 NA 128 220 0 NA NA 310 436 0 NA NA 1021 1223 1288 NA NA 1273 1444 1308 NA
1459033200.0 1328.0 NA 133 215 0 NA NA 312 436 0 NA NA 1051 1481 1265 NA NA 1154 3706 1789 NA
1459033200.0 1329.0 NA 126 219 0 NA NA 311 436 0 NA NA 1035 1276 1339 NA NA 1370 1445 1367 NA
1459033200.0 1330.0 NA 139 230 0 NA NA 314 436 0 NA NA 1147 1345 1286 NA NA 1524 1539 1315 NA
1459033200.0 1331.0 NA 132 215 0 NA NA 309 436 0 NA NA 946 1282 1261 NA NA 1033 3470 1789 NA
1459033200.0 1332.0 NA 129 219 0 NA NA 310 436 0 NA NA 935 1411 1264 NA NA 1006 3545 1660 NA
1459033200.0 1333.0 NA 135 223 0 NA NA 310 437 0 NA NA 721 1103 1257 NA NA 856 1262 1293 NA
1459033200.0 1334.0 NA 130 222 0 NA NA 312 436 0 NA NA 990 1407 1265 NA NA 1564 1490 1342 NA
1459033200.0 1335.0 NA 132 218 0 NA NA 310 436 0 NA NA 878 1318 1224 NA NA 988 3697 1626 NA
1459033200.0 1336.0 NA 133 224 0 NA NA 318 437 0 NA NA 1218 2392 1284 NA NA 1297 2563 1330 NA
1459033200.0 1337.0 NA 136 227 0 NA NA 320 437 0 NA NA 1187 2201 1342 NA NA 1287 2390 1375 NA
1459033200.0 1338.0 NA 141 225 0 NA NA 316 437 0 NA NA 620 901 900 NA NA 719 1005 933 NA
1459033200.0 1339.0 NA 132 225 0 NA NA 317 437 0 NA NA 1176 2113 1266 NA NA 1300 2256 1289 NA
1459033200.0 134.0 NA 197 35 0 NA NA 397 135 0 NA NA 3384 12 10 NA NA 3538 17 39 NA
1459033200.0 134.706 NA 41 216 0 NA NA 147 414 0 NA NA 294 11348 755 NA NA 323 12429 783 NA
1459033200.0 134.708 NA 39 206 0 NA NA 145 405 0 NA NA 289 9289 725 NA NA 384 9623 742 NA
1459033200.0 134.802 NA 113 218 0 NA NA 284 415 0 NA NA 3073 10427 756 NA NA 3300 11564 781 NA
1459033200.0 134.803 NA 114 216 0 NA NA 284 415 0 NA NA 2777 9105 767 NA NA 3078 9789 807 NA
1459033200.0 134.804 NA 114 231 0 NA NA 283 425 0 NA NA 2222 8278 588 NA NA 2919 8508 751 NA
1459033200.0 134.805 NA 117 225 0 NA NA 291 426 0 NA NA 3549 9940 774 NA NA 3788 11093 809 NA
1459033200.0 134.806 NA 115 218 0 NA NA 282 424 0 NA NA 4660 15081 867 NA NA 5530 17804 901 NA
1459033200.0 134.807 NA 136 238 0 NA NA 321 435 0 NA NA 2957 8335 618 NA NA 3488 8594 642 NA
1459033200.0 134.808 NA 135 241 0 NA NA 319 438 0 NA NA 2736 8450 625 NA NA 2947 9103 646 NA
1459033200.0 134.809 NA 115 218 0 NA NA 283 416 0 NA NA 3194 9500 516 NA NA 3377 10332 557 NA
1459033200.0 134.81 NA 115 217 0 NA NA 282 417 0 NA NA 2915 9560 565 NA NA 3098 10385 627 NA
1459033200.0 134.811 NA 117 225 0 NA NA 289 420 0 NA NA 3197 10180 690 NA NA 3383 11132 758 NA
1459033200.0 134.902 NA 115 213 0 NA NA 283 410 0 NA NA 2360 7926 767 NA NA 2628 8931 807 NA
1459033200.0 134.904 NA 113 220 0 NA NA 287 413 0 NA NA 3212 9644 755 NA NA 3830 9975 774 NA
1459033200.0 134.906 NA 121 214 0 NA NA 284 414 0 NA NA 3571 11306 800 NA NA 4185 13949 843 NA
1459033200.0 134.907 NA 132 234 0 NA NA 322 425 0 NA NA 3048 8399 802 NA NA 3870 9084 826 NA
1459033200.0 134.908 NA 149 230 0 NA NA 321 428 0 NA NA 3614 10489 828 NA NA 4401 13634 854 NA
1459033200.0 134.909 NA 120 211 0 NA NA 284 410 0 NA NA 2993 10044 812 NA NA 3638 12974 880 NA
1459033200.0 134.911 NA 115 216 0 NA NA 285 411 0 NA NA 3110 9599 810 NA NA 3536 10172 833 NA
1459033200.0 134.99601 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1459033200.0 134.99603 NA 114 215 0 NA NA 284 415 0 NA NA 2762 9113 731 NA NA 2979 9987 779 NA
1459033200.0 1340.0 NA 131 220 0 NA NA 313 437 0 NA NA 742 1030 1243 NA NA 840 1137 1278 NA
1459033200.0 1341.0 NA 135 227 0 NA NA 318 437 0 NA NA 1102 1441 791 NA NA 1229 1518 805 NA
1459033200.0 1343.0 NA 131 218 0 NA NA 315 437 0 NA NA 787 1300 1299 NA NA 885 1501 1349 NA
1459033200.0 1344.0 NA 130 220 0 NA NA 313 437 0 NA NA 757 1064 1252 NA NA 859 1205 1292 NA
1459033200.0 1345.0 NA 133 225 0 NA NA 316 437 0 NA NA 601 806 911 NA NA 690 911 942 NA
1459033200.0 1348.0 NA 128 220 0 NA NA 310 436 0 NA NA 721 977 1224 NA NA 779 1090 1248 NA
1459033200.0 135.11 198 0 93 NA NA 411 0 235 NA NA 1870 470 423 NA NA 2077 503 487 NA NA
1459033200.0 135.12 188 0 91 NA NA 401 0 234 NA NA 1128 455 329 NA NA 1271 481 380 NA NA
1459033200.0 135.2 179 0 89 NA NA 383 0 233 NA NA 872 423 290 NA NA 1006 459 337 NA NA
1459033200.0 135.4 190 0 91 NA NA 402 0 234 NA NA 997 436 323 NA NA 1087 448 386 NA NA
1459033200.0 135.5 189 0 90 NA NA 400 0 234 NA NA 1021 415 318 NA NA 1158 436 381 NA NA
1459033200.0 135.6 190 0 92 NA NA 402 0 234 NA NA 1195 449 324 NA NA 1424 466 378 NA NA
