Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1457823600.0 1.0 51 75 120 NA NA NA NA 97 143 168 NA NA NA NA 2143 417 448 NA NA NA NA 2348 441 495 NA NA NA NA
1457823600.0 10.0 NA 68 174 0 NA NA NA NA 140 229 0 NA NA NA NA 2239 2599 783 NA NA NA NA 2284 2640 800 NA NA NA
1457823600.0 1000.0 NA 174 101 0 30 NA NA NA 239 153 0 66 NA NA NA 2738 626 786 124 NA NA NA 2789 738 806 147 NA NA
1457823600.0 1001.0 NA 164 170 0 0 0 0 NA 220 202 0 0 0 0 NA 2635 554 125 122 1017 56 NA 2741 681 137 127 1024 63
1457823600.0 1002.0 NA 180 57 NA NA NA NA NA 248 93 NA NA NA NA NA 2456 195 NA NA NA NA NA 3224 217 NA NA NA NA
1457823600.0 1003.0 NA 158 0 NA NA NA NA NA 221 0 NA NA NA NA NA 3506 595 NA NA NA NA NA 3653 628 NA NA NA NA
1457823600.0 101.0 79 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1317 NA NA NA NA NA NA 1446 NA NA NA NA NA NA
1457823600.0 102.0 79 NA NA NA NA NA NA 135 NA NA NA NA NA NA 1012 NA NA NA NA NA NA 1113 NA NA NA NA NA NA
1457823600.0 103.0 46 71 168 NA NA NA NA 90 143 224 NA NA NA NA 909 278 549 NA NA NA NA 929 302 579 NA NA NA NA
1457823600.0 105.0 51 71 21 NA NA NA NA 97 143 53 NA NA NA NA 2595 416 5 NA NA NA NA 2691 438 10 NA NA NA NA
1457823600.0 106.0 37 0 0 NA NA NA NA 76 0 0 NA NA NA NA 491 111 239 NA NA NA NA 542 121 259 NA NA NA NA
1457823600.0 107.0 53 72 172 NA NA NA NA 97 143 226 NA NA NA NA 4441 496 677 NA NA NA NA 4913 526 903 NA NA NA NA
1457823600.0 108.0 55 74 172 NA NA NA NA 100 143 228 NA NA NA NA 5511 486 805 NA NA NA NA 5661 520 846 NA NA NA NA
1457823600.0 109.0 55 75 175 NA NA NA NA 100 143 227 NA NA NA NA 6632 497 900 NA NA NA NA 7212 569 945 NA NA NA NA
1457823600.0 11.0 NA 64 179 0 39 NA NA NA 139 236 0 76 NA NA NA 1971 1259 995 89 NA NA NA 2018 1309 1014 107 NA NA
1457823600.0 110.0 44 73 168 NA NA NA NA 88 143 226 NA NA NA NA 702 420 594 NA NA NA NA 726 441 657 NA NA NA NA
