Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1458428400.0 1.0 50 68 119 NA NA NA NA 164 230 278 NA NA NA NA 2108 438 411 NA NA NA NA 2736 462 426 NA NA NA NA
1458428400.0 10.0 NA 76 183 0 NA NA NA NA 235 383 0 NA NA NA NA 2395 2605 883 NA NA NA NA 2448 2668 910 NA NA NA
1458428400.0 1000.0 NA 194 105 0 36 NA NA NA 394 237 0 137 NA NA NA 3754 751 1035 204 NA NA NA 4076 973 1063 1122 NA NA
1458428400.0 1001.0 NA 171 195 0 0 0 0 NA 362 320 0 0 0 0 NA 1635 533 72 68 793 71 NA 1799 701 84 81 918 96
1458428400.0 1002.0 NA 192 58 NA NA NA NA NA 396 141 NA NA NA NA NA 2542 174 NA NA NA NA NA 2959 233 NA NA NA NA
1458428400.0 10021.0 NA 72 173 0 NA NA NA NA 249 402 0 NA NA NA NA 779 1153 407 NA NA NA NA 1008 1238 747 NA NA NA
1458428400.0 10023.0 NA 74 NA NA NA NA NA NA 250 NA NA NA NA NA NA 671 NA NA NA NA NA NA 962 NA NA NA NA NA
1458428400.0 10024.0 NA 79 NA NA NA NA NA NA 250 NA NA NA NA NA NA 800 NA NA NA NA NA NA 982 NA NA NA NA NA
1458428400.0 10025.0 NA 73 NA NA NA NA NA NA 250 NA NA NA NA NA NA 709 NA NA NA NA NA NA 866 NA NA NA NA NA
1458428400.0 10026.0 NA 78 NA NA NA NA NA NA 250 NA NA NA NA NA NA 794 NA NA NA NA NA NA 1710 NA NA NA NA NA
1458428400.0 1003.0 NA 164 0 NA NA NA NA NA 358 0 NA NA NA NA NA 3531 588 NA NA NA NA NA 3737 692 NA NA NA NA
1458428400.0 1004.0 NA 171 153 0 0 0 NA NA 353 260 0 0 0 NA NA 769 406 82 109 1173 NA NA 1009 994 86 113 1290 NA
1458428400.0 101.0 78 NA NA NA NA NA NA 228 NA NA NA NA NA NA 1827 NA NA NA NA NA NA 4587 NA NA NA NA NA NA
1458428400.0 102.0 79 NA NA NA NA NA NA 227 NA NA NA NA NA NA 1131 NA NA NA NA NA NA 1342 NA NA NA NA NA NA
1458428400.0 10224.0 NA 114 NA NA NA NA NA NA 264 NA NA NA NA NA NA 3120 NA NA NA NA NA NA 11627 NA NA NA NA NA
1458428400.0 10225.0 NA 109 NA NA NA NA NA NA 263 NA NA NA NA NA NA 3210 NA NA NA NA NA NA 12436 NA NA NA NA NA
1458428400.0 103.0 47 71 177 NA NA NA NA 159 232 374 NA NA NA NA 984 372 682 NA NA NA NA 1484 1603 731 NA NA NA NA
1458428400.0 105.0 51 71 20 NA NA NA NA 164 232 120 NA NA NA NA 1981 354 3 NA NA NA NA 2185 365 7 NA NA NA NA
1458428400.0 106.0 36 0 0 NA NA NA NA 142 0 0 NA NA NA NA 516 117 241 NA NA NA NA 528 134 284 NA NA NA NA
1458428400.0 107.0 52 73 177 NA NA NA NA 165 232 382 NA NA NA NA 5711 698 1099 NA NA NA NA 11823 1396 1192 NA NA NA NA
1458428400.0 108.0 54 83 182 NA NA NA NA 168 232 378 NA NA NA NA 6354 484 859 NA NA NA NA 6442 506 887 NA NA NA NA
1458428400.0 109.0 61 84 179 NA NA NA NA 168 232 383 NA NA NA NA 7187 498 963 NA NA NA NA 8994 512 1018 NA NA NA NA
1458428400.0 11.0 NA 74 190 0 58 NA NA NA 235 394 0 157 NA NA NA 2268 1391 725 48 NA NA NA 2533 1634 733 71 NA NA
1458428400.0 110.0 43 73 175 NA NA NA NA 155 232 382 NA NA NA NA 866 475 761 NA NA NA NA 1052 503 781 NA NA NA NA
1458428400.0 1102.0 NA 75 181 102 63 NA NA NA 235 383 254 152 NA NA NA 3541 4717 2714 217 NA NA NA 3611 5560 4337 417 NA NA
1458428400.0 111.0 51 73 179 NA NA NA NA 165 232 383 NA NA NA NA 2179 396 731 NA NA NA NA 2801 472 796 NA NA NA NA
1458428400.0 112.0 53 73 178 NA NA NA NA 166 232 382 NA NA NA NA 4451 602 838 NA NA NA NA 4816 638 893 NA NA NA NA
1458428400.0 113.0 54 74 178 NA NA NA NA 167 232 383 NA NA NA NA 5530 707 1133 NA NA NA NA 6734 770 1240 NA NA NA NA
1458428400.0 114.0 53 72 177 NA NA NA NA 166 232 382 NA NA NA NA 6141 775 990 NA NA NA NA 6395 853 1210 NA NA NA NA
1458428400.0 115.0 55 77 179 NA NA NA NA 167 232 376 NA NA NA NA 5725 467 762 NA NA NA NA 5832 500 801 NA NA NA NA
1458428400.0 116.0 55 72 179 NA NA NA NA 167 232 377 NA NA NA NA 4977 522 840 NA NA NA NA 5175 548 897 NA NA NA NA
1458428400.0 117.0 61 72 179 NA NA NA NA 167 232 382 NA NA NA NA 6684 508 893 NA NA NA NA 8534 526 956 NA NA NA NA
1458428400.0 118.0 55 80 180 NA NA NA NA 167 232 377 NA NA NA NA 5370 474 848 NA NA NA NA 5488 498 889 NA NA NA NA
1458428400.0 119.0 52 76 179 NA NA NA NA 166 232 376 NA NA NA NA 6355 767 1071 NA NA NA NA 11676 1985 2707 NA NA NA NA
1458428400.0 12.0 NA 74 182 0 NA NA NA NA 234 383 0 NA NA NA NA 2246 2835 852 NA NA NA NA 2285 2879 887 NA NA NA
1458428400.0 120.0 43 69 175 NA NA NA NA 155 232 382 NA NA NA NA 575 435 447 NA NA NA NA 657 479 460 NA NA NA NA
1458428400.0 121.0 53 79 183 NA NA NA NA 167 232 378 NA NA NA NA 6908 554 879 NA NA NA NA 7272 588 923 NA NA NA NA
1458428400.0 122.0 50 72 177 NA NA NA NA 164 232 382 NA NA NA NA 1356 302 526 NA NA NA NA 1715 355 648 NA NA NA NA
1458428400.0 123.1 167 NA NA NA NA NA NA 363 NA NA NA NA NA NA 855 NA NA NA NA NA NA 1036 NA NA NA NA NA NA
1458428400.0 123.2 167 NA NA NA NA NA NA 364 NA NA NA NA NA NA 989 NA NA NA NA NA NA 1034 NA NA NA NA NA NA
1458428400.0 123.3 152 NA NA NA NA NA NA 349 NA NA NA NA NA NA 660 NA NA NA NA NA NA 687 NA NA NA NA NA NA
1458428400.0 124.1 165 NA NA NA NA NA NA 357 NA NA NA NA NA NA 667 NA NA NA NA NA NA 2525 NA NA NA NA NA NA
1458428400.0 124.2 165 NA NA NA NA NA NA 363 NA NA NA NA NA NA 827 NA NA NA NA NA NA 874 NA NA NA NA NA NA
1458428400.0 124.4 160 NA NA NA NA NA NA 357 NA NA NA NA NA NA 789 NA NA NA NA NA NA 899 NA NA NA NA NA NA
1458428400.0 124.5 160 NA NA NA NA NA NA 357 NA NA NA NA NA NA 690 NA NA NA NA NA NA 717 NA NA NA NA NA NA
1458428400.0 124.6 153 NA NA NA NA NA NA 349 NA NA NA NA NA NA 703 NA NA NA NA NA NA 809 NA NA NA NA NA NA
1458428400.0 125.0 55 81 179 NA NA NA NA 167 232 383 NA NA NA NA 5080 495 792 NA NA NA NA 5500 528 822 NA NA NA NA
1458428400.0 126.0 43 69 174 NA NA NA NA 156 232 382 NA NA NA NA 1733 393 614 NA NA NA NA 1829 472 680 NA NA NA NA
1458428400.0 127.0 43 69 173 NA NA NA NA 156 232 373 NA NA NA NA 1502 389 549 NA NA NA NA 1576 474 589 NA NA NA NA
1458428400.0 128.0 43 70 172 NA NA NA NA 150 232 373 NA NA NA NA 570 414 605 NA NA NA NA 665 502 686 NA NA NA NA
1458428400.0 129.0 43 69 175 NA NA NA NA 150 232 382 NA NA NA NA 562 390 541 NA NA NA NA 657 481 585 NA NA NA NA
1458428400.0 13.0 NA 69 178 0 NA NA NA NA 235 382 0 NA NA NA NA 375 1083 642 NA NA NA NA 468 1276 676 NA NA NA
1458428400.0 130.0 44 69 175 NA NA NA NA 155 232 382 NA NA NA NA 716 398 515 NA NA NA NA 919 444 570 NA NA NA NA
1458428400.0 1301.0 58 111 155 NA NA NA NA 171 295 336 NA NA NA NA 1898 684 776 NA NA NA NA 2202 767 845 NA NA NA NA
1458428400.0 1302.0 62 128 155 NA NA NA NA 176 296 336 NA NA NA NA 6968 649 812 NA NA NA NA 7839 702 860 NA NA NA NA
1458428400.0 1303.0 65 132 160 NA NA NA NA 177 295 343 NA NA NA NA 15082 1044 1648 NA NA NA NA 16731 1138 2319 NA NA NA NA
1458428400.0 1306.0 NA 128 217 0 NA NA NA NA 306 436 0 NA NA NA NA 906 1385 1774 NA NA NA NA 988 1540 1853 NA NA NA
1458428400.0 1307.0 NA 110 120 39 0 NA NA NA 301 303 146 0 NA NA NA 601 607 68 415 NA NA NA 774 719 88 424 NA NA
1458428400.0 1308.0 NA 111 119 44 0 NA NA NA 301 303 146 0 NA NA NA 593 549 73 399 NA NA NA 770 655 118 407 NA NA
