Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1458079200.0 1.0 51 79 131 NA NA NA NA 98 144 174 NA NA NA NA 2081 396 499 NA NA NA NA 2112 412 515 NA NA NA NA
1458079200.0 10.0 NA 76 181 0 NA NA NA NA 149 244 0 NA NA NA NA 2624 2806 817 NA NA NA NA 2713 2925 837 NA NA NA
1458079200.0 1000.0 NA 194 105 0 41 NA NA NA 265 162 0 76 NA NA NA 2785 555 852 173 NA NA NA 2920 665 878 239 NA NA
1458079200.0 1001.0 NA 172 195 0 0 0 0 NA 234 237 0 0 0 0 NA 3150 812 102 99 864 85 NA 3372 1410 124 125 1021 258
1458079200.0 1002.0 NA 201 67 NA NA NA NA NA 263 99 NA NA NA NA NA 2718 167 NA NA NA NA NA 2814 194 NA NA NA NA
1458079200.0 10021.0 NA 73 122 0 NA NA NA NA 165 172 0 NA NA NA NA 780 972 327 NA NA NA NA 868 1148 345 NA NA NA
1458079200.0 10023.0 NA 75 121 0 NA NA NA NA 166 174 0 NA NA NA NA 739 737 338 NA NA NA NA 828 820 356 NA NA NA
1458079200.0 10024.0 NA 80 126 0 NA NA NA NA 166 178 0 NA NA NA NA 845 910 370 NA NA NA NA 1154 988 394 NA NA NA
1458079200.0 10025.0 NA 75 122 0 NA NA NA NA 166 173 0 NA NA NA NA 764 750 343 NA NA NA NA 840 829 361 NA NA NA
1458079200.0 10026.0 NA 87 124 0 NA NA NA NA 166 179 0 NA NA NA NA 832 1012 364 NA NA NA NA 1026 1111 385 NA NA NA
1458079200.0 1003.0 NA 167 0 NA NA NA NA NA 232 0 NA NA NA NA NA 3555 559 NA NA NA NA NA 4029 625 NA NA NA NA
1458079200.0 1004.0 NA 168 154 0 0 0 NA NA 232 191 0 0 0 NA NA 958 585 99 98 1060 NA NA 1028 726 124 102 1138 NA
1458079200.0 101.0 77 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1779 NA NA NA NA NA NA 1840 NA NA NA NA NA NA
1458079200.0 102.0 77 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1258 NA NA NA NA NA NA 1317 NA NA NA NA NA NA
1458079200.0 10224.0 NA 109 181 0 NA NA NA NA 174 262 0 NA NA NA NA 3801 4157 540 NA NA NA NA 14536 12911 559 NA NA NA
1458079200.0 10225.0 NA 108 181 0 NA NA NA NA 176 260 0 NA NA NA NA 3874 3900 536 NA NA NA NA 16338 14365 556 NA NA NA
1458079200.0 103.0 46 72 178 NA NA NA NA 92 146 243 NA NA NA NA 1166 400 936 NA NA NA NA 1190 427 1057 NA NA NA NA
1458079200.0 105.0 51 75 20 NA NA NA NA 98 146 54 NA NA NA NA 2127 464 4 NA NA NA NA 2231 496 12 NA NA NA NA
1458079200.0 106.0 36 0 0 NA NA NA NA 77 0 0 NA NA NA NA 637 186 330 NA NA NA NA 664 245 377 NA NA NA NA
1458079200.0 107.0 50 73 183 NA NA NA NA 99 146 237 NA NA NA NA 3906 452 605 NA NA NA NA 4414 486 622 NA NA NA NA
1458079200.0 108.0 55 75 180 NA NA NA NA 101 146 243 NA NA NA NA 5619 519 916 NA NA NA NA 5841 562 968 NA NA NA NA
1458079200.0 109.0 54 76 182 NA NA NA NA 101 146 243 NA NA NA NA 7003 541 948 NA NA NA NA 7324 577 977 NA NA NA NA
1458079200.0 11.0 NA 74 190 0 50 NA NA NA 148 253 0 89 NA NA NA 2124 1212 875 41 NA NA NA 2210 1269 886 48 NA NA
1458079200.0 110.0 47 71 178 NA NA NA NA 89 146 243 NA NA NA NA 707 469 647 NA NA NA NA 732 498 671 NA NA NA NA
1458079200.0 1102.0 NA 76 184 104 66 NA NA NA 148 244 159 107 NA NA NA 3499 4607 2679 201 NA NA NA 3582 6687 2884 224 NA NA
1458079200.0 111.0 51 73 181 NA NA NA NA 98 146 243 NA NA NA NA 2257 380 736 NA NA NA NA 2642 419 774 NA NA NA NA
1458079200.0 112.0 53 76 181 NA NA NA NA 99 146 243 NA NA NA NA 4193 532 851 NA NA NA NA 4251 568 895 NA NA NA NA
1458079200.0 113.0 53 76 177 NA NA NA NA 100 146 237 NA NA NA NA 4068 487 658 NA NA NA NA 4488 552 701 NA NA NA NA
1458079200.0 114.0 53 74 178 NA NA NA NA 99 146 243 NA NA NA NA 4065 552 853 NA NA NA NA 4107 606 925 NA NA NA NA
1458079200.0 115.0 53 73 177 NA NA NA NA 100 146 243 NA NA NA NA 4836 504 840 NA NA NA NA 5020 529 894 NA NA NA NA
1458079200.0 116.0 53 73 178 NA NA NA NA 100 146 237 NA NA NA NA 4515 508 686 NA NA NA NA 4790 534 711 NA NA NA NA
1458079200.0 117.0 53 74 178 NA NA NA NA 101 146 243 NA NA NA NA 6394 542 921 NA NA NA NA 6645 571 957 NA NA NA NA
1458079200.0 118.0 54 74 179 NA NA NA NA 100 146 243 NA NA NA NA 4848 520 891 NA NA NA NA 5020 553 956 NA NA NA NA
1458079200.0 119.0 53 84 176 NA NA NA NA 99 146 237 NA NA NA NA 5007 501 798 NA NA NA NA 5742 550 1004 NA NA NA NA
1458079200.0 12.0 NA 76 182 0 NA NA NA NA 148 243 0 NA NA NA NA 2332 2932 917 NA NA NA NA 2384 3013 948 NA NA NA
